start_sec;end_sec;speaker;text
378.320;380.320;SPEAKER_03;Ojalá fuera mío.
380.320;382.320;SPEAKER_03;¡Ahora no!
382.320;388.320;SPEAKER_03;Porque si fuera propietario del superordenador, te crees que estaría currando un lunes a las 12.34.
388.320;390.320;SPEAKER_03;Si te pagara una única vez que alguien dice superordenador.
390.320;392.320;SPEAKER_03;Un lunes a las 12.34.
392.320;394.320;SPEAKER_03;Claro, estaría durmiendo.
394.320;396.320;SPEAKER_01;Fíjate tú.
396.320;398.320;SPEAKER_01;Working class hero.
398.400;400.400;SPEAKER_02;Tercera historia.
400.400;402.400;SPEAKER_01;Es el favorito de Adrián Blanco.
402.400;404.400;SPEAKER_01;El Liverpool Alex ha hecho un Olin.
404.400;406.400;SPEAKER_01;Hay que ponerle un poco de contexto al tema.
406.400;408.400;SPEAKER_01;Con Slot.
408.400;410.400;SPEAKER_01;El Liverpool hace algo que nos resulta ahora mismo.
410.400;412.400;SPEAKER_01;Puede decir casi lógico, pero en su momento sorprendente.
412.400;414.400;SPEAKER_01;No es lo típico, ¿no?
414.400;416.400;SPEAKER_01;Se va Klopp.
416.400;418.400;SPEAKER_01;El Liverpool no ficha.
418.400;420.400;SPEAKER_01;Hay varios jugadores que pueden marcharse.
420.400;422.400;SPEAKER_01;Se marchó 30 de Sandránol, pero también acaba contrato.
422.400;424.400;SPEAKER_01;Virgil van Dijk.
424.400;426.400;SPEAKER_01;Mujer Mesa.
426.480;428.480;SPEAKER_01;El equipo da un rendimiento mayúsculo.
428.480;430.480;SPEAKER_01;Sin casi fichar.
430.480;432.480;SPEAKER_01;Claro, gana.
432.480;434.480;SPEAKER_01;Y ahora con el talionario.
434.480;436.480;SPEAKER_01;Firma a futbolistas.
436.480;438.480;SPEAKER_01;Que le pueden dar un notable salto de calidad de verdad.
438.480;440.480;SPEAKER_01;Que de momento, Kerkés.
440.480;442.480;SPEAKER_01;Alguna dudita al respecto.
442.480;444.480;SPEAKER_01;Pero Equitique.
444.480;446.480;SPEAKER_01;Es muy buen jugador.
446.480;448.480;SPEAKER_01;Y Isaac es un cañón.
448.480;450.480;SPEAKER_01;Florian Birz, que está medio que.
450.480;452.480;SPEAKER_01;Todos tenemos claro que es un jugador que en Champions ya lo demostró año pasado.
452.480;454.480;SPEAKER_01;Con el Everkuser.
454.560;456.560;SPEAKER_01;Va a dar un plus.
456.560;458.560;SPEAKER_03;En cuanto encuentre su lugar, creo que va a dar ese paso.
458.560;460.560;SPEAKER_03;Es uno de los jugadores por los que ha roto la banca.
460.560;462.560;SPEAKER_03;El Liverpool ha roto hasta en dos ocasiones.
462.560;464.560;SPEAKER_03;El récord de fichaje más caro en el fútbol inglés.
464.560;466.560;SPEAKER_03;Este mercado de verano.
466.560;468.560;SPEAKER_03;Hay que recordar que el Liverpool lleva desde 2022.
468.560;470.560;SPEAKER_03;Sin pasar a semifinales.
470.560;472.560;SPEAKER_03;Que para el Liverpool, que es el más ganador de Inglaterra.
472.560;474.560;SPEAKER_03;Tiene su aquel.
474.560;476.560;SPEAKER_03;Se podría decir que la última vez que pasó, ganó.
476.560;478.560;SPEAKER_03;Claro, sí.
478.560;480.560;SPEAKER_01;La última vez que pasó fue contra el Madrid.
480.560;482.560;SPEAKER_03;La final de la semifinal.
482.640;484.640;SPEAKER_01;La penúltima.
484.640;486.640;SPEAKER_01;La penúltima, exactamente.
486.640;488.640;SPEAKER_01;Me estaba yendo a la semifinal ante el FC Barcelona.
488.640;490.640;SPEAKER_01;Y la final para el olvido.
490.640;492.640;SPEAKER_01;Contra el Tottenham.
492.640;494.640;SPEAKER_01;Y además hay una cosa también.
494.640;496.640;SPEAKER_01;Que está ahí.
496.640;498.640;SPEAKER_01;El año pasado, es verdad que el Liverpool no llega en el mejor momento.
498.640;500.640;SPEAKER_01;A las eliminatorias.
500.640;502.640;SPEAKER_01;Pero también es cierto que el PSG le eliminan penaltis.
502.640;504.640;SPEAKER_01;Para mí mereció antes el Liverpool.
504.640;506.640;SPEAKER_01;Pero que la diferencia, Alex, fue ínfima.
506.640;508.640;SPEAKER_01;Sí, fue el mejor de los dos.
508.640;510.640;SPEAKER_01;Pero también es cierto que el PSG le eliminan penaltis.
510.720;512.720;SPEAKER_03;Sí, fue el mejor de la fase Liga.
512.720;514.720;SPEAKER_03;El Liverpool estuvo muy bien en esa fase regular.
514.720;516.720;SPEAKER_03;Llamémoslo así.
516.720;518.720;SPEAKER_03;Luego a las eliminatorias.
518.720;520.720;SPEAKER_03;Le tocó. Dijo Slot que fue injusto.
520.720;522.720;SPEAKER_03;Porque dijo, ostras, ser el mejor.
522.720;524.720;SPEAKER_03;Y que me caiga el PSG.
524.720;526.720;SPEAKER_03;Pues oye, de aquella manera.
526.720;528.720;SPEAKER_03;Dijo el fútbol que fue injusto con el Liverpool.
528.720;530.720;SPEAKER_03;Veremos si tiene esa suerte que citaba también Slot.
530.720;532.720;SPEAKER_03;En la rueda de prensa posterior a ese partido.
532.720;534.720;SPEAKER_03;Y ojo, Salah.
534.720;536.720;SPEAKER_03;Salah lloró porque sabía que se le escapaba el balón de oro.
536.720;538.720;SPEAKER_03;Se escapa.
538.800;540.800;SPEAKER_03;Y se cae con los ojos inyectados en Salmorejo.
540.800;542.800;SPEAKER_03;En Salmorejo.
542.800;544.800;SPEAKER_00;Bueno.
544.800;546.800;SPEAKER_00;Me lo creo mucho.
546.800;548.800;SPEAKER_00;Me lo creo como equipo.
548.800;550.800;SPEAKER_00;La sensación es que en este arranque de Premier
550.800;552.800;SPEAKER_00;está sacando mejores resultados que juego.
552.800;554.800;SPEAKER_00;He estado ofreciendo.
554.800;556.800;SPEAKER_00;Pero me lo creo bastante.
556.800;558.800;SPEAKER_00;Me lo creo como plantilla, como proyecto.
558.800;560.800;SPEAKER_00;El salto de la banca que ha hecho Alex.
560.800;562.800;SPEAKER_02;Y ante un mercado así,
562.800;564.800;SPEAKER_02;detecto en Slot las ganas de querer que jueguen los mejores.
564.800;566.800;SPEAKER_02;Sí.
566.880;568.880;SPEAKER_02;Es un cuadratureo de círculo difícil.
568.880;570.880;SPEAKER_02;Ya el otro día no es titularís.
570.880;572.880;SPEAKER_02;Aquí tiene que salir a dar explicaciones.
572.880;574.880;SPEAKER_02;Creo que es el más dedicado para hacerlo.
574.880;576.880;SPEAKER_02;Pero hay veces que estos mercados están envenenados.
576.880;578.880;SPEAKER_01;Hemos empezado hablando de la historia del Paris Saint-Germain.
578.880;580.880;SPEAKER_01;Campeón.
580.880;582.880;SPEAKER_01;De la historia del FC Barcelona.
582.880;584.880;SPEAKER_01;El sueño de la sexta. Y de la historia del Liverpool.
584.880;586.880;SPEAKER_01;El que ha hecho Lollin.
586.880;588.880;SPEAKER_01;Pero para mí la cuarta historia es muy potente.
588.880;590.880;SPEAKER_01;Se van a recuperar adri los favoritos del año pasado.
590.880;592.880;SPEAKER_01;Y los de hace dos.
592.880;594.880;SPEAKER_01;Y los de hace tres. Y los de hace cuatro.
594.960;596.960;SPEAKER_01;Real Madrid y Manchester City.
596.960;598.960;SPEAKER_01;Porque sé que son historias diferentes.
598.960;600.960;SPEAKER_01;De hecho, no tocan fondo de la misma manera.
600.960;602.960;SPEAKER_01;Solo hay que ver la eliminatoria entre ambos.
602.960;604.960;SPEAKER_01;Donde el Real Madrid le pega un baile al City.
604.960;606.960;SPEAKER_01;Como no se lo pegó a otro equipo.
606.960;608.960;SPEAKER_01;Pero sí que es verdad que el año pasado todo será el Madrid o City.
608.960;610.960;SPEAKER_01;City o Madrid.
610.960;612.960;SPEAKER_01;Este año, tú puedes meter al Madrid perfectamente en ese top.
612.960;614.960;SPEAKER_01;El City no lo sé.
614.960;616.960;SPEAKER_01;Pero también creo que metes siempre al Real Madrid.
616.960;618.960;SPEAKER_01;Porque es el Real Madrid.
618.960;620.960;SPEAKER_01;Pero el año pasado sufrió y cayó con el Real Madrid.
620.960;622.960;SPEAKER_01;Pero el año pasado sufrió y cayó con el Real Madrid.
623.040;625.040;SPEAKER_01;Pero el año pasado sufrió y cayó con el Real Madrid.
625.040;627.040;SPEAKER_01;Y cayó con Estrepito ante el Arsenal de una forma en la que el Real Madrid no suele caer.
627.040;629.040;SPEAKER_01;Y cayó con Estrepito ante el Arsenal de una forma en la que el Real Madrid no suele caer.
629.040;631.040;SPEAKER_01;Entonces me parece muy interesante ver en estas Champions.
631.040;633.040;SPEAKER_01;Si lo de la pasada temporada fue un mal año.
633.040;635.040;SPEAKER_01;Si lo de la pasada temporada fue un mal año.
635.040;637.040;SPEAKER_00;O el fin de algo.
637.040;639.040;SPEAKER_00;De hecho la reconstrucción de los dos tampoco está siendo igual.
639.040;641.040;SPEAKER_00;Porque las sensaciones de Xavi Alonso están siendo más positivas que las de Guardiola con el Manchester City.
641.040;643.040;SPEAKER_00;Porque las sensaciones de Xavi Alonso están siendo más positivas que las de Guardiola con el Manchester City.
643.040;645.040;SPEAKER_00;A pesar de la victoria en el derbi de Manchester City 3-0.
645.120;647.120;SPEAKER_01;Es que desde el momento en el que uno cambia el entrenador y el otro no.
647.120;649.120;SPEAKER_01;Es que desde el momento en el que uno cambia el entrenador y el otro no.
649.120;651.120;SPEAKER_01;Que ojo, no juzgo eh.
651.120;653.120;SPEAKER_01;Digo que hay una gran diferencia en ese sentido.
653.120;655.120;SPEAKER_00;El vestuario lo sabe.
655.120;657.120;SPEAKER_00;El vestuario lo sabe.
657.120;659.120;SPEAKER_00;Porque un cambio de entrenador provoca muchas cosas a nivel interno.
659.120;661.120;SPEAKER_00;Hay algo que me parece clave pensando en la recuperación de los dos.
661.120;663.120;SPEAKER_00;Es que los dos vuelven a tener de vuelta ya una Rodri y la otra Carvajal.
663.120;665.120;SPEAKER_00;Es que los dos vuelven a tener de vuelta ya una Rodri y la otra Carvajal.
665.120;667.120;SPEAKER_00;A sus dos grandes jerarcas ya están recuperados.
667.120;669.120;SPEAKER_00;Integrados en dinámica.
669.120;671.120;SPEAKER_00;Tendrán que ir cogiendo ritmo competitivo.
671.200;673.200;SPEAKER_00;La gran diferencia es que la gente tiene de vuelta porque la temporada pasada los dos clubes echaron muy en falta.
673.200;675.200;SPEAKER_00;Una Rodri y la otra Carvajal.
675.200;677.200;SPEAKER_03;Además de que tampoco ha empezado demasiado bien el City.
677.200;679.200;SPEAKER_03;En cuanto a sensaciones.
679.200;681.200;SPEAKER_02;No, a ver.
681.200;683.200;SPEAKER_02;Es lo que dice Miguel.
683.200;685.200;SPEAKER_02;Es que tampoco ha cambiado tanto.
685.200;687.200;SPEAKER_02;A pesar de que han cambiado muchas cosas en cuanto a la plantilla, en cuanto al cuerpo técnico.
687.200;689.200;SPEAKER_02;La dirección sigue siendo la misma.
689.200;691.200;SPEAKER_02;Y bueno, yo creo que tenemos que ver todavía un City un pasito mejor.
691.200;693.200;SPEAKER_02;Que creo que nos ha convencido menos tanto en el Mundial de Clubes.
693.200;695.200;SPEAKER_02;Como en esta raqueta de temporada.
695.200;697.200;SPEAKER_01;Respecto al Real Madrid.
697.200;699.200;SPEAKER_01;Lo estáis centrando sobre todo en el City.
699.280;701.280;SPEAKER_03;El Real Madrid tiene muchas más opciones que el City.
701.280;703.280;SPEAKER_03;Además, fíjate que en la Champions el Real Madrid siempre ha tirado mucho de épica.
703.280;705.280;SPEAKER_03;Pero este equipo por el momento no ha demostrado épica.
705.280;707.280;SPEAKER_03;No lo ha necesitado.
707.280;709.280;SPEAKER_03;Los bajones del Real Madrid han sido hasta cíclicos.
709.280;711.280;SPEAKER_03;Temporales de mal juego.
711.280;713.280;SPEAKER_02;Que luego en Champions han progresado.
713.280;715.280;SPEAKER_02;Pero en el City nunca habíamos visto una caída con tanto estrepito.
715.280;717.280;SPEAKER_02;Y dar la sensación de que no sabe ganar jugando mal.
717.280;719.280;SPEAKER_02;Sí, te entiendo.
719.280;721.280;SPEAKER_01;No es lo mismo tocar fondo para el City que para el Ramadí.
721.280;723.280;SPEAKER_01;Que muchas veces es como saltar en una cama elástica.
723.280;725.280;SPEAKER_01;Sin embargo, el Super Cup es un equipo que tiene mucho más de la vida.
725.280;727.280;SPEAKER_01;Y es un equipo que tiene mucho más de la vida.
727.360;729.360;SPEAKER_01;Sin embargo, el Super Ordenador de Álex de Llano.
731.360;733.360;SPEAKER_00;Dice que el City es el quinto favorito para conquistar la Champions.
733.360;735.360;SPEAKER_00;Patada con el Barça hemos dicho.
735.360;737.360;SPEAKER_00;Patada con el Barça como decíamos.
737.360;739.360;SPEAKER_00;El Madrid calle hasta la séptima posición.
739.360;741.360;SPEAKER_00;5,8. Lo tengo en modo inglés.
741.360;743.360;SPEAKER_01;Yo creo que el Real Madrid no ha sido nunca el séptimo favorito en la realidad.
743.360;745.360;SPEAKER_01;Desde...
745.360;747.360;SPEAKER_01;Desde la época, ¿no?
747.360;749.360;SPEAKER_01;No sé.
749.360;751.360;SPEAKER_03;Desde la época de Anderley.
751.360;753.360;SPEAKER_01;No sé desde qué época.
753.360;755.360;SPEAKER_01;Honestamente.
755.440;757.440;SPEAKER_01;Quinta historia de esta Champions en la que nos queremos fijar.
757.440;759.440;SPEAKER_01;Quinta historia de esta Champions en la que nos queremos fijar.
759.440;761.440;SPEAKER_01;Es un poquito vehicular a todos los equipos.
761.440;763.440;SPEAKER_01;Pero la he tirado después de City y Real Madrid.
763.440;765.440;SPEAKER_01;Porque los dos tuvieron que pasar por la repesca.
765.440;767.440;SPEAKER_01;De hecho, los dos se enfrentan en la repesca.
767.440;769.440;SPEAKER_01;Creo que el Real Madrid no se tomó del todo en serio la fase de liguilla.
769.440;771.440;SPEAKER_01;Creo que el Real Madrid no se tomó del todo en serio la fase de liguilla.
771.440;773.440;SPEAKER_01;Luego es verdad que vimos que tampoco iba sobrado.
773.440;775.440;SPEAKER_01;Pero mi sensación aún así es que no la afrontó del todo.
775.440;777.440;SPEAKER_01;Pero mi sensación aún así es que no la afrontó del todo.
777.440;779.440;SPEAKER_01;Y yo creo que este año, segundo año del formato.
779.440;781.440;SPEAKER_01;Y yo creo que este año, segundo año del formato.
781.520;783.520;SPEAKER_01;Y si no se le da el año del formato.
783.520;785.520;SPEAKER_01;Si que se le va a dar una importancia mayor.
785.520;787.520;SPEAKER_01;Y si no se le da el año del formato.
787.520;789.520;SPEAKER_01;Encima la UEFA ha cambiado una cosa.
789.520;791.520;SPEAKER_01;Creo que es un cambio que no tiene tantísima trascendencia.
791.520;793.520;SPEAKER_01;Como nos gustaría.
793.520;795.520;SPEAKER_01;Con el tema del factor cancha.
795.520;797.520;SPEAKER_01;Es decir, el primero y el segundo.
797.520;799.520;SPEAKER_01;Jugarían hasta las semifinales.
799.520;801.520;SPEAKER_01;Bueno, las semifinales también evidentemente.
801.520;803.520;SPEAKER_01;En su campo.
803.520;805.520;SPEAKER_01;Salvo que callesen eliminados.
805.520;807.520;SPEAKER_01;¿Qué sucede?
807.520;809.520;SPEAKER_01;Que el factor cancha se puede robar.
809.600;811.600;SPEAKER_01;Cuando elimina Liverpool robaría el factor cancha.
811.600;813.600;SPEAKER_01;Y jugaría a las semifinales.
813.600;815.600;SPEAKER_01;En el partido de vuelta en el Parque de los Príncipes.
815.600;817.600;SPEAKER_01;Esto me parece un poquito una castaña.
817.600;819.600;SPEAKER_01;Además, también no se ha corregido el tema de.
819.600;821.600;SPEAKER_01;Que el Liverpool, como primero.
821.600;823.600;SPEAKER_01;Juegase contra el de peor ranking.
823.600;825.600;SPEAKER_01;Si no se enfrentaría al 14 y 15.
825.600;827.600;SPEAKER_01;Si no se enfrentaría al 14 y 15.
827.600;829.600;SPEAKER_01;Que fue lo del PSG en el año pasado.
829.600;831.600;SPEAKER_01;Que fue lo del PSG en el año pasado.
831.600;833.600;SPEAKER_02;A alguno de los dos peores.
833.600;835.600;SPEAKER_01;Claro, pero no son los peores exactamente.
835.600;837.600;SPEAKER_01;Porque el 24.
837.680;839.680;SPEAKER_02;No sé.
839.680;841.680;SPEAKER_02;El tema es que se hacía por parejas.
841.680;843.680;SPEAKER_02;El 24, el 23.
843.680;845.680;SPEAKER_02;Iba en pareja con el 9 y el 10.
845.680;847.680;SPEAKER_02;De cara a la ronda intermedia.
847.680;849.680;SPEAKER_02;Y luego se trabajaba el 1º y el 8.
849.680;851.680;SPEAKER_01;Con el que viniera de ese bracket.
851.680;853.680;SPEAKER_01;¿Qué sucede?
853.680;855.680;SPEAKER_01;Que eso no en pareja al peor equipo con el mejor.
855.680;857.680;SPEAKER_02;Y eso no se ha corregido.
857.680;859.680;SPEAKER_02;Nos quita un sorteo.
859.680;861.680;SPEAKER_02;Es decir, esto es de la mano.
861.680;863.680;SPEAKER_02;Ha sido un éxito televisivo el sorteo de la fase de Liguilla.
863.680;865.680;SPEAKER_01;Marquetis.
865.760;867.760;SPEAKER_01;Marquetis no lleva el pan a casa.
867.760;869.760;SPEAKER_01;Pero aunque no se han corregido cosas que nos gustaría.
869.760;871.760;SPEAKER_01;Si que creo que en segundo año de formato adri.
871.760;873.760;SPEAKER_01;Con conocimiento de la nueva competición.
873.760;875.760;SPEAKER_01;Se le va a dar un puntito extra.
875.760;877.760;SPEAKER_01;Así debería ser.
877.760;879.760;SPEAKER_01;Sobre todo en el caso del Real Madrid.
879.760;881.760;SPEAKER_00;Por ejemplo la temporada pasada.
881.760;883.760;SPEAKER_00;Que tuvo partidos en Champions.
883.760;885.760;SPEAKER_00;Esa primera fase.
885.760;887.760;SPEAKER_00;Que dejó mucho que desear.
887.760;889.760;SPEAKER_00;Yo creo que se lo van a tomar todos más en serio.
889.760;891.760;SPEAKER_00;Aún así, como el otro día decimos en nuestros pronósticos.
891.760;893.760;SPEAKER_00;Creo que no todos los grandes que creemos que son los que más.
893.840;895.840;SPEAKER_00;Hay que tener en cuenta que el año pasado en cuartos.
895.840;897.840;SPEAKER_00;Estaban el segundo, el tercer, el cuarto y el octavo.
897.840;899.840;SPEAKER_01;Es decir, cuatro que fueron directos.
899.840;901.840;SPEAKER_01;Otros cuatro que tuvieron que pasar por la repesca.
901.840;903.840;SPEAKER_01;Uno de esos cuatro que fueron directos.
903.840;905.840;SPEAKER_01;Es seguramente el gran outsider.
905.840;907.840;SPEAKER_01;No sé si también.
907.840;909.840;SPEAKER_01;Candidato.
909.840;911.840;SPEAKER_01;Yo creo que es candidato más que outsider.
911.840;913.840;SPEAKER_01;Pero el Arsenal nunca ha ganado la Champions.
913.840;915.840;SPEAKER_01;Nunca.
915.840;917.840;SPEAKER_01;O en bastante tiempo había sido que.
917.840;919.840;SPEAKER_01;Había sido el segundo que ganó la Champions.
919.840;921.840;SPEAKER_01;Pero el Arsenal no ha ganado la Champions.
921.920;923.920;SPEAKER_01;O en bastante tiempo había sido considerado.
923.920;925.920;SPEAKER_01;De verdad.
925.920;927.920;SPEAKER_01;Uno de los favoritos barra candidatos.
927.920;929.920;SPEAKER_01;No sé exactamente la semántica que utilizar.
929.920;931.920;SPEAKER_01;Creo que el Arsenal sí que debe estar.
