start_sec;end_sec;speaker;text
81.720;83.720;SPEAKER_01;Roy Neymar, imaginaos que
83.720;85.720;SPEAKER_01;donde más ha jugado es en el Santos,
85.720;87.720;SPEAKER_01;pues iríamos al segundo equipo.
87.720;89.720;SPEAKER_01;Sería el primer europeo.
89.720;91.720;SPEAKER_01;Creo que no hay ningún caso así,
91.720;94.720;SPEAKER_01;pero lo estaba pensando por el tema de Neymar.
94.720;96.720;SPEAKER_01;Y por si acaso...
96.720;98.720;SPEAKER_00;Pues me acabas de joder el 11.
98.720;100.720;SPEAKER_00;¿Sí?
100.720;102.720;SPEAKER_00;Sí, hombre, joder.
102.720;104.720;SPEAKER_00;¿Por qué?
104.720;106.720;SPEAKER_00;Porque Neymar entraba dentro de mis planes.
106.720;108.720;SPEAKER_00;Ahora, si contamos el primer europeo,
108.720;110.720;SPEAKER_00;ya es el Barcelona.
110.720;112.720;SPEAKER_00;Ya no me encaja en el Barcelona.
112.720;114.720;SPEAKER_00;No, no, pero a ver, esto es un traf...
114.720;116.720;SPEAKER_01;No sabía que un jugador es europeo.
116.720;118.720;SPEAKER_01;Es europeo, son equipos europeos.
118.720;120.720;SPEAKER_00;Bueno, ya me...
120.720;122.720;SPEAKER_00;Pero Neymar no juega en el fútbol europeo.
122.720;124.720;SPEAKER_00;Es verdad, Miguel.
124.720;126.720;SPEAKER_00;Lo que pasa es que tiene más partidos en Brasil.
126.720;128.720;SPEAKER_00;Esto no lo dijiste.
128.720;130.720;SPEAKER_00;Te lo digo ya.
130.720;132.720;SPEAKER_03;Hacemos un draft internacional,
132.720;134.720;SPEAKER_03;siglo XXI, un jugador por equipo y país.
134.720;136.720;SPEAKER_03;El equipo elegido es el que haya jugado más partidos.
136.720;138.720;SPEAKER_03;Gracias, Alex.
138.720;140.720;SPEAKER_03;Si Barça, no PSG.
140.720;142.720;SPEAKER_01;Bueno, esto lo hablamos ayer en persona.
142.720;144.720;SPEAKER_01;Bueno, no.
144.720;146.720;SPEAKER_02;No, no, no.
146.720;148.720;SPEAKER_02;No me engañéis a mi padre.
148.720;150.720;SPEAKER_02;No me engañéis a mi padre.
150.720;152.720;SPEAKER_02;Bueno, es cierto.
152.720;154.720;SPEAKER_02;Fútbol europeo es un deporte negocial
154.720;156.720;SPEAKER_01;si el precio es justo.
156.720;158.720;SPEAKER_02;Clubes europeos...
158.720;160.720;SPEAKER_02;La silla caliente.
160.720;162.720;SPEAKER_01;Es el momento
162.720;164.720;SPEAKER_01;de sortear.
164.720;166.720;SPEAKER_??;¡Boh!
166.720;168.720;SPEAKER_01;¿Puedes hacer todo el draft
168.720;170.720;SPEAKER_01;con estas gafas, por favor?
170.720;172.720;SPEAKER_01;Por favor, Betty Boop.
172.720;174.720;SPEAKER_01;Vamos a sortear
174.720;176.720;SPEAKER_01;quién empieza, ¿vale?
176.720;178.720;SPEAKER_01;Aunque creo que Nahuel se merecería empezar.
178.720;180.720;SPEAKER_01;Pero bueno, vamos a hacer un sorteo.
180.720;182.720;SPEAKER_01;Ya sabéis cómo va. Sacamos unos deditos
182.720;184.720;SPEAKER_01;y empieza a contar desde
184.720;186.720;SPEAKER_01;mí, Adri, Alex, Nahuel.
186.720;188.720;SPEAKER_01;Y luego el draft es inverso.
188.720;190.720;SPEAKER_01;Esto no cambia respecto a los que ya hemos hecho.
190.720;192.720;SPEAKER_01;Una, dos
192.720;194.720;SPEAKER_01;y tres.
194.720;196.720;SPEAKER_01;Cinco, ocho, diez.
196.720;202.720;SPEAKER_01;Uno, dos, tres, cuatro, cinco, seis, siete, ocho, nueve, diez.
202.720;204.720;SPEAKER_01;Arranca Adri, luego Alex,
204.720;206.720;SPEAKER_01;luego Nahuel
206.720;208.720;SPEAKER_01;y finalmente cierro yo.
208.720;210.720;SPEAKER_01;Siempre muchísima suerte tengo.
210.720;212.720;SPEAKER_01;En fin. Adrián Blanco.
212.720;214.720;SPEAKER_00;Venga.
214.720;216.720;SPEAKER_00;Tenemos derecho. Por cierto, 4-4-2
216.720;218.720;SPEAKER_00;o 4-2-3-1, dijimos.
218.720;220.720;SPEAKER_01;Exactamente. 4-4-2 o 4-2-3-1.
220.720;222.720;SPEAKER_01;Por favor, no me metáis a media
222.720;224.720;SPEAKER_01;puntas en el centro del campo.
224.720;226.720;SPEAKER_01;¿Vale, Alex?
226.720;228.720;SPEAKER_01;¿Cacá interior
228.720;230.720;SPEAKER_01;junto, yo que sé,
230.720;232.720;SPEAKER_01;a Ruy Costa? No.
232.720;234.720;SPEAKER_03;Pero bueno, no valdrían
234.720;236.720;SPEAKER_03;por el equipo, ¿no? Pero una cosa.
236.720;238.720;SPEAKER_03;Posición.
238.720;240.720;SPEAKER_01;No, no, no.
240.720;242.720;SPEAKER_01;No mares.
242.720;244.720;SPEAKER_03;Vale, vale, luego ya veremos los problemas.
244.720;246.720;SPEAKER_03;Adrián Blanco.
246.720;248.720;SPEAKER_00;Venga. Leo Messi.
248.720;250.720;SPEAKER_00;Vale.
250.720;252.720;SPEAKER_03;Alex de Llano.
252.720;254.720;SPEAKER_03;Cristiano Ronaldo,
254.720;256.720;SPEAKER_03;Real Madrid, Portugal,
256.720;258.720;SPEAKER_03;pero...
258.720;260.720;SPEAKER_01;No, por eso.
260.720;262.720;SPEAKER_01;Vale.
262.720;264.720;SPEAKER_01;No, puedes decir que...
264.720;266.720;SPEAKER_01;Es que es la primera trampa.
266.720;268.720;SPEAKER_01;Es que si quieres hacer la primera trampa
268.720;270.720;SPEAKER_01;con el PIC número dos y Cristiano Ronaldo
270.720;272.720;SPEAKER_01;tronco...
272.720;274.720;SPEAKER_03;Cristiano... Cristiano
274.720;276.720;SPEAKER_03;Di Pettino, puedes decir.
278.720;280.720;SPEAKER_01;Vale.
280.720;282.720;SPEAKER_01;Nahuel Miranda.
288.720;290.720;SPEAKER_02;Eh...
290.720;292.720;SPEAKER_02;Es que la vida es una mierda,
292.720;294.720;SPEAKER_02;tío.
294.720;296.720;SPEAKER_01;La vida es dolorosa.
296.720;298.720;SPEAKER_??;Es que, tío, se me está ocurriendo
298.720;300.720;SPEAKER_02;una atroleada, tío.
300.720;302.720;SPEAKER_02;Es que esto es horrible.
302.720;304.720;SPEAKER_02;Pero la voy a hacer.
304.720;306.720;SPEAKER_02;Va. Eh...
306.720;308.720;SPEAKER_02;Vean, en el centro...
308.720;310.720;SPEAKER_00;Harry Kane.
310.720;312.720;SPEAKER_02;Tottenham. ¿Qué cabrón?
312.720;314.720;SPEAKER_02;Muy buena. Es que muy buena.
314.720;316.720;SPEAKER_02;Muy buena.
316.720;318.720;SPEAKER_00;Sí, señor. Ya, pero es el primer PIC.
318.720;320.720;SPEAKER_02;Me voy a arrepentir yo.
320.720;322.720;SPEAKER_02;¿Qué?
322.720;324.720;SPEAKER_02;El primer PIC. Me voy a arrepentir yo, creo.
324.720;326.720;SPEAKER_01;Vale.
326.720;328.720;SPEAKER_01;Yo ahora mismo...
328.720;330.720;SPEAKER_01;Tengo dos.
330.720;332.720;SPEAKER_01;Evidentemente.
334.720;336.720;SPEAKER_01;Vale. Voy a coger
336.720;338.720;SPEAKER_01;Neymar Jr.
338.720;340.720;SPEAKER_01;Fútbol Club Barcelona.
342.720;344.720;SPEAKER_01;Y luego...
346.720;348.720;SPEAKER_01;Voy a coger...
348.720;350.720;SPEAKER_01;Hmm...
352.720;354.720;SPEAKER_??;Voy a coger...
354.720;356.720;SPEAKER_01;A...
356.720;358.720;SPEAKER_01;Killian Mbappé.
358.720;360.720;SPEAKER_??;Paris Saint-Germain.
360.720;362.720;SPEAKER_01;Neymar en la izquierda
362.720;364.720;SPEAKER_??;y Mbappé en punta, entiendo.
364.720;366.720;SPEAKER_01;Sí.
366.720;368.720;SPEAKER_01;Vale.
368.720;370.720;SPEAKER_02;Y me toca a mí, ¿no?
370.720;372.720;SPEAKER_02;Te toca a ti.
372.720;374.720;SPEAKER_01;¿Qué?
374.720;376.720;SPEAKER_00;¿Qué?
376.720;378.720;SPEAKER_00;¿Qué?
378.720;380.720;SPEAKER_02;¿Qué?
380.720;382.720;SPEAKER_00;Te toca a ti.
384.720;386.720;SPEAKER_02;Eh...
386.720;388.720;SPEAKER_02;Una consulta breve que hacer.
388.720;390.720;SPEAKER_02;Eh...
392.720;394.720;SPEAKER_02;Eh... ¡Qué putada esto!
394.720;396.720;SPEAKER_02;Hmm...
398.720;400.720;SPEAKER_01;Hmm...
406.720;408.720;SPEAKER_02;Me voy a quedar con...
408.720;410.720;SPEAKER_02;Lucas Modric, Real Madrid.
410.720;412.720;SPEAKER_02;Muy buena.
412.720;414.720;SPEAKER_01;Muy buena.
414.720;416.720;SPEAKER_01;Yo es la duda que tenía con Mbappé.
416.720;418.720;SPEAKER_01;Porque el tema de la nacionalidad...
418.720;420.720;SPEAKER_02;Sí.
420.720;422.720;SPEAKER_02;Me toca. Te toca.
422.720;424.720;SPEAKER_02;Lucas Modric, Doble Pibote.
424.720;426.720;SPEAKER_02;No me nomeé.
426.720;428.720;SPEAKER_01;No, no. Si aquí el único que...
428.720;430.720;SPEAKER_01;O sea, yo es verdad que la lío.
430.720;432.720;SPEAKER_01;La líe con Matías Oliveira y creo que fue Mar Pubil
432.720;434.720;SPEAKER_01;en el draft de Descendidos.
434.720;436.720;SPEAKER_01;Pero aquí el
436.720;438.720;SPEAKER_01;que quinyula es el señor...
438.720;440.720;SPEAKER_01;Fernández Aparicio.
440.720;442.720;SPEAKER_03;Pero vamos.
442.720;444.720;SPEAKER_02;Vení, inicio Junior, ¿eh?
444.720;446.720;SPEAKER_02;Ha habido bastantes pizarritas
446.720;448.720;SPEAKER_02;que me han mandado...
448.720;450.720;SPEAKER_02;O sea, que ellos hacen sus propios drafts
450.720;452.720;SPEAKER_02;y me han pedido que los puntúe.
452.720;454.720;SPEAKER_02;Luego hay cabreos.
454.720;456.720;SPEAKER_03;Y alguno hace trampas feas, ¿eh?
456.720;458.720;SPEAKER_03;Está feo, está feo hacer trampas.
458.720;460.720;SPEAKER_03;No las hagáis.
460.720;462.720;SPEAKER_03;Aunque contra Gimtana, sí.
462.720;464.720;SPEAKER_03;Para mí...
464.720;466.720;SPEAKER_03;Thierry Henry.
466.720;468.720;SPEAKER_03;Arsenal, Francia...
468.720;470.720;SPEAKER_03;Delantero.
470.720;472.720;SPEAKER_03;Sí.
472.720;474.720;SPEAKER_02;Thierry Henry es muy buena, ¿eh?
474.720;476.720;SPEAKER_01;Adrián Blanco, eliges dos.
476.720;478.720;SPEAKER_00;Vale.
478.720;480.720;SPEAKER_00;Pues elijo...
482.720;484.720;SPEAKER_00;Fran Ribery.
484.720;486.720;SPEAKER_02;Qué bueno.
486.720;488.720;SPEAKER_00;Y...
488.720;490.720;SPEAKER_00;En el Bayern, obviamente.
490.720;492.720;SPEAKER_01;Checal.
492.720;494.720;SPEAKER_00;Y...
494.720;496.720;SPEAKER_00;Ostras.
496.720;498.720;SPEAKER_00;A ver, que no me quiero
498.720;500.720;SPEAKER_00;limitar.
504.720;506.720;SPEAKER_00;Giorgio Chiellini.
506.720;508.720;SPEAKER_00;En defensa, con la Juve.
508.720;510.720;SPEAKER_02;Ostras.
510.720;512.720;SPEAKER_03;Alex.
514.720;516.720;SPEAKER_03;Centro del Campo,
516.720;518.720;SPEAKER_03;Español, Barça,
518.720;520.720;SPEAKER_01;Xavi Hernández.
520.720;522.720;SPEAKER_01;Y...
522.720;524.720;SPEAKER_01;Ah, bueno, si yo coje a Neymar.
524.720;526.720;SPEAKER_01;No, es que lo tenía...
526.720;528.720;SPEAKER_01;Me he hecho un prototipo de 11 idílico.
528.720;530.720;SPEAKER_01;Por decirlo de alguna manera.
530.720;532.720;SPEAKER_01;Y...
532.720;534.720;SPEAKER_01;Lo va a rescatando.
534.720;536.720;SPEAKER_01;Claro, claro. De hecho, ya lo he jodido.
536.720;538.720;SPEAKER_01;Porque tenía la alternativa Messi-Cristiano.
538.720;540.720;SPEAKER_01;Y por lo que sea, no ha golao.
540.720;542.720;SPEAKER_01;Miranda Parera.
542.720;544.720;SPEAKER_01;Con Modri y Keyin, de momento.
544.720;546.720;SPEAKER_02;Me he quedado con Virgil
546.720;548.720;SPEAKER_02;Van Dijk.
548.720;550.720;SPEAKER_02;Muy bueno.
550.720;552.720;SPEAKER_02;Muy bueno.
552.720;554.720;SPEAKER_02;De momento, me has hecho tres
554.720;556.720;SPEAKER_02;muy buenos. Lo digo para cuando luego hagamos
556.720;558.720;SPEAKER_01;las valoraciones. Ya, bueno, pero están bien
558.720;560.720;SPEAKER_01;tirados desde un punto de vista estratégico.
560.720;562.720;SPEAKER_01;Pero luego tienes que culminar.
562.720;564.720;SPEAKER_00;Ya, ya. Solo difícil siempre.
564.720;566.720;SPEAKER_00;Historia de mi vida, manolo. A mí me pasa
566.720;568.720;SPEAKER_00;igual.
568.720;570.720;SPEAKER_01;Vale. A ver.
572.720;574.720;SPEAKER_03;¿Quién le toca?
574.720;576.720;SPEAKER_01;Yo, a mí. Tengo que elegir
576.720;578.720;SPEAKER_01;dos. Dame un segundito.
580.720;582.720;SPEAKER_01;Vale.
584.720;586.720;SPEAKER_01;A ver.
588.720;590.720;SPEAKER_01;Vale.
594.720;596.720;SPEAKER_??;Vale.
596.720;598.720;SPEAKER_01;Voy a coger
600.720;602.720;SPEAKER_01;a uno de mis jugadores.
602.720;604.720;SPEAKER_01;Ah, no, claro. No puedo ya.
604.720;606.720;SPEAKER_01;No.
606.720;608.720;SPEAKER_00;Vale.
608.720;610.720;SPEAKER_01;Vamos a tirar de Astucia,
610.720;612.720;SPEAKER_01;¿vale?
612.720;614.720;SPEAKER_01;Mohamed Salah.
614.720;616.720;SPEAKER_01;Muy bueno.
616.720;618.720;SPEAKER_01;Y
618.720;620.720;SPEAKER_01;seguimos con
620.720;622.720;SPEAKER_01;la táctica Astucia.
622.720;624.720;SPEAKER_01;Radamel Falcao.
624.720;626.720;SPEAKER_01;Mónaco.
626.720;628.720;SPEAKER_01;Hostia, Radamel Falcao.
628.720;630.720;SPEAKER_01;Es buenísimo
630.720;632.720;SPEAKER_01;Radamel Falcao para esa combo.
632.720;634.720;SPEAKER_01;Colombiano.
634.720;636.720;SPEAKER_01;Y Mónaco es
636.720;638.720;SPEAKER_01;como el de...
638.720;640.720;SPEAKER_01;Hay uno que me gusta.
640.720;642.720;SPEAKER_01;El de Harry Kane es un poco eso.
642.720;644.720;SPEAKER_01;Inglés y Tottenham
644.720;646.720;SPEAKER_01;pues es una buena combo.
646.720;648.720;SPEAKER_01;Vale.
648.720;650.720;SPEAKER_01;TocaNau.
650.720;652.720;SPEAKER_??;Eh...
656.720;658.720;SPEAKER_??;Quiero
658.720;660.720;SPEAKER_??;quemar, no quiero quemar, no quiero quemar,
660.720;662.720;SPEAKER_02;pero...
664.720;666.720;SPEAKER_02;Joder, es que es complicado.
666.720;668.720;SPEAKER_??;O sea, tengo opciones.
668.720;670.720;SPEAKER_02;Pero no me gusta ninguna.
670.720;672.720;SPEAKER_02;O sea, no me gusta ninguna.
672.720;674.720;SPEAKER_02;Te entiendo.
676.720;678.720;SPEAKER_02;¿Qué?
678.720;680.720;SPEAKER_01;Te entiendo.
682.720;684.720;SPEAKER_02;Necesito
684.720;686.720;SPEAKER_02;hacer un chequeo rápido.
686.720;688.720;SPEAKER_02;Vale, tranquilo.
688.720;690.720;SPEAKER_02;Esto es complicado. Intento que no quede muy
690.720;692.720;SPEAKER_02;denso, pero ya sabéis que
692.720;694.720;SPEAKER_02;es complicado.
694.720;696.720;SPEAKER_02;Qué putada esto.
696.720;698.720;SPEAKER_02;Hay un jugador que por siete partidos no me cae
698.720;700.720;SPEAKER_02;en el club que...
700.720;702.720;SPEAKER_00;Duro.
704.720;706.720;SPEAKER_01;Uah, qué buena esta.
708.720;710.720;SPEAKER_01;Por favor, deja de aporrear el teclado,
710.720;712.720;SPEAKER_01;Alex, cada vez que buscas a un jugador.
712.720;714.720;SPEAKER_01;¿Soy yo? Perdón.
714.720;716.720;SPEAKER_02;Creo que es mi teclado.
720.720;722.720;SPEAKER_02;Joder, qué complicada es esta mierda.
724.720;726.720;SPEAKER_02;Arraf Hakimi
726.720;728.720;SPEAKER_02;para Issaan Germain.
728.720;730.720;SPEAKER_01;¿Qué tal? Muy bueno.
730.720;732.720;SPEAKER_01;Un poco porro, ¿eh?
734.720;736.720;SPEAKER_01;Arraf Hakimi. Ostras.
736.720;738.720;SPEAKER_01;¿Por qué?
738.720;740.720;SPEAKER_01;Campeones de la Champions, tíos de la Champions.
740.720;742.720;SPEAKER_01;El PSG... Bueno, me callo.
742.720;744.720;SPEAKER_02;Quiero ver los vuestros.
744.720;746.720;SPEAKER_02;Quiero decir, aparte ya habéis gastado PSG la mayoría.
748.720;750.720;SPEAKER_00;¿Voy yo, no?
750.720;752.720;SPEAKER_01;No, Alex.
752.720;754.720;SPEAKER_01;Alex tiene a Xavi, a Cristiano
754.720;756.720;SPEAKER_01;Ronaldo y a Titi Enri.
756.720;758.720;SPEAKER_03;Vale.
758.720;760.720;SPEAKER_03;Vale, pues voy a dejar
760.720;762.720;SPEAKER_03;este ya cerrado.
762.720;764.720;SPEAKER_03;Pavel Netvech Juventus. Muy buena.
764.720;766.720;SPEAKER_03;Muy buena.
768.720;770.720;SPEAKER_03;Lo meto en la derecha.
770.720;772.720;SPEAKER_03;La izquierda tengo a Cristiano.
772.720;774.720;SPEAKER_03;Ha jugado derecha y media punta.
774.720;776.720;SPEAKER_03;Media punta. Netvech no. Banda derecha no.
778.720;780.720;SPEAKER_03;Mis cojones 33.
780.720;782.720;SPEAKER_01;Mis cojones 33.
782.720;784.720;SPEAKER_03;Vale, vale.
784.720;786.720;SPEAKER_03;Tranquil.
786.720;788.720;SPEAKER_01;Es que Franza en Transfer Market que jugó un partido de dole pivote
788.720;790.720;SPEAKER_01;en Copa contra la Astorga.
790.720;792.720;SPEAKER_01;Vale, vale, vale.
792.720;794.720;SPEAKER_03;Vale, vale, vale.
794.720;796.720;SPEAKER_03;Ya está, balón de oro. Tranquila.
796.720;798.720;SPEAKER_01;Tengo más opciones.
798.720;800.720;SPEAKER_01;Tranquila.
800.720;802.720;SPEAKER_01;Adri, tienes aquí el Iny
802.720;804.720;SPEAKER_01;que creo que es un poco porro.
804.720;806.720;SPEAKER_01;Leo Messi y Ribery.
806.720;808.720;SPEAKER_00;Kevin de Bruin.
810.720;812.720;SPEAKER_01;Vale. Media punta, evidentemente.
814.720;816.720;SPEAKER_01;Ya tienes la línea de tres cuartos.
816.720;818.720;SPEAKER_00;¿Cómo?
818.720;820.720;SPEAKER_00;¿Dónde? ¿Dónde?
820.720;822.720;SPEAKER_01;¿Dónde?
822.720;824.720;SPEAKER_01;¿Dónde?
824.720;826.720;SPEAKER_01;¿Dónde?
826.720;828.720;SPEAKER_01;Igual el media punta más
828.720;830.720;SPEAKER_01;canónico de los últimos
830.720;832.720;SPEAKER_01;5 o 10 años.
832.720;834.720;SPEAKER_00;Hay que abre.
836.720;838.720;SPEAKER_00;A ver, si me lo coloques de media punta igual no lo cojo.
838.720;840.720;SPEAKER_03;Claro, es que...
840.720;842.720;SPEAKER_03;Eso es lo que me lo ha dicho yo.
842.720;844.720;SPEAKER_01;En media punta, perro.
844.720;846.720;SPEAKER_03;Vale, pues a ver, un segundo.
846.720;848.720;SPEAKER_03;Uf, qué buena esta.
848.720;850.720;SPEAKER_03;Ah, no puedo.
850.720;852.720;SPEAKER_03;Me hace mucha gracia.
852.720;854.720;SPEAKER_03;Alex, encontrado yo que sé a un portugués
854.720;856.720;SPEAKER_01;y viendo que tiene esta...
856.720;858.720;SPEAKER_01;Sí, sí, sí, sí, sí.
858.720;860.720;SPEAKER_03;Era en portugués además.
860.720;862.720;SPEAKER_03;Es que tengo aquí una duda
862.720;864.720;SPEAKER_00;con dos.
864.720;866.720;SPEAKER_00;No sé con cuál quedarme.
868.720;870.720;SPEAKER_??;Ah, no, claro.
872.720;874.720;SPEAKER_00;Venga.
874.720;876.720;SPEAKER_00;Venga.
878.720;880.720;SPEAKER_00;Bueno, pues aquí no me lo... Lo quito,
880.720;882.720;SPEAKER_00;¿vale?
882.720;884.720;SPEAKER_00;Te voy a dejar ahí.
884.720;886.720;SPEAKER_00;O sea, lo quitas.
886.720;888.720;SPEAKER_00;Sí, lo quito.
888.720;890.720;SPEAKER_00;Porque pensaba que me lo ibas a comprar
890.720;892.720;SPEAKER_00;como doble piagote.
892.720;894.720;SPEAKER_00;Ahora esto me ha dejado loco
894.720;896.720;SPEAKER_00;un poco.
896.720;898.720;SPEAKER_00;Venga, pues Sergio
898.720;900.720;SPEAKER_01;Ramos.
900.720;902.720;SPEAKER_03;Molt bona.
902.720;904.720;SPEAKER_00;Sergio Ramos.
904.720;906.720;SPEAKER_02;Pero si tú tenías ya Real Madrid, Miguel.
906.720;908.720;SPEAKER_02;No.
908.720;910.720;SPEAKER_02;Sí.
910.720;912.720;SPEAKER_01;Ah, claro.
912.720;914.720;SPEAKER_01;Claro, claro, claro.
914.720;916.720;SPEAKER_01;Es verdad que lleva
916.720;918.720;SPEAKER_01;ocho años jugando en el Real Madrid,
918.720;920.720;SPEAKER_01;pero cedido en el Paris Saint-Germain, ¿sabes?
920.720;922.720;SPEAKER_01;Entonces, cuenta los partidos del PSG.
922.720;924.720;SPEAKER_00;Parecido, parecido.
924.720;926.720;SPEAKER_00;Y me queda Sergio Ramos
926.720;928.720;SPEAKER_00;y Van der Sar.
928.720;930.720;SPEAKER_01;Edwin.
930.720;932.720;SPEAKER_00;Vale.
932.720;934.720;SPEAKER_01;Alex.
934.720;936.720;SPEAKER_01;Es a Xavi,
936.720;938.720;SPEAKER_01;a Nethved, Cristiano y Titianry.
938.720;940.720;SPEAKER_03;Vale.
940.720;942.720;SPEAKER_03;Mi acompañante del Centro del Campo
942.720;944.720;SPEAKER_03;para Xavi Hernández es
944.720;946.720;SPEAKER_00;Steven Gerrard.
946.720;948.720;SPEAKER_00;Muy bien.
952.720;954.720;SPEAKER_02;¿A quién ha cogido Adri antes?
954.720;956.720;SPEAKER_01;A Ramos
956.720;958.720;SPEAKER_01;y Van der Sar.
960.720;962.720;SPEAKER_??;Vale.
966.720;968.720;SPEAKER_02;Y me toca a mí, ¿verdad?
968.720;970.720;SPEAKER_00;Sí.
970.720;972.720;SPEAKER_02;Bueno, pues ya va siendo hora
972.720;974.720;SPEAKER_02;de quemar la
974.720;976.720;SPEAKER_02;bala uruguay. Diego Godin.
976.720;978.720;SPEAKER_00;Atlético de Madrid. Muy buena.
978.720;980.720;SPEAKER_00;Sí.
980.720;982.720;SPEAKER_01;Muy buena. De hecho, era una de mis
982.720;984.720;SPEAKER_01;siguientes elecciones.
984.720;986.720;SPEAKER_02;Pues ya no.
986.720;988.720;SPEAKER_01;Goody, goody.
988.720;990.720;SPEAKER_01;Vale.
990.720;992.720;SPEAKER_01;Habéis elegido todos a Madridistas, ¿no?
992.720;994.720;SPEAKER_02;Sí. Diego Godin.
994.720;996.720;SPEAKER_02;Ah, sí, claro. Yo tengo a Madridista.
996.720;998.720;SPEAKER_02;Vale.
998.720;1000.720;SPEAKER_01;Pues yo voy a coger, me sorprende,
1000.720;1002.720;SPEAKER_01;el porro de Chiellini
1002.720;1004.720;SPEAKER_01;teniendo a Paolo Maldini.
1004.720;1006.720;SPEAKER_01;Lateral izquierdo,
1006.720;1008.720;SPEAKER_01;que es como juega en el siglo XXI.
1008.720;1010.720;SPEAKER_01;Espérate, espérate.
1010.720;1012.720;SPEAKER_01;Pero ya es italiano.
1012.720;1014.720;SPEAKER_01;Ah, bueno, porque vas a coger todo el Milan.
1014.720;1016.720;SPEAKER_01;Espérate.
1016.720;1018.720;SPEAKER_01;Paolo Maldini, como he dicho.
1020.720;1022.720;SPEAKER_01;Y
1024.720;1026.720;SPEAKER_01;vamos a coger
1026.720;1028.720;SPEAKER_01;a
1032.720;1034.720;SPEAKER_01;Philipp Lahm.
1034.720;1036.720;SPEAKER_01;Oh, qué buenos, Philipp Lahm, tío.
1036.720;1038.720;SPEAKER_01;Qué buenos, Philipp Lahm,
1038.720;1040.720;SPEAKER_01;tío. Gracias. Gracias.
1040.720;1042.720;SPEAKER_01;Le podría poner de pivote,
1042.720;1044.720;SPEAKER_01;pero no. Bueno, bueno.
1044.720;1046.720;SPEAKER_00;Vale.
1046.720;1048.720;SPEAKER_00;Vas tú, Adri, ¿no?
1048.720;1050.720;SPEAKER_00;No, se acabó de coger
1050.720;1052.720;SPEAKER_00;hace nada. Fanahuel. No, bollón.
1052.720;1054.720;SPEAKER_01;Fanahuel. Ah, vale.
1054.720;1056.720;SPEAKER_01;Es que Álex tiene que luchar
1056.720;1058.720;SPEAKER_01;contra sus ideas,
1058.720;1060.720;SPEAKER_01;contra las posiciones y contra
1060.720;1062.720;SPEAKER_01;el orden establecido del sorteo. El orden que nunca
1062.720;1064.720;SPEAKER_03;sé cuál es. No sé qué decir. Álex, tu turno.
1064.720;1066.720;SPEAKER_01;Pues me toca. Además diría que la mayoría de
1066.720;1068.720;SPEAKER_01;veces es igual porque casi siempre gana Adri
1068.720;1070.720;SPEAKER_01;el sorteo. Sí, eso es verdad.
1070.720;1072.720;SPEAKER_03;Algo hay, una mano negra ahí.
1072.720;1074.720;SPEAKER_01;Oye, ¿por qué? Porque cuando hay
1074.720;1076.720;SPEAKER_03;un poco de estafa es mano negra.
1076.720;1078.720;SPEAKER_03;Mano negra y cuando
1078.720;1080.720;SPEAKER_03;tal. Eso se
1080.720;1082.720;SPEAKER_03;cuenta muy bien en negros, no hay negros
1082.720;1084.720;SPEAKER_03;en el tíbet. Muy buen podcast, ¿eh?
1084.720;1086.720;SPEAKER_02;Y ¿por qué es malo ser
1086.720;1088.720;SPEAKER_02;siniestro y a educar se llama
