audio_id,start_sec,end_sec,duration_sec,speaker,text,n_chars,n_words
cvofPcZn1J0,87.0,103.0,16.0,SPEAKER_01,"Pues también es muy buena en ese aspecto la serie esta que hace Luis Taera con José Coronado, que es la de Sin Permiso, creo, o Vivir Sin Permiso o algo así, que también está basada en Galicia. Y también, bueno, Luis Taera... ¡Que te voy a contar a ti! ¡Joder!",260,51
cvofPcZn1J0,103.0,133.0,30.0,SPEAKER_00,"Sí, siempre con la voz así. ¡Joder! ¡Dios! Bueno, amigos, pues nada. Volvemos al tema, ¿vale? Hemos hablado un poco de Galicia. Y ahora vamos a hablar de países y Premier League, porque nos hemos planteado la siguiente cuestión. Si hiciéramos una guerra de naciones, si peleásemos, pusiéramos a pelear, mejor dicho, países representados en la Premier League formando once solo con esas nacionalidades, ¿cuál sería el mejor país? El que puede montar un mejor once. Y esto es un encargo que le hemos hecho a Andrés Valls.",519,88
cvofPcZn1J0,133.0,167.0,34.0,SPEAKER_01,"Hay que decir que este vídeo ya existe en su forma histórica, que la hizo Pablo hace un tiempo. Recomiendo que lo vayáis a ver. Nosotros vamos a hacer, como ha dicho Nacho, con el de ahora. Y por eso es importante empezar viendo qué selecciones han clasificado a este mundial. Haciendo un proceso de clasificación habitual. Estas son las selecciones que se han clasificado con el mundial con dos cuestiones a comentar. Porque Italia y Suecia tienen once jugadores en la Premier League, pero Italia tiene dos porteros. Claro. Buquermo Vicario y Donnarumma. He intentado buscar si alguno de ellos había sido centrocampista o algo así.",632,107
cvofPcZn1J0,167.0,169.0,2.0,SPEAKER_00,Nada nos habría gustado más.,28,5
cvofPcZn1J0,169.0,175.0,6.0,SPEAKER_01,Habría sido increíble y Suecia no tiene ningún portero. Entonces Suecia y Italia no participan en este mundial. Las otras once sí.,130,22
cvofPcZn1J0,175.0,177.0,2.0,SPEAKER_00,¿Nilan no era sueco?,20,4
cvofPcZn1J0,177.0,185.0,8.0,SPEAKER_01,Nilan diría que es noruego. Y no está en la... Era por apurar de... Es noruego. Orian Nilan.,92,18
cvofPcZn1J0,187.0,231.0,44.0,SPEAKER_01,"¿Y Olsen? Robin Olsen, pero tampoco se fue este verano. Ya, pero digo que lo hemos rozado. Sí, sí. Habría sido increíble. Pero también si lo hubiéramos hecho el año pasado habríamos perdido Italia, por ejemplo. Donnarumma no ha llegado hasta el año pasado. Bueno, ahí veis que hay selecciones. Evidentemente a la Premier League he puesto más 150. Porque es muy difícil ponerse a contar una por una. Luego, cosas curiosas. El hecho de Alemania, que hay una brecha importante entre España y Alemania. Hay Argentina, por ejemplo, con esos seis de diferencia. Y una cosa que sí os diré. No por tener más, se tiene mejor equipo. Aunque, sí por tener menos, se tiene peor. Así que, si te parece Nacho, vamos a empezar con el peor equipo. Con la peor selección, la que quedaría última. Me duele mucho.",794,141
cvofPcZn1J0,231.0,237.0,6.0,SPEAKER_00,"Perdóname, Andrés. Me parecen poquísimos escoceses. Bueno, es que vas a flipar con un dato. ¿Cómo ha cambiado el fútbol inglés?",127,21
cvofPcZn1J0,237.0,241.0,4.0,SPEAKER_01,Que antes estaba hasta arriba de escoceses. Era la segunda nacionalidad en muchas ocasiones. O la tercera.,106,17
cvofPcZn1J0,241.0,248.0,7.0,SPEAKER_00,Me preguntas sin ver el gráfico. Y te juro que te habría dicho... 25. 30 escoceses. Poquísimo.,94,17
cvofPcZn1J0,248.0,278.0,30.0,SPEAKER_01,"Vale, ahora yo, Nacho, te voy a preguntar una cosa. Cuántos centrales dirías que hay escoceses en la Premier League? Ah, sí. Pensándolo rápido. Sin pensar en jugadores exactos. Bueno, no sé. Tres. Viendo que son 12. Vale, vamos a verlo. Hay cero centrales escoceses en la Premier League. Que me parece extraordinario. He tenido que hacer una línea de tres. Con Harrison Asby, que ha jugado seis partidos en su carrera como central. Andy Rubinck, que no jugó nunca de central, pero 13 veces de pivote. Y Andy Robertson, que podemos hacer ahí esa función como central por izquierda más veterano. Qué drama.",604,104
cvofPcZn1J0,278.0,283.0,5.0,SPEAKER_00,"A ver, muy puntualmente ha jugado como central en el Liverpool. Sí, sí, pero claro. Pero cuando digo muy puntualmente, está hablando de minutos.",144,24
cvofPcZn1J0,283.0,300.0,17.0,SPEAKER_01,"Claro, claro, claro. Madre mía. Luego, el delantero. Chambers no ha debutado todavía en la Premier League desde el 2007. Vale. Ben Doack debutó con el Bournemouth al pasado fin de semana ante el Leeds. Ya había debutado con el Liverpool. Sí, sí, sí. Y luego, bueno, Kearney de extremo habilidoso puede quedarse algo corto.",322,55
cvofPcZn1J0,300.0,312.0,12.0,SPEAKER_00,"Bueno, me compras... Se puede hacer el cambio de Kearney por McKean y también se puede entender. Sí, sí, pero bueno. Pero bueno. Wow. Bueno, Ryan Christie en su día era extremo. Sí.",181,33
cvofPcZn1J0,312.0,314.0,2.0,SPEAKER_01,"Entonces, bueno... A ver, fútbol líquido, ¿no?",46,7
cvofPcZn1J0,314.0,326.0,12.0,SPEAKER_00,"A ver, ninguno de los cambios que te propongo hace que Escocia no se vaya a llevar un palazo en este vídeo. Joder. Bueno, porque están juzgando que si no nos montaría once. Hostias, para lo que ha quedado a Escocia.",215,41
cvofPcZn1J0,326.0,328.0,2.0,SPEAKER_01,"Es duro, es duro, es duro.",26,6
cvofPcZn1J0,328.0,349.0,21.0,SPEAKER_00,"Hombre, Escocia... En los inicios del fútbol inglés, sobre todo el profesionalismo, normalmente los jugadores más codiciados eran los escoceses. Y de hecho, los primeros que hacían los triquiñolas para decir, bueno, esto es fútbol amateur, estaba prohibido el profesionalismo, pero... Pero trabaja aquí. Te pagamos por detrás. Eran escoceses y estaban muy cotizados. Y fíjate para lo que queda a Escocia. Tremendo, ¿eh?",419,64
cvofPcZn1J0,349.0,371.0,22.0,SPEAKER_01,"Lo que hacen 150 años de evolución a Escocia. Aunque no solo ha pasado esto en Reino Unido con Escocia, ¿vale? Porque el siguiente país con la peor selección de todas estas seleccionables es Gales, que tiene un poco mejor de equipo que Escocia, pero tampoco es una cuestión para tirar cohetes, partiendo de la base de que Beban no ha debutado todavía este temporada con el Bournemouth y Roberts viene de recuperarse de lesión.",426,75
cvofPcZn1J0,371.0,380.0,9.0,SPEAKER_00,"Roberts, os podemos asegurar que es él. ¿Qué decir? Creo que más de uno va a decir, ¿os sabéis si quedó con la foto de Roberts? Sí, sí, sí. Os podemos asegurar que ahora tiene ese peinado y ese bigote.",201,40
cvofPcZn1J0,380.0,390.0,10.0,SPEAKER_01,"Es que, Nacho, he estado revisando el vídeo antes de venir para aquí, las diapositivas, y he dicho, esto me he equivocado. He buscado con los Roberts y he dicho, me he equivocado claramente de foto.",198,36
cvofPcZn1J0,390.0,406.0,16.0,SPEAKER_00,"Pero me compras que es nivel, si lo llega a buscar la policía, se pone este look, es otro hombre. ¿Os acordáis de... Joder, que acordaos, cuando estuvo en el Leeds o incluso en el Swansea, es que tenía otra pinta completamente diferente. Le ha pasado la vida por encima. Es tremendo, es tremendo.",296,54
cvofPcZn1J0,406.0,410.0,4.0,SPEAKER_01,"Sí, sí, bueno, lo que tiene es subir y bajar con el fútbol.",59,13
cvofPcZn1J0,410.0,446.0,36.0,SPEAKER_00,"Ahora, esto te voy a decirte que lo veo mucho más apañado que Escocia, ¿eh? A ver. No es una maravilla, no es una maravilla. Pero, oye, Darlow está jugando en el Leeds. Es cierto también que está jugando con asterisco, ¿vale? Porque Perry está lesionado. Davis, bueno, oye, me parece un jugador que ha hecho buen papel. Con Beban tengo más dudas de cara a que nos pueda ganar aquí un argumento. Pero luego todo lo demás, Nico Williams, Roberts, Joe Rodon, defensa de tres, Ampadu, Brooks, a ver, son todos jugadores que a día de hoy en sus equipos tienen minuto de calidad.",573,105
cvofPcZn1J0,446.0,456.0,10.0,SPEAKER_01,"Sí, y Brian Johnson, por ejemplo, es importante en el Tottenham, Nico Williams es importante en el Forest, Ben Davis ha pasado, yo creo, un poquito más ya, no sé, segundo o tercer plano incluso.",194,35
cvofPcZn1J0,456.0,467.0,11.0,SPEAKER_00,"Sí, pero bueno, siempre me ha parecido como un buen activo para el Tottenham. Y para lo que voy es que venimos de una aburría, de una alineación tan rara que esto me parece una maravilla.",187,36
cvofPcZn1J0,467.0,471.0,4.0,SPEAKER_01,"Se vienen alineaciones raras, ¿vale? Estamos ya en orden, ¿no? Estamos ya en orden.",83,14
cvofPcZn1J0,471.0,478.0,7.0,SPEAKER_00,"O sea, esto para ti es el peor, ahora este es el segundo peor. Sí. Me acuerdo. Vale, bien, ¿no? Por ahora.",106,22
cvofPcZn1J0,478.0,483.0,5.0,SPEAKER_01,El tercer peor es Bélgica. Coño. Con lo que ha sido Bélgica.,60,12
cvofPcZn1J0,483.0,484.0,1.0,SPEAKER_00,Para lo que ha quedado.,23,5
cvofPcZn1J0,484.0,510.0,26.0,SPEAKER_01,"En la Premier League con Lukaku, con De Bruyne, con Courtois en su momento, aunque Mads Sels está bien. Sus dos centrales no han debutado esta temporada en la Premier League, ¿vale? Hannes del Croix y Sebastián Bornau, nada de nada. Leandro de Trossard de 9 porque no tiene 9. Y he puesto a Mike Tresor, que tampoco ha debutado esta temporada en la Premier League, de extremo derecha, aunque he dejado 10 partidos ahí por poner a Doku en su posición. Sí, a ver, bueno...",470,86
cvofPcZn1J0,510.0,514.0,4.0,SPEAKER_00,"Tiene Mads Laviaonana, está bien. Los dos laterales son competentes.",68,10
cvofPcZn1J0,514.0,516.0,2.0,SPEAKER_01,Sels es buen portero.,21,4
cvofPcZn1J0,516.0,527.0,11.0,SPEAKER_00,"Sí, bueno, bien, mejor que Gales. Mejor que Gales, pero me huelo que no va a ser muy difícil quitarte encima de Bélgica. Es justo el año para hacer este vídeo, que le hemos quitado a Kevin De Bruyne.",199,39
cvofPcZn1J0,527.0,543.0,16.0,SPEAKER_01,"Claro. Pobre gente. Claro. Que ahí tendría más encaje porque tiras a Tressor al suelo y pones a Trossard y a Doku y haces un rombo con Tienes Mads Laviaonana y De Bruyne. Lo sentimos, no ha sido posible. Los gofres y las patatas fritas están ricas, pero no han tenido éxito este año en la Premier League.",304,58
cvofPcZn1J0,543.0,548.0,5.0,SPEAKER_00,"Sí, nos comimos uno cuando fuimos hace poco. Estuviste en septiembre, ¿no? En el Parón.",87,15
cvofPcZn1J0,548.0,549.0,1.0,SPEAKER_01,Sí.,3,1
cvofPcZn1J0,549.0,565.0,16.0,SPEAKER_00,"¿En dónde? ¿En Brujas? En todos lados. Estuvimos en Brujas, en Gante y en Bruselas. Si quieres. Te coges ahí el tren, nos dimos cuenta. Hubo un tren que dijimos que bien están los trenes de Bélgica. Y en cuanto nos bajamos nos dimos cuenta de que nos salvamos porque el revisor no pasó, pero estábamos en la zona absolutamente VIP.",331,61
cvofPcZn1J0,567.0,576.0,9.0,SPEAKER_00,"Y no teníamos ni idea. Todo el viaje diciendo que gusto de trenes. Que gusto de asiento, ¿no? De verdad, que vistas, que amplitud. Y luego salimos, a coño, es que es el VIP.",173,34
cvofPcZn1J0,577.0,579.0,2.0,SPEAKER_00,Es ilegal. Lo hicimos de una manera...,38,7
cvofPcZn1J0,580.0,594.0,14.0,SPEAKER_00,"¿Pero te traes billete para el tren? Sí, sí. Vale, vale. Es que esta es otra. No jodas. Bueno, en Alemania hay gente que lo hace. Pero nos subimos ahí a... Porque a veces no hay revisores. Pensamos que era lo típico de... Pues no está enumerado, yo qué sé, o nos equivocamos. Nos fuimos arriba y luego diciendo...",313,59
cvofPcZn1J0,595.0,619.0,24.0,SPEAKER_00,"¡Vaya, viaje premium! Nos hemos pegado. Bueno, recomendado Bélgica. Viaje, sí. Lo de los gofres y las patatas y tal. O sea, lo de las patatas... En el cono, ¿no? Sí. Ok con eso. Son patatas, no? Ok con eso. Bueno, tal. Pero... Los gofres están ricos. Pero sí. Y luego... Los gofres que les meten como una especie de KitKat. Sí. Se los atraviesan. Y todo eso ganaba bastante. Pero ¿con qué eran las patatas? Ahora no me acuerdo.",427,80
cvofPcZn1J0,619.0,622.0,3.0,SPEAKER_01,"Las patatas tienen una salsa a veces... No, pero eran con algo.",63,12
cvofPcZn1J0,622.0,624.0,2.0,SPEAKER_00,Eran sobre algo. O con pimento no...,36,7
cvofPcZn1J0,624.0,627.0,3.0,SPEAKER_01,Yo es que he tomado... Yo he llegado a tomar cucuruchos de patatas solo.,72,14
cvofPcZn1J0,627.0,630.0,3.0,SPEAKER_00,Pero no eran patatas porque sí. No tenía nada.,46,9
cvofPcZn1J0,630.0,637.0,7.0,SPEAKER_01,Hay una cadena muy conocida de Bélgica y del centro de Europa que es de patatas fritas. Entonces hay veces que pueden tener o salchichas o cosas por el estilo.,159,30
cvofPcZn1J0,637.0,644.0,7.0,SPEAKER_00,"Puede ser que no, que no tuvieran nada. Pero a mí las patatas... Sí, así como en recipiente... El cubo este. No, en recipiente así como de cartón. Sí, con hitos de patatas. Bueno, en fin.",187,36
cvofPcZn1J0,644.0,646.0,2.0,SPEAKER_01,A veces le echan una salsa por encima y tal.,44,10
cvofPcZn1J0,646.0,660.0,14.0,SPEAKER_00,"En fin, no es por nada. Pero es que en Europa te sales de los dominios del Mediterráneo y lo que la gente llama comida... Francia es el salva. Pero claro, Francia toca el Mediterráneo. Toca el Mediterráneo. Se lo concedo. Y aún así un escalón por debajo.",254,48
cvofPcZn1J0,660.0,661.0,1.0,SPEAKER_01,Y aún así un escalón por debajo.,32,7
cvofPcZn1J0,661.0,664.0,3.0,SPEAKER_00,"Superioridad absoluta griega, española, italiana...",51,5
cvofPcZn1J0,664.0,665.0,1.0,SPEAKER_01,Total.,6,1
cvofPcZn1J0,665.0,666.0,1.0,SPEAKER_00,Y también la portuguesa.,24,4
cvofPcZn1J0,666.0,669.0,3.0,SPEAKER_01,"Portuguesa, mirad. Que es la siguiente del vídeo. Mira que bien emocionado.",75,12
cvofPcZn1J0,669.0,671.0,2.0,SPEAKER_00,"Que no son mediterráneos, pero bueno, pues lo compramos.",56,9
cvofPcZn1J0,671.0,675.0,4.0,SPEAKER_01,Ahí lo tenemos. Fabio Carballo delantero-centro. Problemas...,61,7
cvofPcZn1J0,677.0,680.0,3.0,SPEAKER_01,Es el que más partidos ha jugado delantero-centro de los tres. Perfecto.,72,12
cvofPcZn1J0,681.0,694.0,13.0,SPEAKER_01,"Luego, esta reconversión que ha hecho Guardiola con Mateus Nunes se agradece. Muy bien te ha venido. Me ha venido de forma espectacular. Fantástica. Hay que decir que la línea defensiva no está mal.",198,34
cvofPcZn1J0,695.0,697.0,2.0,SPEAKER_00,"A ver, no hay ninguna línea que sea dramática.",46,9
cvofPcZn1J0,698.0,707.0,9.0,SPEAKER_01,"No, a mí yo se sabe ya en el año 2025 del calendario oligolano. Se me queda un poco corto. Puede ser. Pero también se me quedaba corto hace dos años.",149,31
cvofPcZn1J0,707.0,709.0,2.0,SPEAKER_00,"Pero bueno, sigue parando el hombre algún que otro baloncillo.",62,10
cvofPcZn1J0,709.0,712.0,3.0,SPEAKER_01,"Sí, es cierto que dos de los once jugadores son del peor equipo.",64,13
cvofPcZn1J0,712.0,723.0,11.0,SPEAKER_00,"A ver, quiero decir, eso se sabe pero no es angusgante. Quiero decir, pues bueno. A ver, lo que ha sido Portugal en la Premier se nos queda un poquito corto. A mí te diría que con un delantero-centro en lugar de Carballo,",221,43
cvofPcZn1J0,723.0,725.0,2.0,SPEAKER_01,creo que lo veríamos con otra forma.,36,7
cvofPcZn1J0,725.0,757.0,32.0,SPEAKER_00,"Pero Portugal a nivel histórico en la Premier te monta a un once. A Cristiano. Increíble. Ojo, si solo fuera Cristiano, pero vamos. Dani... Te monta en realidad medio... Porque entre que te saca y Carballo, Ferreira, empiezas a sacar jugadores que Mourinho usaba. Manin. Bueno, si Maniche, en un once ideal no me entra. Pero bueno. No sé si mejor que Dallodd podría... A lo que voy es que en cualquier caso no es un once representativo lo que ha sido Portugal en la historia de la Premier. Aún así, bueno, normal. Me compras que mejor que Bélgica. Venga, sí, sí.",562,102
cvofPcZn1J0,757.0,759.0,2.0,SPEAKER_01,Lo mejor del vídeo de momento.,30,6
cvofPcZn1J0,759.0,761.0,2.0,SPEAKER_00,"Joder, macho, qué mal estamos.",30,5
cvofPcZn1J0,761.0,765.0,4.0,SPEAKER_01,"Es duro, eh. Os digo, esta es la octava selección, eh.",54,11
cvofPcZn1J0,765.0,782.0,17.0,SPEAKER_00,"Sí, hombre, pero tiene que ser mejor que Bélgica. Tienes a Rubén Díaz, Bruno Guimara, perdón, Bruno Fernández, Bernardo Silva, todos ellos. Pero Neto... Los considero leyendas de su club. Y que todavía siguen rindiendo, pero Neto es un extraordinario jugador. Paella, Paella está contra hasta ahí.",297,47
cvofPcZn1J0,782.0,840.0,58.0,SPEAKER_01,"Si han quedado fuera, Rodrigo Gómez, Mateus Fernández o Es Hugo. Es cierto que no ha debutado todavía, pero bueno, Es Hugo, por lo que vimos el año pasado en la Liga, tiene muy buena pinta. No podrían haber entrado en el once, pero tiene muy buena pinta y son muy prometedores. Muy bien, vamos al siguiente. Y aquí a nuestros amigos de LATAM. Quizá no les gusta que aparezcan tan pronto. Que es Argentina, pero es que, muchachos, tenéis unos problemas tremendos. Ostras. No hay lateral derecho, ¿vale? No hay lateral derecho y no hay delantero centro. Entonces, la delantera es, en carnacho, mi buen día. Hombre, no es ideal. Yarnacho, según Transomark, tiene un partido jugado como delantero centro. Y al pobre y mi buen día le estás poniendo tan arriba. A ganar balones ahí en el área. Carrereros, Julio Soler y Buenanote. Julio Soler, recordemos, de origen paraguayo, pero que va con la selección. Pero problemas, eh, problemas, problemas. Centro del campo y defensa, yo creo que bien. Estamos Dibu, Senesi, Licha, Cuti, Macalí, Sternikov y Enzo. Enzo es top, con una vertebral.",1081,186
cvofPcZn1J0,840.0,847.0,7.0,SPEAKER_00,"A mí toda la línea defensiva y el centro del campo me parece, vamos, lo mejor que hemos visto de largo. El problema es, pues eso.",129,26
cvofPcZn1J0,848.0,871.0,23.0,SPEAKER_00,"O sea, es que todos ellos, Julio Soler no. Pero buen día, Garnacho, Buenanote, digamos, en esa curva. Todos ellos me parecen que están teniendo una carrera decente en la Premier. Decente como mínimo. Que hay diferencias, Buenanote todavía no ha explotado como explotó en su vida Buen día. Sí, sí. Pero... Y Garnacho a mí se me está quedando un poco por el camino estos últimos años. Sí, igual, pero bueno. Sí.",409,73
cvofPcZn1J0,871.0,872.0,1.0,SPEAKER_01,"Anda que mi carrera es peor, es que me he ganado macho.",55,12
cvofPcZn1J0,872.0,880.0,8.0,SPEAKER_00,"Por eso, sí, sí, claro. Pero me parece, este me parece más empatado de lo que parece con Portugal. Se han quedado fuera, por decirlo.",133,25
cvofPcZn1J0,880.0,885.0,5.0,SPEAKER_01,"Charlie Alcaraz y Guido Rodríguez. Bueno, es que Guido, su carrera en la Premier es terrible.",93,16
cvofPcZn1J0,885.0,899.0,14.0,SPEAKER_00,"Las cosas como son. Y Charlie Alcaraz... Es que no sé si podría hacer de cambio. Estaba pensando la manera de sacar a Julio Soler para meter a Charlie Alcaraz, pero es imposible. Si ponemos a Charlie Alcaraz a subir y bajar la banda. Lo de Buenanote Carrilero ya está siendo... A jugado de extremo.",298,55
cvofPcZn1J0,899.0,901.0,2.0,SPEAKER_01,A jugado de extremo Buenanote.,30,5
cvofPcZn1J0,901.0,905.0,4.0,SPEAKER_00,"Bueno, puede haber debate respecto a Portugal.",46,7
cvofPcZn1J0,905.0,906.0,1.0,SPEAKER_01,"Sí, puede haber.",16,3
cvofPcZn1J0,906.0,914.0,8.0,SPEAKER_00,"Puede haber debate, aunque solo sea por el Portugal es un once un poco más... Hecho. Ordenado. Pero por ese centro del campo de esa defensa te lo compro, que Argentina está por encima.",184,34
cvofPcZn1J0,914.0,936.0,22.0,SPEAKER_01,"Licha, por cierto, que no parece él, lo ha hablado con Jesús antes y parece otra persona completamente opuesta. Lo ves de hecho. Muy bien. Ahora, la siguiente. Que quizá me han tirado un poco los colores ponerla a un escalón por encima con Argentina. Ahora viéndola de nuevo. Vamos allá. Que es Alemania. Porque es cierto que esto es una pinza galáctica en toda regla.",368,66
cvofPcZn1J0,936.0,938.0,2.0,SPEAKER_00,"A ver, a ver, a ver.",20,6
cvofPcZn1J0,938.0,944.0,6.0,SPEAKER_01,"Pero cómo tienes tan poca vergüenza. Línea de tres. Andrés, esto no puede estar por encima. Maliccio.",101,17
cvofPcZn1J0,944.0,945.0,1.0,SPEAKER_00,Esto no puede estar por encima.,31,6
cvofPcZn1J0,945.0,946.0,1.0,SPEAKER_01,Argentina.,10,1
cvofPcZn1J0,946.0,949.0,3.0,SPEAKER_00,Tú no tienes vergüenza ni la conoces. Pañolada. Eso saca un pañuelo.,68,12
cvofPcZn1J0,949.0,956.0,7.0,SPEAKER_01,Pañolada infame. Vitaly Janes y Jordan Bayer. No puede ser. No puede ser. No puede ser. Rollstah. Muy bien.,107,19
cvofPcZn1J0,956.0,958.0,2.0,SPEAKER_00,Sobre todo Stah. Acabas de perder toda la credibilidad que te quedó.,68,12
cvofPcZn1J0,958.0,967.0,9.0,SPEAKER_01,"Brutal shab de extremos carrileros. Qué vergüenza estoy pasando. Havertz, Vóltemade. Es cierto que ahora que lo estoy viendo de nuevo debería estar por debajo de Argentina.",172,27
cvofPcZn1J0,967.0,969.0,2.0,SPEAKER_00,"No, no. Saber lo peor es que creo que está por debajo de Portugal.",66,14
cvofPcZn1J0,969.0,971.0,2.0,SPEAKER_01,"No, eso no te lo compro. Eso no te lo compro.",45,11
cvofPcZn1J0,971.0,972.0,1.0,SPEAKER_00,Está por debajo de Portugal.,28,5
cvofPcZn1J0,972.0,974.0,2.0,SPEAKER_01,El ataque es infinitamente mejor que el de Portugal.,52,9
cvofPcZn1J0,974.0,978.0,4.0,SPEAKER_00,Madre mía de mi vida. Qué vergüenza estoy pasando.,50,9
cvofPcZn1J0,978.0,979.0,1.0,SPEAKER_01,Es duro.,8,2
cvofPcZn1J0,979.0,988.0,9.0,SPEAKER_00,A ver. Es que no tienes vergüenza. Has puesto a Shadaya Gruda de carrileros. Me has metido a Roll. Me has metido a Roll. Es que aquí impongo si no. Pues eso.,157,32
cvofPcZn1J0,988.0,992.0,4.0,SPEAKER_01,Pues eso. Está por debajo de Portugal. La otra opción. La otra opción.,70,13
cvofPcZn1J0,992.0,997.0,5.0,SPEAKER_00,Lo único que te puede salvar es que tienes a Vóltemade arriba un delantero que cada partido de juego marca un gol.,114,22
cvofPcZn1J0,997.0,1007.0,10.0,SPEAKER_01,"Lo último. Lo único que se puede hacer es quitar a Roll, bajar a Havers de interior. Claro, el centro de campo. Tú no tienes vergüenza. Y poner a Fulcuk arriba porque he dejado fuera a Niklas Fulcuk.",199,38
cvofPcZn1J0,1007.0,1026.0,19.0,SPEAKER_00,"Si preguntas por el London Stadium te dicen que es el mejor del planeta. Y que es por Kron. Andrés, esto está por debajo de Argentina. Está por debajo de Argentina y de Portugal. Portugal no sé. De Argentina seguro. Te queda un minuto para convencerte de que es el mejor Portugal. A ver, ponme el de Portugal. Jesús, yo creo que si ahora nos pones la imagen de Portugal, Andrés se va a dar cuenta",396,76
cvofPcZn1J0,1026.0,1042.0,16.0,SPEAKER_01,"de que es el mejor Portugal en Alemania. Véz, Vóltemade, Havertz, Gruda, Shadaya. A ver, ponme Portugal de nuevo y voy uno por uno. Que me lo sé de memoria. Berleno es mejor que Jose Sah. Vale. Luego, claro, el tema es que es línea de cuatro contra línea de cinco. Pero Nunes contra Gruda, Nunes.",296,56
cvofPcZn1J0,1043.0,1045.0,2.0,SPEAKER_01,Dalot contra Shadaya.,21,3
cvofPcZn1J0,1046.0,1047.0,1.0,SPEAKER_01,Esto me lo compras.,19,4
cvofPcZn1J0,1047.0,1053.0,6.0,SPEAKER_00,Pero cómo que... Pero cómo vas a enfrentar a Shadaya contra Dalot. ¿Dalot de enfeces?,85,15
cvofPcZn1J0,1053.0,1063.0,10.0,SPEAKER_01,"De carrerero. De carrerero. ¿Pero qué dices? Para el objetivo que tiene Jürgen A. de Schmank con esa selección de Alemania. ¿Qué dices? Vale, empate. Qué vergüenza. Vale, Totti contra Malic Tio.",194,32
cvofPcZn1J0,1063.0,1066.0,3.0,SPEAKER_00,"Hombre, Malic Tio lleva un partido y lo ha hecho muy bien.",58,12
cvofPcZn1J0,1066.0,1067.0,1.0,SPEAKER_01,Pero es mejor que Totti.,24,5
cvofPcZn1J0,1067.0,1070.0,3.0,SPEAKER_00,Pero Totti lleva buenas temporadas en los gols completas.,57,9
cvofPcZn1J0,1070.0,1077.0,7.0,SPEAKER_01,"Rubén Díaz. Bueno, Totti. Rubén Díaz, para mí es Malic Tio. Rubén Díaz. Si quieres hacemos un empate. Y Tiao es del Newcastle, ¿eh?",131,24
cvofPcZn1J0,1077.0,1080.0,3.0,SPEAKER_00,Y me ha gustado mucho por ahora. Rubén Díaz contra Jordan Beyer.,64,12
cvofPcZn1J0,1080.0,1082.0,2.0,SPEAKER_01,"No hay discusión, ¿vale?",24,4
cvofPcZn1J0,1083.0,1101.0,18.0,SPEAKER_01,"Jordan Beyer, no es broma. Luego, centro del campo. Bruno, bueno, no, Pagina contra Vitaly Janel. Pagina. Florentino. Florentino. Madre mía. Contra Anton Stag. Stag. Los dos llevan un mes en la Premier League. Por eso, por eso.",227,38
cvofPcZn1J0,1101.0,1103.0,2.0,SPEAKER_00,Y tampoco te creas que es una victoria increíble.,49,9
cvofPcZn1J0,1103.0,1108.0,5.0,SPEAKER_01,"Bruno Imaráes contra Merlin Rol. Bruno Fernández, que a mí se nos ha escapado bien. Ya te he metido en la cabeza.",113,22
