audio_id,start_sec,end_sec,duration_sec,speaker,text,n_chars,n_words
nxUAsQlMn2Q,758.52,765.72,7.2000000000000455,SPEAKER_00,"Pero hostia, en 16 años no han sido capaces de mejorar algo. ¡La caballero! Bueno sí, que ahora se estrellan contra arriba y no contra las personas.",148,27
nxUAsQlMn2Q,765.72,830.12,64.39999999999998,SPEAKER_01,"¡Algo mejorado! ¡Hombre, mismo club! ¡Joder, cabal! Hombre, a ver, prefiero esto a que lo tienes en horizontal. Esto es verdad. Que no es tan difícil apuntar unos fogos artificiales. Hostia. Joder. Bueno, este era un vídeo de Jack Patterson 36, sacado de Twitter. Pero no es el caso más grave de Petardos, porque aquí sí que todo que hablaros de un subnormal, un salvaje, pero gracias a Dios la policía supo quién fue. Y lo más importante, el implicado no recibió ningún daño. Y por tanto no lo podemos tomar como se lo tomó su club, que es, bueno, lo denunció, pero también en un tono agradable. Pero amigos, hay algo peor, aunque es cuando los Petardos son dirigidos a un futbolista, que es lo que pasó en el partido de Hashtag United y Conor Rangers, cuando vais a ver que sucedió esto. Y el implicado fue el bueno de Matas Skrna. Vamos a ver la jugada, todo sucedía con normalidad y de repente la madre que me parió. Fíjate el comentarista de Hashtag United alucinando Matas Skrna, que va al suelo, porque en ese momento es una mezcla de...",1044,191
nxUAsQlMn2Q,830.12,833.12,3.0,SPEAKER_00,Que te ha dejado... La han abrasado y la pega uno.,50,11
nxUAsQlMn2Q,833.12,853.32,20.200000000000045,SPEAKER_01,"Te ha dejado completamente noqueado el ruido, más el golpe en ese momento de lo que tú dices, de casi que te abrasa el tobillo. Bueno, os insisto en que Matas no estaba bien, lo dijo el club, y que no le había pasado nada grave, pero si el vídeo va de casi palmarla en el estadio, la leche esto había que meterlo.",313,63
nxUAsQlMn2Q,853.32,860.32,7.0,SPEAKER_00,"Hombre, un poco más arriba, igual le hace un destrozo, que además eso va a velocidad. La madre que lo parió, el payaso ese.",123,24
nxUAsQlMn2Q,860.32,870.52,10.199999999999932,SPEAKER_01,"Espero que no haya vuelto a entrar en un campo de fútbol. Insisto en la denuncia de este subnormal, que la policía se hizo cargo de él, pero joder, la nonlig, ¿eh? Joder, la nonlig.",181,35
nxUAsQlMn2Q,870.52,881.52,11.0,SPEAKER_00,"Hostia, tú estás un sábado tranquilamente jugando a las 8 de la tarde en un polo, perdido de Dios, y recibes un petardazo. Petardazo en el tobillo. Menos mal que fue en el tobillo. Cuidao un poco más arriba.",207,39
nxUAsQlMn2Q,881.52,882.52,1.0,SPEAKER_01,"Hombre, llega rebotado un poco más.",35,6
nxUAsQlMn2Q,882.52,883.52,1.0,SPEAKER_00,Un poco más arriba y te jode la vida.,37,9
nxUAsQlMn2Q,883.52,885.52,2.0,SPEAKER_01,Y esa tula no vuelve a funcionar.,33,7
nxUAsQlMn2Q,885.52,886.52,1.0,SPEAKER_00,Ese no tiene gemelo ya.,23,5
nxUAsQlMn2Q,886.52,923.72,37.200000000000045,SPEAKER_01,"Otro de los consejos que tenemos para este vídeo, y que tiene mucho que ver con la nonlig, es meterse con los tipos duros. Amigos, si quieres morir en un campo de fútbol, métete con la gente equivocada. ¿Cómo fue el caso de un partido en 2024 en el que dos jugadores del Villariki Town se pusieron a dar toques delante de Tom Derri, delantero del Folkestone invicta, mientras estaba el partido parado? Hasta que Tom dijo basta. Vamos a ver la jugada. Ahí tenemos la atención médica y los dos jugadores del Villariki Town pues hay un poquito de... ¡Ay, un que no caiga! ¡Eh, mira! Ahora va el calvo y hace otra vez... Tom pide el balón. ¡Eh, que no! Y mira, mira, Tom... ¡Eh, que sí! Toma, claro.",695,131
nxUAsQlMn2Q,923.72,929.92,6.199999999999932,SPEAKER_00,"¡Eh, que sí! Bueno, bueno, y encima le agarra. Se está cagando. Toma por culo el balón.",87,17
nxUAsQlMn2Q,930.92,932.92,2.0,SPEAKER_00,"Y el árbitro, Toma por culo a Tom.",34,8
nxUAsQlMn2Q,932.92,933.92,1.0,SPEAKER_01,¡A tomar por culo a Tom!,24,6
nxUAsQlMn2Q,933.92,941.92,8.0,SPEAKER_00,"¡No, le expulsa! ¡Le expulsa a Tom! Pero, no, hombre, es injustísimo. Estupefacción. Pero que le están vacilando entre dos. Están haciendo que no caiga encima de su cabeza.",172,29
nxUAsQlMn2Q,941.92,949.92,8.0,SPEAKER_01,"El tío quería el balón y una vez que ya salte con el balón, lo saca él. Ya me he chinado. Toma por culo. El partido vosotros y yo.",130,29
nxUAsQlMn2Q,951.92,953.92,2.0,SPEAKER_01,Dadme una notita zapatada.,26,4
nxUAsQlMn2Q,954.12,963.12,9.0,SPEAKER_00,"No es premium. Pero un 8. Se queda corto. Ya que le vas a dar y te van a expulsar, hostia, mételo un bueno, hostia. Buena patada.",129,27
nxUAsQlMn2Q,963.12,972.12,9.0,SPEAKER_01,"Bueno, es un vídeo de Ben Robinson 7-7-0. Y es un vídeo que, bueno, al menos implica una pelea entre iguales, en cierto modo.",125,24
nxUAsQlMn2Q,972.12,975.12,3.0,SPEAKER_00,Suspecho que lo que viene ahora no va a ser entre iguales.,58,12
nxUAsQlMn2Q,975.12,979.12,4.0,SPEAKER_01,"Lo que viene a continuación, Chozas, es de lo más escalofriante que se ha publicado nunca en la media inglesa.",110,20
nxUAsQlMn2Q,979.12,980.12,1.0,SPEAKER_00,Hostia.,7,1
nxUAsQlMn2Q,981.12,986.32,5.2000000000000455,SPEAKER_00,Nos vamos más abajo en la pirámide del fútbol inglés. Pero ¿puedo reírme? Claro.,80,14
nxUAsQlMn2Q,986.32,992.32,6.0,SPEAKER_01,"Te puedes reír, pero que sepas que aquí estamos sentando en el territorio de los niños, de la infancia.",103,19
nxUAsQlMn2Q,992.32,994.32,2.0,SPEAKER_00,El jodido si me río.,20,5
nxUAsQlMn2Q,995.32,1002.32,7.0,SPEAKER_01,Partido entre los Surrey Caswells y el AFC-Ewell. 2024. Y sucede esto.,70,12
nxUAsQlMn2Q,1004.32,1005.32,1.0,SPEAKER_01,Atento.,7,1
nxUAsQlMn2Q,1006.32,1011.52,5.199999999999932,SPEAKER_01,"Ojo a ese niño, ojo a ese niño engorilao, ojo a ese niño engorilao. La liamos. La liamos.",89,18
nxUAsQlMn2Q,1017.52,1022.52,5.0,SPEAKER_00,"Pero que no se acerca él. Mira el niño, mira el niño. Un momento, pero el niño está como si nada.",97,21
nxUAsQlMn2Q,1022.52,1025.52,3.0,SPEAKER_01,"Está como nuevo. Le había perdido la pista. De hecho, el niño quiere seguir jugando.",84,15
nxUAsQlMn2Q,1025.52,1026.52,1.0,SPEAKER_00,"No, no, el niño.",16,4
nxUAsQlMn2Q,1026.52,1027.52,1.0,SPEAKER_01,Otra vez lo vamos a volver a ver.,33,8
nxUAsQlMn2Q,1027.52,1028.52,1.0,SPEAKER_00,El niño quiere la revancha.,27,5
nxUAsQlMn2Q,1028.52,1031.52,3.0,SPEAKER_01,"Hombre, el niño también, alguien le tenía que decir que... ¡Uy!",63,11
nxUAsQlMn2Q,1031.52,1032.52,1.0,SPEAKER_??,"¡Ay, pero que!",14,3
nxUAsQlMn2Q,1032.52,1035.52,3.0,SPEAKER_00,Pero que el cabrón del niño se pone a jugar. El taquel.,55,12
nxUAsQlMn2Q,1035.52,1045.72,10.200000000000045,SPEAKER_01,"Claro, claro. El taquel, el taquel es duro. Hombre, el 17 el que le hace el taquel, si no pesa como 15 veces el niño, no pesa nada. Mira qué pecho latón que tiene el tío.",170,36
nxUAsQlMn2Q,1045.72,1046.72,1.0,SPEAKER_00,"Está entrao, eh.",16,3
nxUAsQlMn2Q,1046.72,1051.72,5.0,SPEAKER_01,"Bueno, escalofriante, eh. Sin duda alguna. Nada te podía preparar para este vídeo.",82,13
nxUAsQlMn2Q,1051.72,1058.72,7.0,SPEAKER_00,Absolutamente nada. El niño sale como una rosa. A mí me hace esa entrada y mido metro y medio más que el niño y me deja tieso.,126,27
nxUAsQlMn2Q,1058.72,1062.72,4.0,SPEAKER_01,El niño se quedó tranquilo porque no tuvo ninguna lesión pobre. Que hostias.,76,13
nxUAsQlMn2Q,1062.72,1068.92,6.2000000000000455,SPEAKER_00,"No se vuelve a hacer... Bueno, no se vuelve a acercar, ¿no? Porque se ha vuelto a acercar. Ya le suda tres cojones al puto niño.",128,26
nxUAsQlMn2Q,1068.92,1081.92,13.0,SPEAKER_01,"Bueno, luego he leído alguna declaración postpartido y no sé quién era, si el club del jugador que le hace el taquel o del otro club, pero diciendo, oye, tenemos un equipo de niños, le queremos fichar, eh. Porque el chaval tiene predisposiciones para ir al...",259,46
nxUAsQlMn2Q,1081.92,1093.92,12.0,SPEAKER_00,"También te digo, típica historia que dentro de 15 años es jugador en Champions League y sale, ¿os acordáis de cuando? Pues es el... Por supuesto. Seguro. Por supuesto.",167,29
nxUAsQlMn2Q,1093.92,1118.12,24.199999999999818,SPEAKER_01,"Era yo, era yo, era yo. En fin, la Noon League es que ya sabéis que, bueno, es un fútbol maravilloso que os recomiendo siempre visitar allí donde vayáis, pero bueno, pues también tiene sus tortas. De hecho, había historias, hace poco hubo una historia entre el Avro FC y el Kids Growth Athletic que se empezaron a hostear entre aficionados y jugadores porque había en la grada, grada, que ya ves.",396,72
nxUAsQlMn2Q,1118.12,1119.12,1.0,SPEAKER_00,"Sí, bueno.",10,2
nxUAsQlMn2Q,1119.12,1138.52,19.40000000000009,SPEAKER_01,"Los asientos de cemento. Se empezaron a pelear un directivo con un aficionado, el portero le soltó una... No es ni mucho menos la tónica habitual de la Noon League, pero para aquí veáis la de cosas que he encontrado en Internet. Pero de eso no hay imágenes que eso es una salvajada y el fútbol no va de eso. Vamos con la siguiente, el siguiente consejo de esta guía práctica.",375,71
nxUAsQlMn2Q,1138.52,1139.52,1.0,SPEAKER_00,Me intriga esta.,16,3
nxUAsQlMn2Q,1139.52,1160.72,21.200000000000045,SPEAKER_01,"Y es pedir agüita. Creo que esta es la que más te va a gustar. Y tú, a su momento, ¿cómo que implica un riesgo para tu vida? ¿Pedir agüita en un campo de fútbol? Pues tendrías que preguntarle a Adam Dodd y lo que le pasó en el partido entre el Bumber Bridge y el Basfor United en 2024. Chozas, muy atento a lo que va a suceder ante tus ojos.",341,72
nxUAsQlMn2Q,1160.72,1161.72,1.0,SPEAKER_00,Madre de Dios.,14,3
nxUAsQlMn2Q,1164.72,1166.72,2.0,SPEAKER_00,"Pero, pero ¿qué haces?",22,4
nxUAsQlMn2Q,1169.72,1170.72,1.0,SPEAKER_00,Pero no ha visto.,17,4
nxUAsQlMn2Q,1171.72,1193.92,22.200000000000045,SPEAKER_01,"Creo que la repetición te das cuenta en la reacción del de la botella, diciendo, eh, yo se la he tirado. ¿Qué quieres que haga? Y coge el genio y se pone a beber agua. Y se pone a beber agua. Pero, tío, ¿pero que lo has noqueado? ¿Qué le has partido la nariz? A Adam Dodd, que no sabe en ese momento ni en qué día de la semana está. Le han cambiado, han cambiado el cerebro entero por otro.",390,81
nxUAsQlMn2Q,1193.92,1196.92,3.0,SPEAKER_00,Este vídeo lo ve Rudagoni. Es increíble.,40,7
