audio_id,start_sec,end_sec,duration_sec,speaker,text,n_chars,n_words
OVbNGRB6EPg,385.16,423.8,38.639999999999986,SPEAKER_00,"A Bucheo, bueno, no pasa absolutamente nada, que no tengáis buen gusto, no es mi problema. Vamos a otra visitante, esta del Brenfor. Hace poco hicieron una reedición que la petó. Evidentemente las locales suelen tirar más porque son los colores habituales del club, pero esta me parece muy chula, que es la que llevaron entre el 92 y el 94, visitante el equipo de Londres con KLM como publicidad y de la aerolínea neerlandesa, Hummel, el escudo retro del Brenfor que creo que le da un toque muy guapo. Y que es mucho más bonito que el que tuvieron hace unos años. Y que es mucho más bonito, bueno, es que aquello era... Qué cosa más fecha que un peito. Un despropósito, además. Muy bien esta camiseta.",701,128
OVbNGRB6EPg,423.8,437.64,13.839999999999975,SPEAKER_01,"A mí esta me gusta mucho, me gusta mucho. Me parece original, con su toque justo de ser cantosa, al mismo tiempo es diferente y en este caso, por ejemplo, hay un contraste del color con el del escudo, pero no me salta tanto como la del Borwood.",244,48
OVbNGRB6EPg,437.64,441.28,3.6399999999999864,SPEAKER_00,"Cuello abotonado que siempre lo agradecemos. Por supuesto, es el éxito absoluto.",80,12
OVbNGRB6EPg,441.28,449.04,7.760000000000048,SPEAKER_01,"Es el éxito absoluto. Me gusta como a toda, hasta la publicidad va muy bien. Jesús, ¿te gusta más? Sí. Vale, bueno, pues mira. Parece una foto de un edificio.",158,30
OVbNGRB6EPg,449.04,466.52,17.47999999999996,SPEAKER_00,"Parece una foto de un edificio. Hay que decir que hicieron una reedición, no para jugar, sino para vender en el 2022, una cosa así. Y, claro, sin el huevo de Hummel. Porque evidentemente, para poder sacar dinero tienes que quitarlo de alguna forma. No puedo con esas reediciones. Uf, a mí me cuestan.",300,54
OVbNGRB6EPg,466.52,474.52,8.0,SPEAKER_01,"A mí me cuestan. Un respeto, por supuesto, que se vendan y que la gente las compre con alegría. Pero si no llevan la marquita de la época es que no estoy viendo la camiseta.",173,35
OVbNGRB6EPg,474.52,482.32,7.800000000000011,SPEAKER_00,"Por ejemplo, una reedición. Si Hummel ahora decide hacer una reedición de esa camiseta, aunque sea contemporánea, pues lo compro mucho más que eso.",147,24
OVbNGRB6EPg,482.32,483.32,1.0,SPEAKER_01,"Pero no puedo, no puedo si no.",30,7
OVbNGRB6EPg,483.32,489.48,6.160000000000025,SPEAKER_00,"Muy bien. Vamos a la siguiente, Nacho, que es el Barley. No, el Brighton, perdón. El Brighton. Y aquí vamos a ir a una dota.",124,25
OVbNGRB6EPg,489.48,492.48,3.0,SPEAKER_01,Yo creo que del Barley ya sé cuál has elegido. Que lo sepas.,60,13
OVbNGRB6EPg,492.48,522.12,29.639999999999986,SPEAKER_00,"No sé, no sé, no sé. Creo que sí. Vamos a la de Brighton primero. Años 80. Vale. Cuáles son los que más te gustan. Cuéllito en pico, que es cierto que no es la cosa más chula del mundo, pero canta años 80. Vale. Las dos rayas verticales, mola mucho. Inspiró esta a la mítica camiseta de la 2021, ¿te acuerdas del cuello de polo? Que si no me equivoco es la primera camiseta que lleva la lana. Y que es la camiseta más bonita que tiene el Brighton. De hecho estaba entre esta y esa. Y por quitar un cuello de polo y por hacerle un guiño a los 80.",545,112
OVbNGRB6EPg,522.12,524.28,2.159999999999968,SPEAKER_01,La policía de Phoenixbury mola bastante.,40,6
OVbNGRB6EPg,524.28,525.28,1.0,SPEAKER_00,Mola mucho más que la de Amex.,30,7
OVbNGRB6EPg,525.28,526.28,1.0,SPEAKER_01,Mola.,5,1
OVbNGRB6EPg,526.4,528.72,2.32000000000005,SPEAKER_00,Las cosas como son con todos los respuestos a American Express.,63,11
OVbNGRB6EPg,528.72,532.16,3.439999999999941,SPEAKER_01,"Sí, pero ya sabemos que a American Express cuando hay rayas las partes dos.",75,14
OVbNGRB6EPg,532.16,538.92,6.759999999999991,SPEAKER_00,"Sí, las partes. Es que eso es lo que no me gusta de esta camiseta. Esta camiseta respeta al patrón, luego el puño de la camiseta y el cuello muy chula. El logo antiguo de Adidas.",178,36
OVbNGRB6EPg,538.92,539.92,1.0,SPEAKER_01,Sí.,3,1
OVbNGRB6EPg,539.92,540.92,1.0,SPEAKER_00,La de rojo y la van bien.,25,7
OVbNGRB6EPg,540.92,547.76,6.840000000000032,SPEAKER_01,"Queda muy chulo. Bien, bien, bien. Te la puedo aceptar. Pero es que el Brighton creo que en su era moderna, en la Premier, ha tenido varias camisetas bonitas.",158,29
OVbNGRB6EPg,547.76,548.76,1.0,SPEAKER_00,Es que he pensado…,18,4
OVbNGRB6EPg,548.76,551.52,2.759999999999991,SPEAKER_01,No tendría problema en meter la que se basó en esta como la camiseta más bonita.,80,16
OVbNGRB6EPg,551.52,559.84,8.32000000000005,SPEAKER_00,Es que la tenía puesta. La preciosa. Yo realmente repase que 18 de las 20 camisetas tenían cuello de polo y dije… Bien hecho. Voy a darle alternancia a la gente.,161,31
OVbNGRB6EPg,559.84,561.96,2.1200000000000045,SPEAKER_01,Así no te vas a llevar 100 insultos sino 99.,44,10
OVbNGRB6EPg,561.96,572.04,10.079999999999927,SPEAKER_00,"Correcto. De hecho hay gente que dirá hasta aquí era mi límite y gracias, Andrés, por respetarlo. Muy bien, vamos a la del Barley. No sé si será la que pensabas que ibas a coger o no. Cuño, qué dicho.",200,40
OVbNGRB6EPg,572.04,573.32,1.2800000000000864,SPEAKER_01,Lo sabía perfectamente.,23,3
OVbNGRB6EPg,573.32,574.32,1.0,SPEAKER_00,Es una camiseta.,16,3
OVbNGRB6EPg,574.32,576.32,2.0,SPEAKER_01,Sabía que era esta. Muy chula.,30,6
OVbNGRB6EPg,576.32,585.04,8.719999999999914,SPEAKER_00,Sabía que era esta. Que tiene el escudo del Barley a un lado y luego los leones del Barley en el otro con esos detallitos amarillos. El rollito terra mítica en el cuello.,170,33
OVbNGRB6EPg,585.04,588.16,3.1200000000000045,SPEAKER_01,"Pero es que si te ha gustado la camiseta del Dila, esto te gusta.",65,14
OVbNGRB6EPg,588.16,589.56,1.3999999999999773,SPEAKER_00,"Sí, los colores son los mismos.",31,6
OVbNGRB6EPg,589.56,596.88,7.32000000000005,SPEAKER_01,"Es muy mítica, por supuesto. La publicidad de Enslick también es mítiquísima en el Barley. La verdad es que está muy chula.",123,22
OVbNGRB6EPg,596.88,599.12,2.240000000000009,SPEAKER_00,Es muy chula y queda muy bien los detalles en amarillo.,55,11
OVbNGRB6EPg,599.12,606.88,7.759999999999991,SPEAKER_01,"Hay una del Barley que a mí me hace mucha gracia que es esa que tiene franjas amarillas como difuminadas amarillas, negras y blancas.",133,24
OVbNGRB6EPg,606.88,607.88,1.0,SPEAKER_00,"Sí, sé cuál es.",15,4
OVbNGRB6EPg,607.88,614.88,7.0,SPEAKER_01,"De tan fea que es me parece que es chula. Pero te compro esta. Está muy bien. El cuello no es el que más me gusta, pero es muy chula.",133,30
OVbNGRB6EPg,614.88,639.0,24.120000000000005,SPEAKER_00,"Es el mismo cuello que el del Bournemouth, pero aquí no se nota un poco más disimulado. Vamos a la siguiente que es la del Chelsea y esta la habéis visto durante todo el vídeo, muchachos. Ha estado aquí en el patrón. Hombre. Porque evidentemente hay otras camisetas que quizás gustan más, hay otras que quizás gustan menos. Pero es que esto es un camisetón tremendo. Y teniendo en cuenta que la tenemos aquí además firmada por toda la plantilla del Chelsea, no podíamos hacerla de menos.",487,87
OVbNGRB6EPg,639.0,666.92,27.91999999999996,SPEAKER_01,Me gusta cómo queda la publicidad de Auto Glass. Y me gusta algo que no es tan fácil de encajar en una camiseta del Chelsea que es una presencia tan fuerte del blanco. No es habitual que haya tanto blanco en una camiseta del Chelsea y aquí creo que le va de maravilla. Es el mejor ejemplo por el que digo cada temporada que no es tan difícil hacer camisetas bonitas del Chelsea. Tiene algo con hacer camisetas bonitas del Chelsea que parece que es un reto. No hacer ni una.,473,91
OVbNGRB6EPg,666.92,694.88,27.960000000000036,SPEAKER_00,"Pero de hecho es que hasta la reedición que hicieron de esta, que no era terrible y posiblemente sea de sus mejores camisetas estos últimos años, no acaba de ser lo mismo que la barbaridad de camiseta que le hizo Humbro este año al Chelsea. Que por cierto, hay una cosa que jamás entenderé, es el momento en el que Humbro decidió cambiar de usar Humbro escrito a usar los dos rombos. Igual que tampoco entenderé los años en los que Hadidas tenía Hadidas escrito así. Y luego empezaron a usar el logo. Algo que ojalá expliquen porque me cuesta entenderlo.",554,101
OVbNGRB6EPg,694.88,699.16,4.279999999999973,SPEAKER_01,"A lo mejor te enseñan las ventas y dicen mira, toma, toma explicación en números.",81,15
OVbNGRB6EPg,699.16,733.96,34.80000000000007,SPEAKER_00,"Puede ser. Y le da un toque retro bastante guay. Vamos a una, Nacho, que puede ser sorprendente y que de hecho usó otro equipo de Europa con el mismísimo diseño dos años antes, que es el Crystal Palace, con la camiseta local 97-98. Si la gente piensa en una camiseta del Bayern con el patrocinio de Opel, es el mismísimo diseño. Exacto, el del mismo. El mismo, solo que usado de la temporada 95-97, esta es usada de la 97-98, pero es la demostración de que un template, si es bonito, siempre entra bien.",503,95
OVbNGRB6EPg,733.96,753.24,19.279999999999973,SPEAKER_01,"Bueno, está claro cuál es el estilo de camiseta ya te gusta y va a indignar a todo el mundo por supuesto porque es un diseño de camiseta calcado a otros que ya se han llevado el premio en este vídeo. Pero no puedo negar que es una camiseta bonita. Además con las franjas del Crystal Palace, perfecta. No tengo problema con que esté marcado el escudo en ese marco blanco.",370,71
OVbNGRB6EPg,753.24,754.24,1.0,SPEAKER_00,"Me mola, ¿eh?",13,3
OVbNGRB6EPg,754.24,755.24,1.0,SPEAKER_01,Creo que le va bien.,20,5
OVbNGRB6EPg,755.24,759.0,3.759999999999991,SPEAKER_00,"Me mola el cuello con las franjas blancas, rojas y azules.",58,11
OVbNGRB6EPg,759.08,761.08,2.0,SPEAKER_01,Me gusta mucho. Y te iré más.,29,7
OVbNGRB6EPg,761.08,762.08,1.0,SPEAKER_00,Te irás más.,12,3
OVbNGRB6EPg,762.08,793.04,30.959999999999923,SPEAKER_01,"Siendo como somos españoles, creo que le debería servir de inspiración para que un año el Barça le eche huevos y haga camiseta con cuello de polo blanco. Una cosa parecida a esta. Y vosotros diréis, el blanco está prohibido en la camiseta del Barça y tal. Es cierto que normalmente no lleva blanco a la camiseta del Barça, pero últimamente, del Barça hicieron aquella reedición de esa visitante tercera de cuando vistieron de blanco con Cruyff. No me gustó mucho esa camiseta.",476,83
OVbNGRB6EPg,793.04,794.04,1.0,SPEAKER_00,"No, pero a menos.",17,4
OVbNGRB6EPg,794.04,810.56,16.519999999999982,SPEAKER_01,"Pero han hecho hace poco, han sacado a la venta una camiseta retro, que es como bueno, pues un homenaje tal, que sí tiene el cuello blanco. Yo simplemente a los cules os animo a darle una vuelta. Yendo esto, a mí me parece que una camiseta del Barça o un cuello de polo con el cuello blanco sería espectacular.",310,60
OVbNGRB6EPg,810.56,817.72,7.160000000000082,SPEAKER_00,"Y que le metes los detalles blauguranas en el cuello, pues en vez de dejar la franja esa blanca, le metes una franja roja y una franja.",135,27
OVbNGRB6EPg,817.72,820.96,3.240000000000009,SPEAKER_01,Y la demostración es el Palace. Esta camiseta es muy bonita.,60,11
OVbNGRB6EPg,820.96,849.4,28.43999999999994,SPEAKER_00,"Muy bonita y es insuperable en mi opinión. Vamos a una que es diferente a las que hemos visto hasta el momento, Nacho. Años 80, vamos a los Toffees, al Everton, con la camiseta local que llevaron entre el 86 y el 89, que a muchos aficionados de Everton es la mejor camiseta de su historia y que a mí me gusta mucho, aunque entiendo que puede despertar dudas por el hecho de que el patrón de los cuadrados corte justo en las mangas y le echo las manguitas marcadas en blanco. Pero a mí me gusta mucho.",500,98
OVbNGRB6EPg,849.4,865.72,16.32000000000005,SPEAKER_01,"Bueno, no me dice mucho. No me dice mucho. El escudo antiguo es verdad que tiene su punto, pero el escudo del Everton actual siempre me parece bonito. No me parece un escudo ni que se pase de moderno ni que se pase de clásico, bien adaptado a los tiempos.",255,50
OVbNGRB6EPg,866.72,875.48,8.759999999999991,SPEAKER_01,"A mí me entra como una de las mejores camisetas de los últimos años del Everton, la que tiene cuello de polo con el patrón de Gunnison Park.",140,28
OVbNGRB6EPg,875.48,876.96,1.4800000000000182,SPEAKER_00,Muy chulo eso.,14,3
OVbNGRB6EPg,876.96,893.64,16.67999999999995,SPEAKER_01,"Por añadir también camisetas que sean más modernas, porque por ahora es todo añejo añejo. Pero esa no tendría problema. No hemos tenido ninguna del año 2000 para adelante. Y estoy pensando así alguna del Everton que me gustara. ¿Hay alguna que otra visitante del Everton que también es bonita?",293,50
OVbNGRB6EPg,893.64,900.4,6.759999999999991,SPEAKER_00,"En los 2000, a inicios de los 2000, también tenían camisetas muy chulas. Hay una que llevó arteta muy chula.",108,20
OVbNGRB6EPg,900.4,903.04,2.6399999999999864,SPEAKER_01,"Pero bueno, no tengo problema de que esta es bonita.",52,10
OVbNGRB6EPg,903.04,904.04,1.0,SPEAKER_00,Esta es muy bonita.,19,4
OVbNGRB6EPg,904.04,907.4,3.3600000000000136,SPEAKER_01,Pero no sé si es tanto como para la más bonita de la historia del club siendo un club como,90,20
OVbNGRB6EPg,907.4,914.0,6.600000000000023,SPEAKER_00,"el Everton. A mí me gusta mucho. He estado leyendo algún foro y mucha gente ponía, no esta, no esta, otra, tal.",111,22
OVbNGRB6EPg,914.0,926.6,12.600000000000023,SPEAKER_01,"Y hubo una que se acabó hace poco que la reedición, no digo que sea la más bonita, pero la reedición me gustó de lo que llamaban las Black Watch, si no me equivoco, de cuando vestían de negro con esa franja naranja. Y esa estaba muy bonita.",240,48
OVbNGRB6EPg,926.6,934.24,7.639999999999986,SPEAKER_00,"Estuvo guapa. Bueno, a gustos para gustos colores. Vamos a entrar en la primera del siglo XX, ¿vale? Año 2001-2002.",115,20
OVbNGRB6EPg,934.24,935.24,1.0,SPEAKER_??,Apurando un poquito.,20,3
OVbNGRB6EPg,935.24,938.24,3.0,SPEAKER_01,Que os pensabais que íbamos a acercarnos.,41,7
OVbNGRB6EPg,938.24,966.0,27.75999999999999,SPEAKER_00,"Apurando un poquito. Que es la que llevó el Fulham local en la temporada 2001-2002 cuando tuvieron el mitiquérrimo patrocinio de Pizza Hut que duró una temporada, pero nos dejó un camisetón icónico que Si puede ser que tenga algún detalle que no guste a la gente, el hecho de que las franjas dadidas no duren toda la manga, puede no gustar a la gente, pero a mí me mola que esté incluido solo al fondo, que se limite al puño de la camiseta, que todo sea prácticamente blanco, me gusta mucho.",491,92
OVbNGRB6EPg,966.0,973.8,7.7999999999999545,SPEAKER_01,"Dos cosas sobre el Fulham. Uno, al igual que el Everton, creo que su escudo aguanta muy bien el paso del tiempo. Es un escudo que espero que no cambien nunca.",158,31
OVbNGRB6EPg,973.8,976.16,2.3600000000000136,SPEAKER_00,Era muy moderno ya hace 30 años.,32,7
OVbNGRB6EPg,976.16,995.92,19.75999999999999,SPEAKER_01,"Pero tiene el punto perfecto. Es muy minimalista, sencillo, directo, va bien con el estilo sobrio que normalmente tiene el club, va perfecto, es como muy reconocible. El escudo del Fulham. Dicho todo esto, me gusta lo de Pizza Hut y toda esta época, pero yo me quedo con la de franjas rojas y negras.",300,55
OVbNGRB6EPg,995.92,996.92,1.0,SPEAKER_00,Lo he pensado.,14,3
OVbNGRB6EPg,996.92,1000.96,4.040000000000077,SPEAKER_01,Que es la que han reditado hace poco. A mí esa me parecía la mejor de largo.,76,17
OVbNGRB6EPg,1000.96,1002.92,1.9599999999999227,SPEAKER_00,"Estaba entre esta y esa, pero esta me ha gustado.",49,10
OVbNGRB6EPg,1002.92,1006.16,3.240000000000009,SPEAKER_01,"Esta también es bonita, pero me quedo antes con la otra.",56,11
OVbNGRB6EPg,1006.16,1025.36,19.199999999999932,SPEAKER_00,"Es muy chula. Fue el año que volvieron a la primera división después de 33 años de ausencia. Duró Pizza Hut un año. Casi nada. Nos dejó un gran año. Mítico, mítico. Nos dejó un gran año. Vamos a la del Leeds. He estado muy, muy, muy tentado de poner una del año pasado. La visitante amarilla. Bueno, si te acuerdas. Camiseta tremenda.",334,63
OVbNGRB6EPg,1025.36,1026.8,1.4400000000000546,SPEAKER_01,De las mejores de los últimos años.,35,7
OVbNGRB6EPg,1026.8,1053.6,26.799999999999955,SPEAKER_00,"Brutal, pero me ha acabado quedando con una que portó Río Ferdinand en la temporada 2001 que es muy sobria, muy sencillita, pero que creo que es muy bonita. Que tiene los detalles azules y amarillos justo en el límite de la manga y en el cuello. Las líneas esas blancas de Nike de inicios de los años 2000 alrededor de la camiseta. Es cierto que no tiene muchísimos detalles, pero a mí me parece una camiseta muy chula.",419,79
OVbNGRB6EPg,1053.6,1096.92,43.320000000000164,SPEAKER_01,"Andrés, yo me la habría jugado directamente la del año pasado por poner una muy moderna. Es que era otro cuello el cuello. La del año pasado. Habría sido un brólogo. El año pasado. Amarilla. Con el escudo retro, que es un escudo que entiendan mucha gente y le parece muy feo. A mí me encanta. La publicidad de Red Bull que le iba perfecto. Lo llamativa que era sin tampoco necesitar ser exagerada. Perfecta. Una camiseta muy bonita. La del leech, que por cierto, te voy a decirte que en este caso yo creo que la has elegido porque es una camiseta que en cuanto la ves dices leech. Pero no sé si tanto por belleza. Entiendo Strongbow y todo eso. Creo que la has elegido porque piensas en el leech y piensas en el escudo.",719,137
OVbNGRB6EPg,1096.92,1106.88,9.960000000000036,SPEAKER_00,"Estaba entre este, la amarilla del año pasado y por no repetirme. Pero le he hecho brólogo. La del año pasado. Preciosa. Preciosa. Las cosas como son. Sería posiblemente la segunda mejor de la historia del leech.",212,37
OVbNGRB6EPg,1106.88,1139.68,32.799999999999955,SPEAKER_01,"Hay una línea también que me gusta del leech que es la de las franjas verde oscuro y negro. Hicieron una en su vuelta a la Premier que me gustó mucho basada ya en una versión antigua que también está por ahí. Y luego, fíjate aquí te voy a decir más. Hay una que es amarilla. Estoy tirando de memoria. ¿Años? Pero es amarilla con el cuello azul y si no me equivoco, la publicidad es del Yorkshire Post, si no me equivoco o algún medio local así, que esa camiseta es preciosa.",474,93
OVbNGRB6EPg,1139.68,1140.68,1.0,SPEAKER_00,Sabe muy chula.,15,3
OVbNGRB6EPg,1140.68,1142.68,2.0,SPEAKER_01,Preciosa. Pero estoy tirando ya de memoria.,43,7
OVbNGRB6EPg,1142.68,1173.44,30.75999999999999,SPEAKER_00,"Estoy ya estirando de memoria. ¿Quién es la siguiente? La mejor camiseta de la historia de la Premier League, a menos la que más me gusta a mí, esto es una cuestión completamente subjetiva, que es la de Liverpool local de la 93 a 95 que es maravillosa. Es una maravilla el patrocinio que no entra en contacto definitivamente con ese patrón de abajo, el escudo en el centro también así más con detalles más rojos, pero también con los detalles verdes de las mangas y del cuello. Es perfecta. Lo único que me podría chirrear es que Adidas esté por encima de Liverpool.",566,104
OVbNGRB6EPg,1174.2,1175.2,1.0,SPEAKER_00,Ni siquiera eso.,16,3
OVbNGRB6EPg,1175.2,1184.24,9.039999999999964,SPEAKER_01,"Pero no me molesta. Ese Adidas que colocaban en esa zona como justo inmediatamente más baja del cuello. A ver, tengo que decir que los tiempos cambian, esta camiseta tiene pinta de ser incómoda",193,34
