audio_id,start_sec,end_sec,duration_sec,speaker,text,n_chars,n_words
bxE-t0uDGxM,946.0,961.0,15.0,NAHUEL,"Pero es que estaba ahí. Estaba ahí. Me das la atención con Hassan. Porque ponerlo de inicio también te quitas un gran revulsivo. A ver, sí. Eso sí. Pero... Siempre estás a tiempo de...",184,34
bxE-t0uDGxM,961.0,976.0,15.0,MIGUEL,"Pero en el Real se puede permitir tener a Barre Nechea revulsivo. Igual en el Oviedo no se puede permitir tener a Hassan. Porque más Chayra es más bien un extremo barra delantero. No es ese futbolista de uno para uno constante. Pierdes mucho desborde, pierdes mucha profundidad.",278,48
bxE-t0uDGxM,976.0,982.0,6.0,ALEX,"Y yo creo que Chayra va a hacer cosas. Es un futbolista muy regateador. Sí, es un futbolista que mola, pero tiene que ir poco a poco.",133,27
bxE-t0uDGxM,982.0,995.0,13.0,NAHUEL,"Hay tantas dudas en el Oviedo. Para que está Brecalo tampoco. Él sí que es un regateador. Entonces, hay ciertas dudas. Muy enfe de Viñas, por cierto, de este parón. ¿Marcó el tercero? Muy bien.",193,35
bxE-t0uDGxM,996.0,997.0,1.0,ALEX,La Menciocita.,14,2
bxE-t0uDGxM,997.0,1002.0,5.0,MIGUEL,"No, es la primera cosa buena que hice en Agua El Miranda de Uruguay en los últimos días.",88,18
bxE-t0uDGxM,1002.0,1010.0,8.0,NAHUEL,"Sí, es verdad. A ver, ganarle a Perú y hacerlo bien contra Perú no está reñido con no entrar en el Top 40. Habe jugado con la dopera selección de Allá.",151,31
bxE-t0uDGxM,1010.0,1055.0,45.0,MIGUEL,"Sí, lo dijo ayer. Séptima decisión de Manuel Pellegrini. El doble pivote. Sabemos que él, Betis, ha jugado cuatro a dos, tres, uno. Esto es evidente. Y hay cinco nombres. Pero cinco nombres, además, que son muy buenos. Y que ofrecen combinaciones muy diferentes. Now, Marc Roca. Sergi Altimira. Ya sabes que me encanta. Nelson de Osa. Apuesto importante. Que fueron 12, 13 millones de euros. Pablo Fornals. Y el último en llegar, Sofian Anrabat. Es decir, tenemos un medio centro completo que diría que es Marc Roca. Sobre todo, ahí salía balón. Un medio centro defensivo. Ganador de duels. Sofian Anrabat. Tenemos a un gestor del juego como Altimira. Que quizás es el que más se parece a Marc Roca. Luego tenemos a un box to box como Nelson de Osa. Y a un media punta reconvertido como es Pablo Fornals. Es que hay un poco de todo.",832,149
bxE-t0uDGxM,1055.0,1067.0,12.0,NAHUEL,"A ver, yo creo que hay una plaza que tiene nombre de apellidos que es Sergi Altimira. Y luego la otra. Para ti indiscutible. Indiscutible. A mí Anrabat es un jugador que no me convence. Yo creo que... Pues no está mal, eh.",222,43
bxE-t0uDGxM,1067.0,1072.0,5.0,ALEX,En el parón con Marroco ha estado muy bien. Sobre todo en el primer partido. El segundo un poquito peor.,104,20
bxE-t0uDGxM,1072.0,1080.0,8.0,NAHUEL,"Es que aparte, el futbolista al que quitaría para perder a Anrabat seguramente sería Altimira. Y me parece un jugador de mucho más nivel Altimira.",146,25
bxE-t0uDGxM,1080.0,1088.0,8.0,ALEX,"Quizás es más de contexto igual a Anrabat. Para ciertos momentos. Oye, partido X o segunda parte tal en Europa. ¿No? Yo es que...",129,24
bxE-t0uDGxM,1088.0,1108.0,20.0,MIGUEL,"¿Sabes lo que pensaría si soy Manuel Pellerini? ¿Cuál es el que más me gusta de los cinco? Y ahí le busco el acompañante. Imagínate. Nelson de Osa tiene que ser importantísimo. Pues al lado de Nelson de Osa, por lo que yo le he visto, tú lo has visto más al ES. Pero me pega más un Marroca o un Altimira que un Sofía Anrabat. Entonces, por ahí tiro el...",354,71
bxE-t0uDGxM,1108.0,1127.0,19.0,NAHUEL,"Yo creo que vamos a ver a Altimira. Y me das la sensación de que si tú te imaginas un partido con 60% de posesión vas a optar más por un perfil Fornals. Y si te esperas... Puede ser. Y yo creo que en la mayoría de partidos la preferencia, si está al 100%, va a ser de Osa. Para mí, centro del campo titular, Altimira de Osa. Yo tengo dudas con el tema de Osa.",359,76
bxE-t0uDGxM,1127.0,1142.0,15.0,ALEX,"Hay que ver cómo termina de recuperarse la lesión, cómo también termina un poco lo de la noche, que en Sevilla ya le tienen un poco fichado. ¿Sí? Sí, sí, de mucha presencia en garitos nocturnos. Bueno, hombre... Hay varias fotos ya de varios días diferentes. Pero hace un mes.",276,50
bxE-t0uDGxM,1142.0,1143.0,1.0,NAHUEL,"De Osa Mayor, ¿no?",18,4
bxE-t0uDGxM,1143.0,1152.0,9.0,ALEX,"Sí, sí. Hace un mes, hace un mes. Oye, de John Nelson. Vale, vale. Sabéis que soy el más deosista de la mesa. Y muy nocturno también.",133,27
bxE-t0uDGxM,1152.0,1155.0,3.0,ADRIAN,"Bueno, creo que ahora hay competencia.",38,6
bxE-t0uDGxM,1156.0,1158.0,2.0,NAHUEL,"No, no, yo estoy muy tranquilo.",31,6
bxE-t0uDGxM,1158.0,1161.0,3.0,MIGUEL,"Bueno, hay informaciones que no... Contrarias.",46,6
bxE-t0uDGxM,1163.0,1166.0,3.0,MIGUEL,"Oye, si veis a Naguel Miranda de noche, déjalo en paz.",54,11
bxE-t0uDGxM,1166.0,1168.0,2.0,NAHUEL,Y de día también.,17,4
bxE-t0uDGxM,1170.0,1183.0,13.0,MIGUEL,"Octava cuestión, octava decisión. Hemos hablado mucho en el parón de ello, Adrián Blanco, pero vamos a simplificarlo. Simeone tiene que agitar el árbol, pero no tiene a Baena para hacerlo. ¿Y si tiene a Nico González?",217,37
bxE-t0uDGxM,1184.0,1186.0,2.0,MIGUEL,Es una pregunta muy genérica.,29,5
bxE-t0uDGxM,1186.0,1187.0,1.0,NAHUEL,Toma ya.,8,2
bxE-t0uDGxM,1187.0,1188.0,1.0,ADRIAN,¿Pero qué haces?,16,3
bxE-t0uDGxM,1188.0,1190.0,2.0,MIGUEL,El aletique. ¿El aletique?,26,4
bxE-t0uDGxM,1190.0,1210.0,20.0,ADRIAN,"¿Este año qué? A ver, me sale decir que vaya Nico a la banda y que muevas a Juliano al costado izquierdo. Donde lo vimos en el Deportivo a la Ves. Pero te diré, a mí me gustó mucho en el Mundial de Clubes ver a Pablo Barrios desde el costado izquierdo. No desde el doble pibote, sino desde el costado izquierdo para meterse por dentro. Porque así, de alguna forma, lo acercas a la frontal de la área.",400,79
bxE-t0uDGxM,1210.0,1215.0,5.0,NAHUEL,"Yo sé de algo, pero en el doble pibote ¿quién? Claro. Claro, es que si vas a poner a Gallagher... Es el problema.",113,23
bxE-t0uDGxM,1215.0,1221.0,6.0,ALEX,"Es que el Roald Gallagher, que es el que va a ocupar barrios... No responde. Johnny Gallagher. ¿Johnny Gallagher? Sí.",117,20
bxE-t0uDGxM,1221.0,1222.0,1.0,ADRIAN,Ben.,4,1
bxE-t0uDGxM,1222.0,1223.0,1.0,ALEX,"Es Conor, no es Noel.",21,5
bxE-t0uDGxM,1223.0,1224.0,1.0,ADRIAN,"No, no.",7,2
bxE-t0uDGxM,1224.0,1227.0,3.0,ALEX,"Que imagina. Maybe I don't really wanna know, no?",49,9
bxE-t0uDGxM,1228.0,1238.0,10.0,ALEX,"No, a ver, yo sinceramente creo que Conor tiene que dar ese paso hacia adelante, sobre todo porque el Atlético de Madrid lo necesita. Entendía que le diera ese rol a Pablo Barrios, porque me parece que cerca del área va a ser más peligroso.",240,45
