start_sec;end_sec;speaker;text
106.960;112.160;ADRIAN;A ver, techo muy alto. Por lo que estamos viendo en el Mundial de Clubes diría que el techo es bastante alto.
112.160;116.240;ADRIAN;A mí me está desconcertando bastante el rendimiento que está dando porque está siendo muy inesperado.
116.240;120.960;ADRIAN;Es decir, Gonzalo García antes del Mundial de Clubes parece que estaba muy cerca de salir cedido,
120.960;126.480;ADRIAN;se hablaba mucho de la opción del Getafe y creo que a todos nos encajaba, bueno, en un equipo de primera división,
126.480;129.760;ADRIAN;mitad de tabla para que se empezase a foguear en la máxima élite.
129.760;133.200;ADRIAN;Pero lo que está haciendo en el Mundial de Clubes creo que es importante.
133.280;138.480;ADRIAN;No me atrevo a hablar en vista de la selección española todavía porque creo que es pronto,
138.480;143.920;ADRIAN;pero creo que se está ganando un sitio en la plantilla del Real Madrid así que te echo muy alto del delantero.
143.920;151.360;ALEX;A ver, en temporadas anteriores, por ejemplo, en la 23-24 marcó 5 goles en 27 partidos,
151.360;158.160;ALEX;en esta ya es la de explosión total, esta 24-25 con el récord de goles en primera red con 25.
158.160;161.520;ALEX;Obviamente es un futbolista que por condiciones te podría encajar,
161.600;166.080;ALEX;pero no que pudiese llegar ahí. Tiene unas piernas muy fuertes, es un futbolista que se asocia bien,
166.080;167.600;ALEX;es un futbolista que domina el área.
167.600;172.240;ALEX;Yo creo que por condiciones, si la progresión que sigue es la que estamos viendo ahora,
172.240;177.680;ALEX;de marcar 25 goles en primera red, hacerlo con los mayores en un momento de necesidad para el Madrid,
177.680;182.000;ALEX;dar ese paso hacia adelante, yo creo que podríamos hablar de un futbolista de selección,
182.000;186.800;ALEX;que igual en este próximo año no, pero probablemente para los venideros sí que pudiera estar ahí.
186.800;192.080;MIGUEL;Es que, Naúl, hay una cosa que creo que ya hemos comentado en la radio, pero que me parece muy significativa
192.080;197.520;MIGUEL;y es que más allá de que esto no deja de ser un mundial de clubes en un periodo de pretemporada
197.520;204.080;MIGUEL;y más allá de que tres de los cuatro rivales son de una entidad inferior, claramente inferior al Real Madrid,
204.080;210.400;MIGUEL;cuando hay un jugador en un Real Madrid, en un Barça, también pasa con Atleti,
210.400;215.600;MIGUEL;que no está a la altura técnica ni te diría creativa, pega el cante muy rápido.
216.240;222.640;MIGUEL;Este tipo de futbolista que los controles, que los pases, dices que sí que tiene cosas,
222.640;226.320;MIGUEL;pero es que no le ves calidad Real Madrid en este caso.
226.320;230.800;MIGUEL;Y Gonzalo García nos podrá parecer mejor o peor en según qué aspecto,
230.800;236.880;MIGUEL;pero en ningún momento ha transmitido la sensación de ser un canterano o de ser un futbolista
236.880;242.480;MIGUEL;que no pega con una calidad técnica altísima, porque estamos hablando de un equipo con Jude Bellingham,
242.480;244.720;MIGUEL;con Arda Guler, con Vinicius Junior, etc.
244.800;245.840;ADRIAN;Y esto ya es mucho decir.
245.840;250.400;NAHUEL;Claro, el tema, se lo comentaba otro día Adrián en el programa,
250.400;254.000;NAHUEL;me parece que se está ganando ser una especie de Nacho de la delantera,
254.000;258.480;NAHUEL;un futbolista que combina bien con todos, que sale y cumple, se habla mucho de José Lu,
258.480;261.440;NAHUEL;yo creo que es otra cosa, se ha comparado mucho con Raúl,
261.440;267.440;NAHUEL;pero es ese futbolista de rol que complementa muy bien lo que ya tienes
267.440;271.440;NAHUEL;y creo que eso es un encaje muy bueno para un futbolista que,
272.080;275.200;NAHUEL;lo comentaba el otro día en la ronda de entrevistas que hacía David Ancelotti,
275.200;280.560;NAHUEL;es que se tienen que dar muchas circunstancias para que tú como delantero puedas tener un hueco en el Real Madrid
280.560;281.920;NAHUEL;y puedas explotar como lo ha hecho él.
281.920;284.960;ADRIAN;Creo que está demostrando que merece minutos, creo que es evidente,
284.960;287.680;NAHUEL;mejora al equipo, hace mejor a los que tiene alrededor,
287.680;293.360;NAHUEL;que creo que es lo que tiene que hacer un futbolista en su rol y en esta aparición.
293.360;298.400;NAHUEL;Ahora bien, hablar de suelos y techos, un chaval que lleva diez partidos con el Real Madrid,
298.400;300.560;NAHUEL;la mayoría de ellos con ratitos residuales,
300.880;307.920;NAHUEL;calma, calma, porque hablabas de esos futbolistas que aparecen en pretemporada y no me daban mucha atención,
307.920;313.120;NAHUEL;no sé por qué me he ido a la famosa pretemporada aquella de Ricky Puch,
313.120;317.520;NAHUEL;que parecía que Ricky Puch era, claro, calma, calma.
317.520;326.320;NAHUEL;El chaval mola mucho, deja de progresar, pero falta muchísimo para empezar a pensar en que Gonzalo puede ser nueve de la selección,
326.400;332.480;NAHUEL;y es una de las que me parece bien que ojalá, porque es uno de esos futbolistas que puede complementar muy bien lo que hay en España.
332.480;335.680;MIGUEL;A mí lo del Nacho de la delantera me parece muy bien tirado,
335.680;341.360;MIGUEL;porque ya sabéis que a mí Gonzalo desde la primera vez que le veo en categorías inferiores de la selección española me gusta mucho.
341.360;346.560;MIGUEL;Le vi en banda derecha, a mí me cuentan que sobre todo jugaba en aquella época en banda izquierda
346.560;349.520;MIGUEL;y que luego es con Álvaro Arbeloa cuando pasa a la delantera.
349.520;355.360;MIGUEL;Y es verdad que está exhibiendo una intuición y una capacidad para imponerse en el área,
355.360;359.840;MIGUEL;con sobre todo un gran remate de cabeza que me parece que llama mucho la atención,
359.840;366.080;MIGUEL;pero esa movilidad, ese entendimiento del juego, esa capacidad también para trabajar y esa cuota de gol
366.080;374.560;MIGUEL;me parece que hace muy bueno esa comparación, ese silogismo entre Nacho y Gonzalo García.
375.520;383.600;MIGUEL;Es complicado ser el Nacho de la delantera, porque el Madrid siempre se refuerza más en ataque que en defensa
383.600;388.800;MIGUEL;y eso te va quitando espacio, pero después de este verano del Real Madrid,
388.800;393.760;MIGUEL;donde lo de Rodrigo tiene mala pinta en cuanto a la continuidad con el conjunto blanco,
393.760;398.880;MIGUEL;el hecho de que puedes jugar con dos arriba pero con un carril abierto que puede ser un atacante,
399.360;405.040;MIGUEL;no sé, digamos que sí que el paso atrás de Arda Guler, creo que puede haber hueco por eso.
405.040;411.520;NAHUEL;De los creadores Miguel de Nacho siempre cumple, llega Gonzalo siempre a porta.
411.520;417.600;MIGUEL;Me gusta, me gusta. Por cierto, dos cositas sobre cosas que se han dicho de Gonzalo.
417.600;422.480;MIGUEL;Davide Ancelotti también dijo que seguramente con ellos también hubiesen jugado en el Mundial de Clubes,
422.560;430.720;MIGUEL;permitidme que lo dude y oye, no es ni mejor ni peor, pero la forma de proceder de los Ancelotti
430.720;436.080;MIGUEL;era ubicar al siguiente jugador en jerarquía, así que hubiese jugado o Rodrigo o Brahim Díaz.
436.080;441.360;MIGUEL;Esto no es casi ni opinión, es un argumento en base al empirismo.
441.360;448.400;NAHUEL;Me gustó mi zogracia de entrevista de Paco González a Braulio.
448.480;451.600;NAHUEL;Esa, ahí va a ir. Estaba jodido.
451.600;457.040;NAHUEL;Claro, es que lo teníamos, ya lo habíamos visto, ya sabíamos que era un jugador que nos podía apartar.
457.040;459.680;NAHUEL;Es que, Nau, yo dije después del...
459.680;462.800;NAHUEL;Y va al Mundial de Clubes y es que el día que no marca asiste.
462.800;468.640;MIGUEL;Yo dije después del primer partido porque ves los goles de Gonzalo, le conoces de inferiores,
468.640;474.000;MIGUEL;ves el primer impacto, los minutos que ya había tenido con el Real Madrid, que habían sido pocos,
474.960;477.920;MIGUEL;y ves también el déficit de delanteros que hay en la Liga.
477.920;488.080;MIGUEL;Y yo puse un tuit de haber de 13 a 15 secretarías técnicas llamando al representante de Gonzalo García en estos momentos.
488.080;493.520;MIGUEL;Y bueno, que Braulio, director deportivo del noveno equipo de la Liga,
493.520;499.840;MIGUEL;reconozca que estaba interesado en Gonzalo García, me parece que es absolutamente lógico y coherente,
499.840;506.080;MIGUEL;porque si pensamos en Rayo, en Celta, que están en Europa o similares, nos saldría algo parecido.
506.080;510.160;ADRIAN;Acaba de dejar desde llano un clipin para la historia del canal.
510.160;511.360;ADRIAN;¿Qué pasa?
511.360;518.160;ALEX;Me he querido sonar los mocos de manera discreta para que no digáis ya están los mocos de Al.
518.160;522.800;MIGUEL;Mira, la cualidad que mejor te define no es la discreción.
522.800;524.080;MIGUEL;No la discreción, no la es.
524.160;530.880;ALEX;Por eso he dicho que voy a silenciar el micro, voy a aprovechar que Miguel está con un speech que se está mirando en la cámara,
530.880;534.800;ALEX;y no tal que el cabrón de Adri le he visto que está mirando todo el mundo.
534.800;536.000;ADRIAN;Voy a agacharme aquí en la mesa.
536.000;542.800;MIGUEL;Cuidado con estos clipines que a mi hermano Damiano David en Mane Skin en Eurovisión le pasó algo parecido.
542.800;544.240;MIGUEL;Claro, cuidado.
544.240;548.560;ALEX;Pero Damiano no estaba grabando a las 11 de la mañana.
548.720;554.080;MIGUEL;Bueno, pero Damiano igual sí que llevaba algún complemento.
554.080;555.920;MIGUEL;Mendismo 23.
555.920;565.520;MIGUEL;Viendo las sorpresas en el lado izquierdo del cuadro, que es básicamente el lado de Palmeiras, Chelsea, Fluminense y Alilal,
565.520;570.240;MIGUEL;¿Veis a alguno de esos tres equipos no europeos llegando y ganando la final?
570.240;575.200;MIGUEL;Teniendo en cuenta que es un torneo a un partido único, nos dice, si es así, ¿vale?
575.360;577.040;MIGUEL;¿Cuál creéis que tiene más opciones?
577.040;582.640;MIGUEL;¿Cuál sería vuestro caballito de batalla ahí después de que perdieramos a Flamengo?
582.640;586.320;MIGUEL;Que de haber estado en ese cuadro creo que lo hubiésemos dicho todos,
586.320;590.960;MIGUEL;porque era el que pintaba junto a, diría yo, Alilal con más empaque.
592.640;598.000;ADRIAN;Yo me quedaría, creo que con Al Gilal, pero me gustaría que fuese Palmeiras.
598.480;599.840;ALEX;Yo estoy ahí.
599.920;602.880;ALEX;Obviamente creo que Al Gilal tiene...
604.080;607.920;ALEX;Por nombres puede tener más, incluso desde el banquillo creo que puede tener más,
608.480;613.440;ALEX;pero me parece que Palmeiras sería una opción bastante importante,
613.440;620.400;ALEX;sobre todo viendo cómo el Chelsea está planteando este Mundial de clubes en distintas maneras.
620.400;624.480;ALEX;O sea, es que el día del Benfica incluso tiene una primera parte de dominio brutal,
624.480;628.160;ALEX;pero luego la segunda se termina cayendo, te abre un poco la puerta,
628.160;632.240;ALEX;el tema del aplazamiento le permite al Benfica empatar.
633.120;637.200;MIGUEL;Pero tú crees que es un planteamiento y no que el Chelsea es una castaña pilonga.
637.200;639.600;ALEX;Sí, partiendo de lo que...
639.600;640.800;ALEX;Claro, claro.
640.800;645.200;ALEX;Pero me refiero a partiendo de la base, de que tienes a Neto, que está volando.
646.640;649.760;ALEX;No sé, tienes un equipo que tiene muchas cosas,
649.760;653.120;ALEX;pero que creo que no es tanto un planteamiento de juegos,
653.120;655.680;ALEX;sino un planteamiento un poco de Mundial de clubes,
655.760;659.200;ALEX;que está yendo por el momento un poco de puntillas,
659.200;660.640;ALEX;que está yendo un poco de aquella manera,
660.640;664.480;ALEX;intentando ser un equipo que pueda gestionar las cargas, por ejemplo,
664.480;667.680;ALEX;pero que yo creo que Palmeiras le puede meter mano.
670.080;674.320;NAHUEL;A mí me gustaría ir fuera de Gilal por acertar algo de los pronósticos.
676.960;680.480;NAHUEL;Bueno, yo creo que los pronósticos aquí caemos todos.
680.480;681.600;NAHUEL;Es un buen propósito.
681.840;685.760;NAHUEL;Ya sabes que voy mucho con Fluminense,
685.760;688.160;NAHUEL;que la boda que tengo en Río es una boda muy de Fluminense,
688.160;691.840;NAHUEL;pero por el otro lado, Gilal,
692.480;695.280;NAHUEL;claro, me permitiría sacar el aprobado, ¿no?
696.880;700.000;MIGUEL;Hombre, yo creo que lo más bonito, creo que estamos todos de acuerdo,
700.000;703.840;MIGUEL;sería Palmeiras o Fluminense,
703.840;706.240;MIGUEL;porque al final, a Gilal...
706.240;710.000;NAHUEL;Lo que estaría guapísimo sería que Estebao,
710.240;712.560;NAHUEL;que tampoco ha hecho un gran mundial hasta ahora,
712.560;715.360;NAHUEL;decidiera meterle cinco goles al Chelsea.
715.360;717.120;NAHUEL;Bueno, brutal.
717.120;720.000;MIGUEL;Ahí sí que se va al Estrasburgo de cabeza.
720.000;723.840;ALEX;Por cierto, el tema de Gilal me hizo mucha gracia.
723.840;727.520;ALEX;¿Visteis el vídeo del presidente de Gilal llorando?
727.520;729.040;ALEX;Sí, no.
729.040;733.040;ALEX;Y me encanta porque uno ponía como...
733.040;734.320;ALEX;Esto es el fútbol.
734.320;738.800;ALEX;Un tío que se ha criado ahí alrededor de toda la riqueza más absoluta,
739.440;744.880;ALEX;que llora porque su equipo ha eliminado al City en este mundial.
744.880;747.840;MIGUEL;Es verdad que luego nos puede parecer mejor y peor el origen,
747.840;749.520;MIGUEL;la construcción del club y demás,
749.520;751.520;MIGUEL;pero hay una cosa que tiene el fútbol que es eso.
752.400;754.400;MIGUEL;De hecho, se decía que al final,
754.400;756.160;MIGUEL;una cosa bonita que tenía el fútbol,
756.160;758.160;MIGUEL;que creo que ha ido desapareciendo un poquito,
758.160;760.960;MIGUEL;es que democratizaba todo mucho, ¿no?
760.960;765.200;MIGUEL;Porque en la grada te podías abrazar con alguien de un pensamiento contrario,
765.200;768.000;MIGUEL;de una clase social contraria, bla, bla, bla,
768.080;770.240;MIGUEL;y que al final, en la victoria y en la derrota,
770.240;773.040;MIGUEL;todos somos parecidos en ese sentido.
773.040;776.720;ADRIAN;Lo que es brutal es la que se ha liado en el Inter
776.720;780.480;ADRIAN;a raíz de la eliminación ante la Gilal de Simon Inchague.
780.480;781.440;ADRIAN;Ojalá...
781.440;783.440;ALEX;Ante flujo, ante flujo.
783.440;784.240;ALEX;Ante flujo, ante flujo.
784.240;787.440;ADRIAN;Ojalá hubiese decidido tirar la cerilla definitiva.
787.440;788.000;ADRIAN;A ver.
788.000;790.000;ADRIAN;¿Qué se está liando aquí ahora en el Inter?
790.000;790.720;ADRIAN;Pues...
790.720;792.720;MIGUEL;Pintaba más la cosa.
792.720;795.680;MIGUEL;O sea, más allá del jihijaja con el tema de Inter...
795.680;796.720;MIGUEL;Ese tramo final...
796.720;800.240;MIGUEL;Yo creo que pintaba más la cosa y cuando ves lo de Chananoglu,
800.240;802.240;MIGUEL;la cerilla de Simone...
802.240;806.720;NAHUEL;Pero aún con todo, el Inter ha quedado mejor que el Reduxasugluvo.
807.840;811.280;MIGUEL;No, no, no abras ese melón.
811.280;814.320;ADRIAN;No, no abras ese melón.
814.320;820.400;MIGUEL;Dije todos los europeos y ni uno ha llegado a cuartos de final.
820.400;822.400;NAHUEL;Me juzga aquí una pena.
822.400;825.360;NAHUEL;El guitarrismo sabe que yo estoy a mis cosas y de repente escucho algo
825.360;827.360;NAHUEL;que me llama la atención y digo...
827.360;829.360;NAHUEL;Hago así como Raven.
829.360;831.360;NAHUEL;Y digo...
831.360;833.360;NAHUEL;Reduxasburgo y el Inter.
833.360;837.360;NAHUEL;El Reduxasburgo quedó el treinta y pico.
837.360;841.360;NAHUEL;Pero evidentemente iba a escala.
841.360;846.720;MIGUEL;Y creo que las realidades que hemos visto es que ningún europeo que estuviese mal
846.720;849.360;MIGUEL;le ha dado la vuelta ni a Letty ni Porto.
849.360;851.360;MIGUEL;Yo creo que la Juve...
851.360;853.360;MIGUEL;Me pareció muy extraño el partido de la Juve contra el Madrid.
853.360;855.360;MIGUEL;Le doy mérito al Madrid.
855.360;857.360;NAHUEL;La picadita de Randall.
857.360;859.360;NAHUEL;Es claro.
859.360;863.360;MIGUEL;El Mundial de Clubes está siendo de un duro para Nahuel Miranda.
863.360;867.360;MIGUEL;Oye, pero es que la jugada es preciosa, que la deja de tacón y todo.
867.360;869.360;MIGUEL;La jugada es preciosa por Gildiz, cabrón.
869.360;871.360;MIGUEL;Que le deja...
871.360;873.360;MIGUEL;O sea, le mete un pase a Gildiz.
873.360;875.360;MIGUEL;La dejadita de Randall que quieres que haga.
875.360;877.360;MIGUEL;¿Qué os caga, chico?
877.360;881.360;MIGUEL;Creo que hizo un buen partido Randall Colomuany.
881.360;883.360;MIGUEL;Más allá del fallo.
883.360;885.360;ALEX;Era Mundial de Clubes, Randall.
885.360;887.360;ALEX;Yo creo que por ahí, no porque en ese mano a mano, dijo...
887.360;891.360;ALEX;Si la tiro por abajo me va a hacer la del divu.
891.360;893.360;NAHUEL;Si llega a meter la picadita, bueno, bueno.
893.360;895.360;NAHUEL;Se la parece ahí.
895.360;899.360;MIGUEL;Realmente cuando vi a Randall Colomuany encarando a Courtois,
899.360;903.360;MIGUEL;se me hizo más largo que lo de Robben y Casillas
903.360;905.360;MIGUEL;y estaba pensando en la chapa de Nahuel.
905.360;907.360;MIGUEL;Yo diciendo por favor, por favor, no.
907.360;909.360;ADRIAN;También te digo que el capullo se quiso pasar
909.360;911.360;ADRIAN;el juego de leyenda.
911.360;913.360;MIGUEL;Sí, sí, sí.
913.360;917.360;MIGUEL;Pero es parte del encanto de Randall Colomuany.
917.360;919.360;MIGUEL;Exactamente. Eso es.
919.360;921.360;NAHUEL;Randall Colomuany no es un 9.
921.360;923.360;NAHUEL;Es un estilo de vida.
923.360;925.360;MIGUEL;Bueno.
927.360;929.360;MIGUEL;Vamos a ver.
929.360;931.360;MIGUEL;Creo que es bastante probable.
931.360;933.360;MIGUEL;Me jugaría...
933.360;935.360;MIGUEL;No sé si una cena, pero sí un postre.
935.360;937.360;MIGUEL;Creo que el Chelsea no llega a la final.
937.360;939.360;MIGUEL;Pero sí que creo que el que pasa por ese lado del cuadro
939.360;941.360;MIGUEL;no gana.
941.360;943.360;MIGUEL;Así que me parece que hay mucha chicha en el otro lado.
943.360;945.360;MIGUEL;Veremos en todo caso.
945.360;947.360;MIGUEL;Jm27.
949.360;953.360;MIGUEL;Haaland es al mismo tiempo un jugador tremendamente efectivo.
953.360;955.360;MIGUEL;Siempre ha roto sus goles esperados,
955.360;957.360;MIGUEL;salvo el año pasado, por cierto.
957.360;961.360;MIGUEL;Y a su vez, también es un tipo que parece que nunca te salva del todo.
961.360;963.360;MIGUEL;¿Qué destino le pronostican al androide?
963.360;965.360;MIGUEL;Me parece una gran pregunta, Adri.
965.360;967.360;MIGUEL;Y un gran debate.
967.360;969.360;MIGUEL;Porque...
971.360;973.360;MIGUEL;Haaland es un poco eso.
973.360;975.360;MIGUEL;O al menos estoy viendo...
975.360;979.360;MIGUEL;O sea, pillas a Haaland en partidos clave de Champions, partidos grandes, demás.
979.360;981.360;MIGUEL;Por supuesto que te condiciona.
981.360;983.360;MIGUEL;O sea, los defensas contrarios empiezan a partir de ahí.
983.360;985.360;MIGUEL;Y eso le da espacio a los otros.
985.360;987.360;MIGUEL;Eso es lo que define a los grandes cracks del mundo.
987.360;989.360;MIGUEL;Que te condicionan con su simple presencia.
989.360;991.360;MIGUEL;Pero coñe.
991.360;993.360;MIGUEL;A mí me lo dicen hace cuatro años.
993.360;997.360;MIGUEL;Y esperaba más imágenes potentes, más eliminatorias y partidos decididos por parte de Haaland.
997.360;999.360;MIGUEL;De los que está teniendo, honestamente.
999.360;1001.360;MIGUEL;A ver, es un súper goleador.
1001.360;1003.360;MIGUEL;No descubro nada. No veo a marcar goles toda la vida.
1003.360;1005.360;ADRIAN;Porque lo lleva dentro y goles va a seguir marcando.
1005.360;1007.360;ADRIAN;Pero creo que a estas alturas,
1007.360;1009.360;ADRIAN;tengo bastante claro que no vamos a ver
1009.360;1011.360;ADRIAN;la mejor versión de Haaland en el City de Guardiola.
1011.360;1013.360;ADRIAN;Creo que si Guardiola no ha sacado ya la mejor versión del Noruego,
1013.360;1015.360;ADRIAN;no lo va a hacer ahora.
1015.360;1017.360;ADRIAN;Me sigue diciendo que no va a hacer ahora.
1017.360;1019.360;ADRIAN;Y creo que no va a hacer ahora.
1019.360;1021.360;ADRIAN;No lo va a hacer ahora.
1021.360;1023.360;ADRIAN;Me sigue pareciendo un podulista con un difícil encaje
1023.360;1025.360;ADRIAN;en el ataque tan posicional del Manchester City.
1025.360;1027.360;ADRIAN;Y ¿dónde lo veo?
1027.360;1029.360;ADRIAN;El Manchester City.
1029.360;1031.360;ADRIAN;Firmó una renovación larguísima, cobrando una pasta.
1031.360;1033.360;ADRIAN;Y no sé si se va a mover de ahí.
1033.360;1035.360;ADRIAN;Porque si se marcha el City te dirá un pastón.
1035.360;1037.360;ADRIAN;Que no sé quién podrá pagar.
1037.360;1043.360;ALEX;Sí, yo creo que el tener a Haaland mucho tiempo espaldas a portería.
1043.360;1045.360;ALEX;Al final termina siendo contraproducente.
1045.360;1047.360;ALEX;Yo creo que para el propio jugador y para el equipo.
1047.360;1049.360;ALEX;Para el equipo porque ese apoyo que encuentra el delantero
1049.360;1053.360;ALEX;no es tan fino como probablemente lo pueda necesitar la acción.
1053.360;1055.360;ALEX;Y luego para el propio futbolista que yo creo que está
1055.360;1057.360;ALEX;ciertamente incómodo en diversos momentos.
1057.360;1059.360;ALEX;¿Crees Alex que está estancado precisamente por eso?
1059.360;1061.360;MIGUEL;Yo tengo la sospecha.
1061.360;1063.360;MIGUEL;Esto lo hemos hablado más de una vez.
1063.360;1065.360;ALEX;Que quizás el equipo,
1065.360;1067.360;MIGUEL;o sea Haaland le daba mucho al City.
1067.360;1069.360;MIGUEL;Pero había que ver cuánto le daba al City a Haaland.
1069.360;1071.360;MIGUEL;Porque parece muy sencillo.
1071.360;1073.360;MIGUEL;No, bueno, pues es que le va a poner 27.000 veces en el área.
1073.360;1075.360;MIGUEL;Ya.
1075.360;1077.360;MIGUEL;Pero para la evolución del jugador,
1077.360;1079.360;MIGUEL;para mí Haaland está como super simplificado.
1079.360;1081.360;MIGUEL;En el Dortmund el último año empieza a tocar mucho de espaldas,
1081.360;1083.360;MIGUEL;a administrarse mejor, a relacionarse mejor.
1083.360;1085.360;MIGUEL;Y claro, en un contexto más de transiciones y espacios.
1085.360;1087.360;MIGUEL;Pero ahora no.
1087.360;1089.360;MIGUEL;Ahora mismo es ese futbolista que espera que lleguen a línea de fondo
1089.360;1091.360;MIGUEL;para encontrar su gol como el que marcó el otro día ante Alílal.
1091.360;1093.360;MIGUEL;Para mí el que puede desactivar esa monotonía de Haaland
1093.360;1095.360;MIGUEL;es el que tiene que ser el que tiene que ser.
1095.360;1097.360;MIGUEL;Y es el que tiene que ser el que tiene que ser.
1097.360;1099.360;MIGUEL;Y es el que tiene que ser el que tiene que ser.
1099.360;1101.360;MIGUEL;Y es el que tiene que ser el que tiene que ser.
1101.360;1103.360;ALEX;Y es el que tiene que ser el que tiene que ser.
1103.360;1105.360;ALEX;El que desactivar esa monotonía de Haaland es Cherki,
1105.360;1107.360;ALEX;que sea como el de Bruin de la primera temporada de Haaland.
1107.360;1109.360;ALEX;Que sea como el de Bruin de la primera temporada de Haaland.
1109.360;1111.360;ALEX;O sea que le permita dar esos pasos hacia adelante,
1111.360;1113.360;ALEX;o sea que le permita dar esos pasos hacia adelante,
1113.360;1115.360;ALEX;que le permita tener la portería de cara con el balón,
1115.360;1117.360;ALEX;que pueda rematar de primeras.
1117.360;1119.360;ALEX;No sé, para mí es lo único que se me ocurre,
1119.360;1121.360;ALEX;porque sí que veo, sobre todo y creo que en este mundial de clubes
1121.360;1123.360;ALEX;yo creo que ha sido muy exagerado un Haaland,
1123.360;1125.360;ALEX;bueno, demasiado acosertado.
1125.360;1127.360;NAHUEL;Bueno, demasiado acosertado.
1127.360;1129.360;NAHUEL;El tema es, yo creo que tiene un tiempo esta parte de la pereza,
1129.360;1131.360;NAHUEL;y creo que eso acaba contagiando a Haaland,
1131.360;1133.360;NAHUEL;pensando en el futuro,
1133.360;1135.360;NAHUEL;como bien decís, a nivel contractual,
1135.360;1137.360;NAHUEL;parece complicado verle fuera.
1137.360;1139.360;NAHUEL;Ahora, si le vieramos fuera,
1139.360;1141.360;NAHUEL;hay dos destinos.
1141.360;1143.360;NAHUEL;Uno es, uno de los destinos,
1143.360;1145.360;NAHUEL;uno de los clubes que más dio la murga con Haaland,
1145.360;1147.360;NAHUEL;te imaginas,
1147.360;1149.360;NAHUEL;seis meses con cada uno,
1149.360;1151.360;ALEX;del intermedio con Fenix.
1151.360;1153.360;NAHUEL;A lo día, Estefano.
1153.360;1155.360;NAHUEL;No, pero uno de los clubes que más dio la murga con Haaland,
1155.360;1157.360;ALEX;al final, es el club de la que más le ha dado la murga,
1157.360;1159.360;NAHUEL;es el club de la que más le ha dado la murga,
1159.360;1161.360;NAHUEL;uno de los clubes que más dio la murga con Haaland,
1161.360;1163.360;NAHUEL;al final, no se la jugó,
1163.360;1165.360;NAHUEL;fue el equipo de Marlenders,
1165.360;1167.360;NAHUEL;el Piemonte Calcio.
1167.360;1169.360;NAHUEL;Sí, es verdad, es verdad.
1169.360;1171.360;NAHUEL;Y luego,
1173.360;1175.360;NAHUEL;yo creo que todos los caminos
1175.360;1177.360;NAHUEL;acaban llevando al Baer de Múnich.
1177.360;1179.360;NAHUEL;Sí, señor.
1179.360;1181.360;NAHUEL;Es ese equipo que necesita un golpe
1181.360;1183.360;NAHUEL;encima de la mesa,
1183.360;1185.360;NAHUEL;que lleva mucho tiempo sin ilusionarse,
1185.360;1187.360;NAHUEL;que ha sufrido a Haaland
1187.360;1189.360;NAHUEL;relativamente, porque tampoco le ha quitado
1189.360;1191.360;NAHUEL;ninguna liga ni demás.
1191.360;1193.360;NAHUEL;Yo creo que
1193.360;1195.360;NAHUEL;serían las dos opciones para
1195.360;1197.360;NAHUEL;revivir un poco la carrera de Haaland,
1197.360;1199.360;NAHUEL;pero como decís, parece complicado en el corto plazo pensar en una carrera.
