start_sec;end_sec;speaker;text
356.240;360.240;ALEX;Esa copa tan linda y deseada, que se suele decir lo que decía Leo Messi.
360.240;362.240;ALEX;Pues veremos si la consiguen llevar al Camp Nou.
362.240;366.240;ADRIAN;El superordenador de Opta le da cuarto favorito.
366.240;368.240;ADRIAN;Cuarto favorito. 8,4% de opciones de ganar la Champions.
368.240;370.240;ADRIAN;Las mismas que me ha sorprendido que el Manchester City.
370.320;372.320;MIGUEL;Me sorprende más este punto que el anterior.
372.320;374.320;MIGUEL;Para mí el Barça está más arriba.
374.320;376.320;MIGUEL;Pero que esté empatado con el City.
376.320;378.320;MIGUEL;El superordenador de Alex de Llano.
378.320;380.320;ALEX;Ojalá fuera mío.
380.320;382.320;ALEX;¡Ahora no!
382.320;388.320;ALEX;Porque si fuera propietario del superordenador, te crees que estaría currando un lunes a las 12.34.
388.320;390.320;ALEX;Si te pagara una única vez que alguien dice superordenador.
390.320;392.320;ALEX;Un lunes a las 12.34.
392.320;394.320;ALEX;Claro, estaría durmiendo.
394.320;396.320;MIGUEL;Fíjate tú.
396.320;398.320;MIGUEL;Working class hero.
398.400;400.400;NAHUEL;Tercera historia.
400.400;402.400;MIGUEL;Es el favorito de Adrián Blanco.
402.400;404.400;MIGUEL;El Liverpool Alex ha hecho un Olin.
404.400;406.400;MIGUEL;Hay que ponerle un poco de contexto al tema.
406.400;408.400;MIGUEL;Con Slot.
408.400;410.400;MIGUEL;El Liverpool hace algo que nos resulta ahora mismo.
410.400;412.400;MIGUEL;Puede decir casi lógico, pero en su momento sorprendente.
412.400;414.400;MIGUEL;No es lo típico, ¿no?
414.400;416.400;MIGUEL;Se va Klopp.
416.400;418.400;MIGUEL;El Liverpool no ficha.
418.400;420.400;MIGUEL;Hay varios jugadores que pueden marcharse.
420.400;422.400;MIGUEL;Se marchó 30 de Sandránol, pero también acaba contrato.
422.400;424.400;MIGUEL;Virgil van Dijk.
424.400;426.400;MIGUEL;Mujer Mesa.
426.480;428.480;MIGUEL;El equipo da un rendimiento mayúsculo.
428.480;430.480;MIGUEL;Sin casi fichar.
430.480;432.480;MIGUEL;Claro, gana.
432.480;434.480;MIGUEL;Y ahora con el talionario.
434.480;436.480;MIGUEL;Firma a futbolistas.
436.480;438.480;MIGUEL;Que le pueden dar un notable salto de calidad de verdad.
438.480;440.480;MIGUEL;Que de momento, Kerkés.
440.480;442.480;MIGUEL;Alguna dudita al respecto.
442.480;444.480;MIGUEL;Pero Equitique.
444.480;446.480;MIGUEL;Es muy buen jugador.
446.480;448.480;MIGUEL;Y Isaac es un cañón.
448.480;450.480;MIGUEL;Florian Birz, que está medio que.
450.480;452.480;MIGUEL;Todos tenemos claro que es un jugador que en Champions ya lo demostró año pasado.
452.480;454.480;MIGUEL;Con el Everkuser.
454.560;456.560;MIGUEL;Va a dar un plus.
456.560;458.560;ALEX;En cuanto encuentre su lugar, creo que va a dar ese paso.
458.560;460.560;ALEX;Es uno de los jugadores por los que ha roto la banca.
460.560;462.560;ALEX;El Liverpool ha roto hasta en dos ocasiones.
462.560;464.560;ALEX;El récord de fichaje más caro en el fútbol inglés.
464.560;466.560;ALEX;Este mercado de verano.
466.560;468.560;ALEX;Hay que recordar que el Liverpool lleva desde 2022.
468.560;470.560;ALEX;Sin pasar a semifinales.
470.560;472.560;ALEX;Que para el Liverpool, que es el más ganador de Inglaterra.
472.560;474.560;ALEX;Tiene su aquel.
474.560;476.560;ALEX;Se podría decir que la última vez que pasó, ganó.
476.560;478.560;ALEX;Claro, sí.
478.560;480.560;MIGUEL;La última vez que pasó fue contra el Madrid.
480.560;482.560;ALEX;La final de la semifinal.
482.640;484.640;MIGUEL;La penúltima.
484.640;486.640;MIGUEL;La penúltima, exactamente.
486.640;488.640;MIGUEL;Me estaba yendo a la semifinal ante el FC Barcelona.
488.640;490.640;MIGUEL;Y la final para el olvido.
490.640;492.640;MIGUEL;Contra el Tottenham.
492.640;494.640;MIGUEL;Y además hay una cosa también.
494.640;496.640;MIGUEL;Que está ahí.
496.640;498.640;MIGUEL;El año pasado, es verdad que el Liverpool no llega en el mejor momento.
498.640;500.640;MIGUEL;A las eliminatorias.
500.640;502.640;MIGUEL;Pero también es cierto que el PSG le eliminan penaltis.
502.640;504.640;MIGUEL;Para mí mereció antes el Liverpool.
504.640;506.640;MIGUEL;Pero que la diferencia, Alex, fue ínfima.
506.640;508.640;MIGUEL;Sí, fue el mejor de los dos.
508.640;510.640;MIGUEL;Pero también es cierto que el PSG le eliminan penaltis.
510.720;512.720;ALEX;Sí, fue el mejor de la fase Liga.
512.720;514.720;ALEX;El Liverpool estuvo muy bien en esa fase regular.
514.720;516.720;ALEX;Llamémoslo así.
516.720;518.720;ALEX;Luego a las eliminatorias.
518.720;520.720;ALEX;Le tocó. Dijo Slot que fue injusto.
520.720;522.720;ALEX;Porque dijo, ostras, ser el mejor.
522.720;524.720;ALEX;Y que me caiga el PSG.
524.720;526.720;ALEX;Pues oye, de aquella manera.
526.720;528.720;ALEX;Dijo el fútbol que fue injusto con el Liverpool.
528.720;530.720;ALEX;Veremos si tiene esa suerte que citaba también Slot.
530.720;532.720;ALEX;En la rueda de prensa posterior a ese partido.
532.720;534.720;ALEX;Y ojo, Salah.
534.720;536.720;ALEX;Salah lloró porque sabía que se le escapaba el balón de oro.
536.720;538.720;ALEX;Se escapa.
538.800;540.800;ALEX;Y se cae con los ojos inyectados en Salmorejo.
540.800;542.800;ALEX;En Salmorejo.
542.800;544.800;ADRIAN;Bueno.
544.800;546.800;ADRIAN;Me lo creo mucho.
546.800;548.800;ADRIAN;Me lo creo como equipo.
548.800;550.800;ADRIAN;La sensación es que en este arranque de Premier
550.800;552.800;ADRIAN;está sacando mejores resultados que juego.
552.800;554.800;ADRIAN;He estado ofreciendo.
554.800;556.800;ADRIAN;Pero me lo creo bastante.
556.800;558.800;ADRIAN;Me lo creo como plantilla, como proyecto.
558.800;560.800;ADRIAN;El salto de la banca que ha hecho Alex.
560.800;562.800;NAHUEL;Y ante un mercado así,
562.800;564.800;NAHUEL;detecto en Slot las ganas de querer que jueguen los mejores.
564.800;566.800;NAHUEL;Sí.
566.880;568.880;NAHUEL;Es un cuadratureo de círculo difícil.
568.880;570.880;NAHUEL;Ya el otro día no es titularís.
570.880;572.880;NAHUEL;Aquí tiene que salir a dar explicaciones.
572.880;574.880;NAHUEL;Creo que es el más dedicado para hacerlo.
574.880;576.880;NAHUEL;Pero hay veces que estos mercados están envenenados.
576.880;578.880;MIGUEL;Hemos empezado hablando de la historia del Paris Saint-Germain.
578.880;580.880;MIGUEL;Campeón.
580.880;582.880;MIGUEL;De la historia del FC Barcelona.
582.880;584.880;MIGUEL;El sueño de la sexta. Y de la historia del Liverpool.
584.880;586.880;MIGUEL;El que ha hecho Lollin.
586.880;588.880;MIGUEL;Pero para mí la cuarta historia es muy potente.
588.880;590.880;MIGUEL;Se van a recuperar adri los favoritos del año pasado.
590.880;592.880;MIGUEL;Y los de hace dos.
592.880;594.880;MIGUEL;Y los de hace tres. Y los de hace cuatro.
594.960;596.960;MIGUEL;Real Madrid y Manchester City.
596.960;598.960;MIGUEL;Porque sé que son historias diferentes.
598.960;600.960;MIGUEL;De hecho, no tocan fondo de la misma manera.
600.960;602.960;MIGUEL;Solo hay que ver la eliminatoria entre ambos.
602.960;604.960;MIGUEL;Donde el Real Madrid le pega un baile al City.
604.960;606.960;MIGUEL;Como no se lo pegó a otro equipo.
606.960;608.960;MIGUEL;Pero sí que es verdad que el año pasado todo será el Madrid o City.
608.960;610.960;MIGUEL;City o Madrid.
610.960;612.960;MIGUEL;Este año, tú puedes meter al Madrid perfectamente en ese top.
612.960;614.960;MIGUEL;El City no lo sé.
614.960;616.960;MIGUEL;Pero también creo que metes siempre al Real Madrid.
616.960;618.960;MIGUEL;Porque es el Real Madrid.
618.960;620.960;MIGUEL;Pero el año pasado sufrió y cayó con el Real Madrid.
620.960;622.960;MIGUEL;Pero el año pasado sufrió y cayó con el Real Madrid.
623.040;625.040;MIGUEL;Pero el año pasado sufrió y cayó con el Real Madrid.
625.040;627.040;MIGUEL;Y cayó con Estrepito ante el Arsenal de una forma en la que el Real Madrid no suele caer.
627.040;629.040;MIGUEL;Y cayó con Estrepito ante el Arsenal de una forma en la que el Real Madrid no suele caer.
629.040;631.040;MIGUEL;Entonces me parece muy interesante ver en estas Champions.
631.040;633.040;MIGUEL;Si lo de la pasada temporada fue un mal año.
633.040;635.040;MIGUEL;Si lo de la pasada temporada fue un mal año.
635.040;637.040;ADRIAN;O el fin de algo.
637.040;639.040;ADRIAN;De hecho la reconstrucción de los dos tampoco está siendo igual.
639.040;641.040;ADRIAN;Porque las sensaciones de Xavi Alonso están siendo más positivas que las de Guardiola con el Manchester City.
641.040;643.040;ADRIAN;Porque las sensaciones de Xavi Alonso están siendo más positivas que las de Guardiola con el Manchester City.
643.040;645.040;ADRIAN;A pesar de la victoria en el derbi de Manchester City 3-0.
645.120;647.120;MIGUEL;Es que desde el momento en el que uno cambia el entrenador y el otro no.
647.120;649.120;MIGUEL;Es que desde el momento en el que uno cambia el entrenador y el otro no.
649.120;651.120;MIGUEL;Que ojo, no juzgo eh.
651.120;653.120;MIGUEL;Digo que hay una gran diferencia en ese sentido.
653.120;655.120;ADRIAN;El vestuario lo sabe.
655.120;657.120;ADRIAN;El vestuario lo sabe.
657.120;659.120;ADRIAN;Porque un cambio de entrenador provoca muchas cosas a nivel interno.
659.120;661.120;ADRIAN;Hay algo que me parece clave pensando en la recuperación de los dos.
661.120;663.120;ADRIAN;Es que los dos vuelven a tener de vuelta ya una Rodri y la otra Carvajal.
663.120;665.120;ADRIAN;Es que los dos vuelven a tener de vuelta ya una Rodri y la otra Carvajal.
665.120;667.120;ADRIAN;A sus dos grandes jerarcas ya están recuperados.
667.120;669.120;ADRIAN;Integrados en dinámica.
669.120;671.120;ADRIAN;Tendrán que ir cogiendo ritmo competitivo.
671.200;673.200;ADRIAN;La gran diferencia es que la gente tiene de vuelta porque la temporada pasada los dos clubes echaron muy en falta.
673.200;675.200;ADRIAN;Una Rodri y la otra Carvajal.
675.200;677.200;ALEX;Además de que tampoco ha empezado demasiado bien el City.
677.200;679.200;ALEX;En cuanto a sensaciones.
679.200;681.200;NAHUEL;No, a ver.
681.200;683.200;NAHUEL;Es lo que dice Miguel.
683.200;685.200;NAHUEL;Es que tampoco ha cambiado tanto.
685.200;687.200;NAHUEL;A pesar de que han cambiado muchas cosas en cuanto a la plantilla, en cuanto al cuerpo técnico.
687.200;689.200;NAHUEL;La dirección sigue siendo la misma.
689.200;691.200;NAHUEL;Y bueno, yo creo que tenemos que ver todavía un City un pasito mejor.
691.200;693.200;NAHUEL;Que creo que nos ha convencido menos tanto en el Mundial de Clubes.
693.200;695.200;NAHUEL;Como en esta raqueta de temporada.
695.200;697.200;MIGUEL;Respecto al Real Madrid.
697.200;699.200;MIGUEL;Lo estáis centrando sobre todo en el City.
699.280;701.280;ALEX;El Real Madrid tiene muchas más opciones que el City.
701.280;703.280;ALEX;Además, fíjate que en la Champions el Real Madrid siempre ha tirado mucho de épica.
703.280;705.280;ALEX;Pero este equipo por el momento no ha demostrado épica.
705.280;707.280;ALEX;No lo ha necesitado.
707.280;709.280;ALEX;Los bajones del Real Madrid han sido hasta cíclicos.
709.280;711.280;ALEX;Temporales de mal juego.
711.280;713.280;NAHUEL;Que luego en Champions han progresado.
713.280;715.280;NAHUEL;Pero en el City nunca habíamos visto una caída con tanto estrepito.
715.280;717.280;NAHUEL;Y dar la sensación de que no sabe ganar jugando mal.
717.280;719.280;NAHUEL;Sí, te entiendo.
719.280;721.280;MIGUEL;No es lo mismo tocar fondo para el City que para el Ramadí.
721.280;723.280;MIGUEL;Que muchas veces es como saltar en una cama elástica.
723.280;725.280;MIGUEL;Sin embargo, el Super Cup es un equipo que tiene mucho más de la vida.
725.280;727.280;MIGUEL;Y es un equipo que tiene mucho más de la vida.
727.360;729.360;MIGUEL;Sin embargo, el Super Ordenador de Álex de Llano.
731.360;733.360;ADRIAN;Dice que el City es el quinto favorito para conquistar la Champions.
733.360;735.360;ADRIAN;Patada con el Barça hemos dicho.
735.360;737.360;ADRIAN;Patada con el Barça como decíamos.
737.360;739.360;ADRIAN;El Madrid calle hasta la séptima posición.
739.360;741.360;ADRIAN;5,8. Lo tengo en modo inglés.
741.360;743.360;MIGUEL;Yo creo que el Real Madrid no ha sido nunca el séptimo favorito en la realidad.
743.360;745.360;MIGUEL;Desde...
745.360;747.360;MIGUEL;Desde la época, ¿no?
747.360;749.360;MIGUEL;No sé.
749.360;751.360;ALEX;Desde la época de Anderley.
751.360;753.360;MIGUEL;No sé desde qué época.
753.360;755.360;MIGUEL;Honestamente.
755.440;757.440;MIGUEL;Quinta historia de esta Champions en la que nos queremos fijar.
757.440;759.440;MIGUEL;Quinta historia de esta Champions en la que nos queremos fijar.
759.440;761.440;MIGUEL;Es un poquito vehicular a todos los equipos.
761.440;763.440;MIGUEL;Pero la he tirado después de City y Real Madrid.
763.440;765.440;MIGUEL;Porque los dos tuvieron que pasar por la repesca.
765.440;767.440;MIGUEL;De hecho, los dos se enfrentan en la repesca.
767.440;769.440;MIGUEL;Creo que el Real Madrid no se tomó del todo en serio la fase de liguilla.
769.440;771.440;MIGUEL;Creo que el Real Madrid no se tomó del todo en serio la fase de liguilla.
771.440;773.440;MIGUEL;Luego es verdad que vimos que tampoco iba sobrado.
773.440;775.440;MIGUEL;Pero mi sensación aún así es que no la afrontó del todo.
775.440;777.440;MIGUEL;Pero mi sensación aún así es que no la afrontó del todo.
777.440;779.440;MIGUEL;Y yo creo que este año, segundo año del formato.
779.440;781.440;MIGUEL;Y yo creo que este año, segundo año del formato.
781.520;783.520;MIGUEL;Y si no se le da el año del formato.
783.520;785.520;MIGUEL;Si que se le va a dar una importancia mayor.
785.520;787.520;MIGUEL;Y si no se le da el año del formato.
787.520;789.520;MIGUEL;Encima la UEFA ha cambiado una cosa.
789.520;791.520;MIGUEL;Creo que es un cambio que no tiene tantísima trascendencia.
791.520;793.520;MIGUEL;Como nos gustaría.
793.520;795.520;MIGUEL;Con el tema del factor cancha.
795.520;797.520;MIGUEL;Es decir, el primero y el segundo.
797.520;799.520;MIGUEL;Jugarían hasta las semifinales.
799.520;801.520;MIGUEL;Bueno, las semifinales también evidentemente.
801.520;803.520;MIGUEL;En su campo.
803.520;805.520;MIGUEL;Salvo que callesen eliminados.
805.520;807.520;MIGUEL;¿Qué sucede?
807.520;809.520;MIGUEL;Que el factor cancha se puede robar.
809.600;811.600;MIGUEL;Cuando elimina Liverpool robaría el factor cancha.
811.600;813.600;MIGUEL;Y jugaría a las semifinales.
813.600;815.600;MIGUEL;En el partido de vuelta en el Parque de los Príncipes.
815.600;817.600;MIGUEL;Esto me parece un poquito una castaña.
817.600;819.600;MIGUEL;Además, también no se ha corregido el tema de.
819.600;821.600;MIGUEL;Que el Liverpool, como primero.
821.600;823.600;MIGUEL;Juegase contra el de peor ranking.
823.600;825.600;MIGUEL;Si no se enfrentaría al 14 y 15.
825.600;827.600;MIGUEL;Si no se enfrentaría al 14 y 15.
827.600;829.600;MIGUEL;Que fue lo del PSG en el año pasado.
829.600;831.600;MIGUEL;Que fue lo del PSG en el año pasado.
831.600;833.600;NAHUEL;A alguno de los dos peores.
833.600;835.600;MIGUEL;Claro, pero no son los peores exactamente.
835.600;837.600;MIGUEL;Porque el 24.
837.680;839.680;NAHUEL;No sé.
839.680;841.680;NAHUEL;El tema es que se hacía por parejas.
841.680;843.680;NAHUEL;El 24, el 23.
843.680;845.680;NAHUEL;Iba en pareja con el 9 y el 10.
845.680;847.680;NAHUEL;De cara a la ronda intermedia.
847.680;849.680;NAHUEL;Y luego se trabajaba el 1º y el 8.
849.680;851.680;MIGUEL;Con el que viniera de ese bracket.
851.680;853.680;MIGUEL;¿Qué sucede?
853.680;855.680;MIGUEL;Que eso no en pareja al peor equipo con el mejor.
855.680;857.680;NAHUEL;Y eso no se ha corregido.
857.680;859.680;NAHUEL;Nos quita un sorteo.
859.680;861.680;NAHUEL;Es decir, esto es de la mano.
861.680;863.680;NAHUEL;Ha sido un éxito televisivo el sorteo de la fase de Liguilla.
863.680;865.680;MIGUEL;Marquetis.
865.760;867.760;MIGUEL;Marquetis no lleva el pan a casa.
867.760;869.760;MIGUEL;Pero aunque no se han corregido cosas que nos gustaría.
869.760;871.760;MIGUEL;Si que creo que en segundo año de formato adri.
871.760;873.760;MIGUEL;Con conocimiento de la nueva competición.
873.760;875.760;MIGUEL;Se le va a dar un puntito extra.
875.760;877.760;MIGUEL;Así debería ser.
877.760;879.760;MIGUEL;Sobre todo en el caso del Real Madrid.
879.760;881.760;ADRIAN;Por ejemplo la temporada pasada.
881.760;883.760;ADRIAN;Que tuvo partidos en Champions.
883.760;885.760;ADRIAN;Esa primera fase.
885.760;887.760;ADRIAN;Que dejó mucho que desear.
887.760;889.760;ADRIAN;Yo creo que se lo van a tomar todos más en serio.
889.760;891.760;ADRIAN;Aún así, como el otro día decimos en nuestros pronósticos.
891.760;893.760;ADRIAN;Creo que no todos los grandes que creemos que son los que más.
893.840;895.840;ADRIAN;Hay que tener en cuenta que el año pasado en cuartos.
895.840;897.840;ADRIAN;Estaban el segundo, el tercer, el cuarto y el octavo.
897.840;899.840;MIGUEL;Es decir, cuatro que fueron directos.
899.840;901.840;MIGUEL;Otros cuatro que tuvieron que pasar por la repesca.
901.840;903.840;MIGUEL;Uno de esos cuatro que fueron directos.
903.840;905.840;MIGUEL;Es seguramente el gran outsider.
905.840;907.840;MIGUEL;No sé si también.
907.840;909.840;MIGUEL;Candidato.
909.840;911.840;MIGUEL;Yo creo que es candidato más que outsider.
911.840;913.840;MIGUEL;Pero el Arsenal nunca ha ganado la Champions.
913.840;915.840;MIGUEL;Nunca.
915.840;917.840;MIGUEL;O en bastante tiempo había sido que.
917.840;919.840;MIGUEL;Había sido el segundo que ganó la Champions.
919.840;921.840;MIGUEL;Pero el Arsenal no ha ganado la Champions.
921.920;923.920;MIGUEL;O en bastante tiempo había sido considerado.
923.920;925.920;MIGUEL;De verdad.
925.920;927.920;MIGUEL;Uno de los favoritos barra candidatos.
927.920;929.920;MIGUEL;No sé exactamente la semántica que utilizar.
929.920;931.920;MIGUEL;Creo que el Arsenal sí que debe estar.
931.920;933.920;MIGUEL;En el top 5.
933.920;935.920;ALEX;De hecho para mí completa el top 5.
935.920;937.920;ALEX;Para mí también. Sí. Yo creo que es un equipo que ha invertido mucho.
937.920;939.920;ALEX;Es el equipo con más gasto neto.
939.920;941.920;ALEX;Dentro de lo que es el mercado de fichajes en el fútbol europeo.
941.920;943.920;ALEX;Este verano.
943.920;945.920;ALEX;Pero hay que tener también en cuenta que la historia a nivel europeo.
945.920;947.920;ALEX;Del Arsenal es muy limitada.
947.920;949.920;ALEX;Copa de ferias en el 70.
950.000;952.000;ALEX;Copa en el 94.
952.000;954.000;ALEX;Es la segunda vez que ha pisado semifinales.
954.000;956.000;ALEX;En la historia de la Champions.
956.000;958.000;ALEX;La primera la recordamos con poco cariño.
958.000;960.000;ALEX;Con poco. Sí. El final de Juan Román.
960.000;962.000;ALEX;La final más.
962.000;964.000;ALEX;Pero la semifinal chungo.
964.000;966.000;ALEX;Y bueno al proyecto de Miquel Arteta ahora mismo.
966.000;968.000;ALEX;Que se están pidiendo títulos.
968.000;970.000;ALEX;Empezó muy fuerte. Consiguió ganar una FA Cup.
970.000;972.000;ALEX;El Arsenal es el equipo que más FA Cup ha ganado.
972.000;974.000;MIGUEL;Pero claro.
974.000;976.000;MIGUEL;Hablemos de huevos y cestas.
976.000;978.000;MIGUEL;En Inglaterra sabemos que la liga.
978.080;980.080;MIGUEL;La liga vale un poquito más que en el resto de competiciones.
980.080;982.080;MIGUEL;Respecto a la Copa de Europa.
982.080;984.080;MIGUEL;Que se le pide Arteta.
984.080;986.080;MIGUEL;Porque claro pedirle a Champions.
