audio_id,start_sec,end_sec,duration_sec,speaker,text,n_chars,n_words
NRgZ6RCmoxQ,123.04,126.04,3.0,OTRO,Wojciech. Wojciech. Puede ser Wojciech.,39,5
NRgZ6RCmoxQ,126.04,135.04,8.999999999999986,OTRO,"Se escribe Wojciech. Wojciech. Yo creía que es... No, no tengo ni idea. A ver, depende de si pones acento de Polonia del Este, de la zona de Lodz, sería Wojciech.",162,31
NRgZ6RCmoxQ,136.04,148.04,12.0,OTRO,"Si lo pones con acento de la zona de Cracovia, sería Wojciech. Vale, ahí, ¿cómo? Evidentemente me he inventado todo, porque nunca está en Polonia. Bueno, nombre completo. A ver cómo es el nombre otra vez.",204,36
NRgZ6RCmoxQ,148.04,149.04,1.0,OTRO,Wojciech.,9,1
NRgZ6RCmoxQ,149.04,153.04,4.0,OTRO,Decimos Wojciech. Wojciech Tomasz Czesny.,41,5
NRgZ6RCmoxQ,153.04,165.04,12.0,OTRO,"Tomasz será más fácil, ¿no? Mucho más fácil, mucho más fácil. Que es a lo checo, con la palabra. No sé, no sé. Usted sabe lo que es hacerse un checo. Ustras, tiene mala pinta. No. O sea... ¿Sabe lo que es hacerse un calvo, por ejemplo?",235,47
NRgZ6RCmoxQ,165.04,168.04,3.0,OTRO,"Un checo es cuando, antiguamente, cuando había vidés, ¿vale?",60,9
NRgZ6RCmoxQ,168.04,174.04,6.0,OTRO,"Y vas tarde a un sitio y no te daba tiempo a ducharte, te hacías un checo, ¿vale? Que ibas al vidé. Ah, no, no, ya, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",187,44
NRgZ6RCmoxQ,174.04,184.04,10.0,OTRO,"ya, ya, ya, ya, ya, ya, ya, ya, ya, ya, ya, ya, ya, ya, ya, ya, ya, ya, ya, ya, ya, ya, ya, ya, ya. O sea, sí, sí, sí, sí. Sí, sí, sí, sí, sí, sí. No, ahora caía, ahora caía. ¿Qué opinas de los vidés? Eh... ¡Fuff! Sentimientos encontrados. Sentimientos encontrados, ¿eh?",270,54
NRgZ6RCmoxQ,184.04,191.04,7.0,OTRO,"No es para todo el mundo. No es para todo el mundo. A ver, me parece limpio. Es limpio. No, porque hay veces que con el papel eso no... Es higiénico. O sea, un poquito de agua, ¿no?",181,38
NRgZ6RCmoxQ,191.04,192.04,1.0,OTRO,Un poquito de limpieza.,23,4
NRgZ6RCmoxQ,192.04,195.04,3.0,OTRO,¿No? No. Es higiénico.,22,4
NRgZ6RCmoxQ,195.04,199.66,4.6200000000000045,OTRO,"encontrados. Sentimientos encontrados, eh. No es para todo el mundo. No es para todo el mundo. A ver, me parece",111,20
NRgZ6RCmoxQ,199.66,222.08,22.420000000000016,OTRO,"limpio. Es limpio. No, porque hay veces que con el papel eso no... Es higiénico. Un poquito de agua, un poquito de limpieza. Sabes que hay baños, o sea, retretes que ya te incluyen el... Claro. En mi casa hay... En la mía también. Que te incluyen el chorro. Claro. Que hay chorro hombre y mujer porque el ángulo... Claro. Sí, sí. Bueno, es que... espera, espera. Sé que deberíamos hablar... Y hay potencia y luego ventilador. Y ventilador. Con calor o frío. Te cuento",467,85
NRgZ6RCmoxQ,222.08,273.0,50.91999999999999,OTRO,"una anécdota. En casa de mis padres... ¿No avanzamos con Chesney? No, no, no, no. Pero vamos a avanzar con Chesney. Vale. Fálesme cámara. Vamos a avanzar con Chesney, pero antes es muy importante. Super rápido, super rápido. Cuando mis padres se volvieron a mudar a Madrid, mi madre... Se compraron un piso, entonces mi madre... A mi padre... ¿Qué poníamos? Y me dice... Mi padre lo único que quería era un báter japonés. Dice... El cobro de las paredes me da exactamente igual. Y lo usaba siempre. Y ahora cuando voy... Y entonces... El chorrillo, ¿eh? Sí. Entonces, como última anécdota sobre báteres japoneses, si me cae que para... ¿Vamos a ver si lo logramos? Sí. Es que un amigo mío fue a Japón, entonces como estaba en Japón es él dio el chorro que va... Ya, ya. Entonces tuvo que hacer un escorzo, ¿no? Claro. Para qué apuntar, no tenía que",848,153
NRgZ6RCmoxQ,273.0,351.12,78.12,OTRO,"apuntar, claro. Bueno. Vodchek Thomas Chesney. En total tiene una W, una J, una H, tres Z y una Y. Parece... No es fácil, ¿eh? Cifras y letras, ¿no? Claro, no es fácil. Exacto. ¿Qué te haces con esto? W, J, H, Z e Y. Sí. Y te añado las vocales que quieras. Sí, total. Las vocales que quieras. Pido la E. No, no, no. Te las doy todas. Todas. Ahí, ¿eh? Y a ver qué montas ahí. ¿Qué hacemos? Hoy. Con hoy te haces la H y la Y. Pero J y Z no es fácil, ¿eh? Mira, Joshi Altidón. Joshi Altidón. Pero no hay mucho más, ¿eh? No, no hay mucho más. Bueno, su padre también fue portero. Sí. Y jugó en el Ejia de Varsovia. De hecho llegó a ser internacional polaco. Ah, bueno. O sea, no, no, no. Bienvenido. No, que no era cualquiera. Muy bien. No, jugó de portero. No, no, no. ¿Sabes dónde empezó? En cambio, Chesney pasó por el Ejia de Varsovia, pero ¿sabes dónde empezó su carrera? ¿Esto es verídico? ¿Dónde? En el Agrícola de Varsovia. ¿En el Agrícola de Varsovia? Sí, sí, sí. Pero escrito así como de nuevo en polaco. Agrícola. Agrícola varso. O sea, es con Y y K. Agrícola. Agrícola. Que suena más agrícola aún, ¿no? Suena más agrícola, es verdad. Como que esa agricultura es dura. Y bueno, pues es un club que claro, que cultiva el mundo de la victoria. Claro, claro. Que siempre cosecha alguna derrota.",1298,251
NRgZ6RCmoxQ,354.12,370.6,16.480000000000018,OTRO,"Y que a veces deja en barbecho ciertas decisiones. Claro, claro. Para más adelante. Claro, no se puede tomar así como así. Hay que ser impulsivo. Claro, efectivamente. Bueno, el Agrícola de Varsovia, mi nuevo club favorito. Tenía en un medio centro muy bueno, pero era un poco tractor. Es verdad que era un poco tractor. Es verdad que era un poco tractor.",355,63
NRgZ6RCmoxQ,371.08,377.08,6.0,OTRO,¿Cuál es tu top 3 equipamiento agrícola?,40,7
NRgZ6RCmoxQ,383.08,411.56,28.480000000000018,OTRO,"Es que no sé si sé tres. El haz, el haz, ¿vale, no? La oz. La oz, haz, haz. No, es un haz de luz. Es un haz de luz. Y una oz. La oz, ¿no? La oz y el martillo. Sí, la oz, la oz. La oz, ¿no? La oz como Mateu. Mateu la oz. La oz. Su segundo video es y el martillo. Y el martillo. La oz, oz es top. La oz es super top. Porque me encanta el rastrillo. No haces nada, no sepa nada el rastrillo en realidad. Y la pala.",411,96
NRgZ6RCmoxQ,411.56,440.04,28.480000000000018,OTRO,"Y la pala es top. La pala es top. Es que el rastrillo es muy relajante, ¿eh? De hecho, tú sabes las cosas japoneses que haces como... Sí, sí, sí. El feng shui. Rastrillar relaja. Rastrillar relaja. Lo que pasa es que eso es un miner rastrillo. Es una gran herramienta. Es una miner relajación. Sí, pero bueno, tú cuando... Si rastrillas hojas, también tiene una parte como de rastrilla. Eso mola, ¿eh? Siempre se pecan ahí las hojas entre las púas del rastrillo. La oz es la herramienta de la muerte. La muerte personificada va con una oz, ¿no? O igual no.",556,103
NRgZ6RCmoxQ,440.52,450.52,10.0,OTRO,"No, con una... No, hombre, no. La muerte lleva un... ¿Cómo se llama eso? Sí, un... ¡Oh! Se me ha ido. Sí, que... Como ha ciznado, ¿no? ¡Ay! ¿Cómo se llama eso? ¡Uy! Si ya ha ciznado.",182,37
NRgZ6RCmoxQ,450.52,469.0,18.480000000000018,OTRO,"Se me ha ido. Para eso están los comentarios. ¿Cuál es la herramienta de la muerte? ¿Eh? ¡Oh! Se me ha ido. ¿Cómo puedes... Catana. No. No. ¡La guadaña! ¡Joder! ¡Ostras, tío! ¡La guadaña! ¡Que... Guadaña stop, ¿eh? ¡Qué iletrados son! ¡La guadaña mola mucho!",258,45
NRgZ6RCmoxQ,469.0,539.44,70.44000000000005,OTRO,"No me salía la guadaña. Bueno, nuestro amigo Chézy, que vos ya veis que él es polaco, ya lo sabéis, y estuvo en el Agrícola, luego se fue a Lejia y el Arsenal le fichó con 16 años. Era la época en que, claro, pre-Brexit, todavía te podías llevar, joders, europeos con 16 años. ¿Qué tiempos? ¿Qué tiempos aquellos? En el Arsenal está el 2009 a 2017 en el que juega 132 partidos. Haciendo este guión me he dado cuenta que Sesny ha sido un portero muy bueno. Es un portero muy bueno. Vale. Pero que ha sido un gran portero. Grandísimo portero. Porque, bueno, ahora vas a flipar porque coincide con megaporteros en todos los clubes y acabas en el titular. Sí, sí. Pero es que coincide con Buffon, coincide con Alison Baker. Alison Baker el año que llegó a la Roma es suplente. Ah, es verdad. No me acordaba de Alison Baker. Pero vamos a ver partes. Una cosa he descubierto en este guión. En noviembre de 2008, justo antes de fichar por el Arsenal, perdió el equilibrio mientras se estaba levantando pesas y se fracturó los dos... ¿Los dos? Sí, forearms. ¿Los húmeros? Los forearms es la... La radio. No, no es el codo que es el elbow. No entiendo qué es esto, ¿no? Forearms? A ver, Jesús, otra cuestión. Necesitamos. No sabemos inglés, macho.",1238,228
NRgZ6RCmoxQ,539.44,543.44,4.0,OTRO,Forearms es el... Y se perdió cinco meses. El cúbito.,53,10
NRgZ6RCmoxQ,543.44,544.44,1.0,OTRO,El cúbito o el radio.,21,5
NRgZ6RCmoxQ,544.44,546.44,2.0,OTRO,Yo creo que el cúbito o los dos.,32,8
NRgZ6RCmoxQ,546.44,561.44,15.0,OTRO,"Cúbito o rgozum. Antebrazo. El antebrazo. Pues eso. El antebrazo. No sabemos ni inglés ni español. ¿Dónde está el posbrazo? Pero somos retrasados. Sí, sí. Somos... Antebrazo. Somos gente auténtica. No, pero el antebrazo. Antebrazo.",231,35
NRgZ6RCmoxQ,561.44,563.44,2.0,OTRO,"Ah, antebrazo cabe con...",25,4
NRgZ6RCmoxQ,563.44,565.44,2.0,OTRO,"Es verdad, es verdad. Las preposiciones, ¿eh?",45,7
NRgZ6RCmoxQ,565.92,566.92,1.0,OTRO,"Mola, ¿eh?",10,2
NRgZ6RCmoxQ,566.92,579.92,13.0,OTRO,"¿Han añadido preposiciones nuevas? Sí. Creo que sí. Yo me sabía la cancioncita... Antebrazo cabe con cota de des de en el trance. Está ahora por su posición sobre atrás. Ahí está. Bueno, digo que se fracturó los dos antebrazos, lo que decíamos. Que para un portero es...",270,48
NRgZ6RCmoxQ,579.92,581.92,2.0,OTRO,"Hombre, problemas. Se perdió cinco meses.",41,6
NRgZ6RCmoxQ,581.92,592.92,11.0,OTRO,"Bueno, finalmente, como digo, en 2009 se va al Arsenal, pero no llega a ser deudorado hasta enero de 2011, porque llegó muy jovencito, pero enero de 2011 ya llega a ser... Era muy joven aún, ¿no?",195,37
NRgZ6RCmoxQ,592.92,593.92,1.0,OTRO,"No, muy jovencito.",18,3
NRgZ6RCmoxQ,594.4,612.4,18.0,OTRO,"En 2011 tendría... 21, por ahí. Sí. El caso es que empieza en enero y en febrero tiene una pifia que le podría haber marcado la carrera, pero no fue el caso. No sé si te acuerdas de esta acción. Están jugando la final de la Copa de la Liga. Claro, el final de la Copa de la Liga, Viermin a Arsenal. Ah, bueno, era de Obafemi, ¿no?",330,68
NRgZ6RCmoxQ,612.4,614.4,2.0,OTRO,Efectivamente.,14,1
NRgZ6RCmoxQ,614.4,633.88,19.480000000000018,OTRO,"Se chocan Kossielny y Sezny. El balón queda muerto a Obafemi y Martins. Ah, sí. Y empuja 2-1. Atención a la cara de Kossielny. Esta es una estampa impresionante. Kossielny, difícil aterrizaje, se añade diciendo que hacen estos dos bobos y Sezny diciendo... Se acabó.",266,45
NRgZ6RCmoxQ,633.88,641.88,8.0,OTRO,"La cara de Kossielny es de resignación absoluta. Sí. Lo que no sé es si los tacos de Kossielny... Ah, es verdad.",112,22
NRgZ6RCmoxQ,641.88,643.88,2.0,OTRO,"Ostras, no me había fijado.",27,5
NRgZ6RCmoxQ,643.88,645.88,2.0,OTRO,Si están en cierto modo cosquilleando.,38,6
NRgZ6RCmoxQ,645.88,660.36,14.480000000000018,OTRO,"Sí, sí, sí. Es verdad, no me había fijado. Con razón, ahora entiendo la cara de Sezny. La cara de Sezny no es por el gol. Le dice, joder, que Sezny vaya gol. Y dice, no, no, el gol nada. Que me ha metido los tacos por el culo.",226,49
NRgZ6RCmoxQ,660.36,668.36,8.0,OTRO,¿Qué gol? ¿Ha habido gol? ¿Qué gol? ¿Cómo? A mí me acaba de cambiar la vida.,76,16
NRgZ6RCmoxQ,668.36,678.36,10.0,OTRO,"Yo ya no soy la misma persona que hace un minuto. Perdóname un segundo por no tenerme el gol, pero es que un compañero de equipo me estaba metiendo los tacos por el culo. Ah, ah, el gol.",186,38
NRgZ6RCmoxQ,678.36,684.84,6.480000000000018,OTRO,"No sé si esto es a golta. Lloran Koshyeli ahora está trabajando en el Arsenal, yo creo.",87,17
NRgZ6RCmoxQ,684.84,688.84,4.0,OTRO,"No lo sé. Le perdí de vista. Sé que se fue. No, algo de oíd.",60,15
NRgZ6RCmoxQ,688.84,690.84,2.0,OTRO,"Está en algún club de, no sé si director deportivo.",51,10
NRgZ6RCmoxQ,690.84,713.32,22.480000000000018,OTRO,"Pero... No me acuerdo. Un saludo a Lloran Koshyeli que nos ve. Un fuerte saludo. Los primeros tiempos de Sezny en el Arsenal no fueron fáciles, porque de hecho él también es el portero del Arsenal en agosto 2011 en aquella humillante derrota. En el Trafford. Old Trafford, Manchester United. 8-8, Arsenal 2.",307,53
NRgZ6RCmoxQ,715.32,737.32,22.0,OTRO,"Que de hecho fue el portero de la mayor derrota del Arsenal en su historia en Premier League. Y era la primera vez que encajaban 8 goles en 115 años. Fue llegar Sezny y decir que pobre, no tuvo culpa de nada. Ahí hubo una expulsión, hubo una expulsión o dos, el Arsenal era a finales de agosto, todavía no habían hecho fichajes.",328,63
NRgZ6RCmoxQ,737.8,739.8,2.0,OTRO,"Fue el que marca... No, no es el que marca 4 a Schalding.",57,13
NRgZ6RCmoxQ,741.8,743.8,2.0,OTRO,"No, no, no, ese es un 4-4.",26,7
NRgZ6RCmoxQ,743.8,749.8,6.0,OTRO,"Sí, ese es un 4-4, no un... No, no, ya me has saqué a 8-2. A Schalding mete 4 para el Arsenal.",94,22
NRgZ6RCmoxQ,749.8,751.8,2.0,OTRO,A menos que hubiera metido los dos de Arsenal,45,9
NRgZ6RCmoxQ,751.8,753.8,2.0,OTRO,y dos también del United.,25,5
NRgZ6RCmoxQ,753.8,757.8,4.0,OTRO,"Sí, la verdad es que acabo de decir una estupidez tremenda.",59,11
NRgZ6RCmoxQ,757.8,782.28,24.480000000000018,OTRO,"Fueron tiempos difíciles. En febrero de 2014 en un partido de Champions contra el Bayern se marcha expulsado. Y la gente, los bávaros... Buena gente los bávaros, ¿eh? Bueno, no los conozco, en general todos los conozco. Los bávaros le increpan. En alemán. En alemán, además, claro. Que suena... Suena peor. Suena peor que te increpan en alemán, no es agradable para nadie.",372,63
NRgZ6RCmoxQ,782.28,784.28,2.0,OTRO,"Hasta que te den los buenos días en alemán,",43,9
NRgZ6RCmoxQ,784.28,798.76,14.480000000000018,OTRO,"suena a increpar. Es verdad. No, me lo he inventado. No sé cómo se dice. Guten Morgen. Pues esto. El caso es que se marcha Sezny, le increpan los bávaros y Sezny les dedica un gesto, ¿no? Que vamos a ver aquí...",211,42
NRgZ6RCmoxQ,798.76,800.76,2.0,OTRO,"Que es un cero, ¿no?",20,5
NRgZ6RCmoxQ,800.76,812.76,12.0,OTRO,"Efectivamente. O sea, en realidad a Sezny aquí lo que hay que decir es por mucho que me hayan expulsado vamos a mantener la portería a cero. A cero. A cero. O eso, revisar las tuberías del estadio que no sale agua caliente.",223,43
NRgZ6RCmoxQ,812.76,816.76,4.0,OTRO,"Me importa cero lo que me estéis diciendo. Exacto. Mira, tu opinión.",68,12
NRgZ6RCmoxQ,816.76,818.76,2.0,OTRO,"Mira, me importa cero. Si esta imagen",37,7
NRgZ6RCmoxQ,818.76,820.76,2.0,OTRO,quizás estuviese en movimiento,30,4
NRgZ6RCmoxQ,820.76,822.76,2.0,OTRO,quizás podríamos intuir,23,3
NRgZ6RCmoxQ,823.24,831.24,8.0,OTRO,"o incluso apostar que quizás el brazo estuviese lo que se suele decir. La muñeca, ¿eh? La muñeca.",97,18
NRgZ6RCmoxQ,831.24,837.24,6.0,OTRO,"La muñeca estaba... Sí, sí, sí. Bueno, pues nada, que no se marchó contento, ¿vale?",83,15
NRgZ6RCmoxQ,837.24,843.24,6.0,OTRO,Es muy lo de lo de me importa cero es muy...,44,11
NRgZ6RCmoxQ,843.24,845.24,2.0,OTRO,"Es muy a 86, 90, ¿no?",21,6
NRgZ6RCmoxQ,845.24,849.24,4.0,OTRO,Me importa cero. Ahora diría... ¿Sabes lo que es PEC?,53,10
NRgZ6RCmoxQ,849.24,853.72,4.480000000000018,OTRO,"Perfectamente. Pero bien, es con las noticias de ayer, ¿eh? PEC aquí se dice que hace 3 años.",93,18
NRgZ6RCmoxQ,853.72,859.72,6.0,OTRO,"Bueno, yo me enteré el otro día... Te enteraste el otro día de PEC. Literal la semana pasada. Literal es muy genzeta también.",125,23
NRgZ6RCmoxQ,859.72,867.72,8.0,OTRO,"A mí lo que me sigue impresionado de eso es que es totalmente contraintuitivo porque, no sé, por el culo. O sea, PEC, por ejemplo...",132,25
NRgZ6RCmoxQ,867.72,871.72,4.0,OTRO,"Como diciendo, qué guapo. Chesney ahí dijo PEC. Claro.",54,9
NRgZ6RCmoxQ,871.72,884.2,12.480000000000018,OTRO,"PEC, PEC, para ti. Bueno. No me mola mucho lo de PEC, ¿eh? A mí no me gusta nada. Bueno, no te flipa. Bueno, 2015... En 2015 no empezó bien para Chesney.",153,32
NRgZ6RCmoxQ,886.2,902.2,16.0,OTRO,"Porque el 1 de enero... Primer día. Primer día, vamos. El 1 de enero cometió un par de errores que llevaron la derrota del Arsenal por 2-0 ante el Southampton. Pero aquí no acabó el problema. Porque tú dices, hombre, eso ya es malo.",232,44
NRgZ6RCmoxQ,902.2,904.2,2.0,OTRO,"Sí, un mal comienzo, pero bueno, si se remonta.",47,9
NRgZ6RCmoxQ,904.2,918.68,14.479999999999905,OTRO,Luego fue multado con 20.000 libras. Porque lo pillaron fumando en las duchas. Ajá. Ajá. No será la primera vez que les accionan por fumar. Palmas 2-0.,151,27
NRgZ6RCmoxQ,918.68,920.68,2.0,OTRO,Y todas las que no lo han pillado.,34,8
NRgZ6RCmoxQ,922.68,941.16,18.480000000000018,OTRO,"Claro, entiendo que a Wenger no le debió sentar bien porque dijo, hombre, primero hemos palmado 2-0 con tus errores y luego encima te vas a fumar a las duchas. O sea, mal visto. Y no tenía ahí como un fetiche con fumar en las duchas. Porque luego lo veremos que no fue",268,53
NRgZ6RCmoxQ,941.16,945.16,4.0,OTRO,"ni de lejos. Pero el rollo, con el agua cayendo...",50,10
NRgZ6RCmoxQ,945.16,949.16,4.0,OTRO,Creo que con las duchas apagadas. Porque fumar con duchas abiertas...,69,11
NRgZ6RCmoxQ,949.16,955.16,6.0,OTRO,"Eso es lo que digo. Si tú estás duchándote, tienes que enjabonar con una mano.",78,15
NRgZ6RCmoxQ,955.16,967.64,12.480000000000018,OTRO,"Es verdad, mientras vas fumando. Es ya gustarte mucho fumar eso, ¿no? Sí, ir fumando así. Y no poder esperar ahí. En la ducha, y ya te acercas un piti.",151,30
NRgZ6RCmoxQ,967.64,975.64,8.0,OTRO,¿Tú has sido fumador? Nunca. ¿Tú tampoco? Yo sí. He sido un gran fumador.,73,14
NRgZ6RCmoxQ,975.64,979.64,4.0,OTRO,¿Alguna vez has intentado dejarlo? Muchas.,42,6
NRgZ6RCmoxQ,979.64,987.64,8.0,OTRO,"Es una relación mega tóxica. Ahora fumo. Me lo voy a hacer publico, pero te hago calentado. Lo metes en un aparato...",117,22
NRgZ6RCmoxQ,987.64,991.64,4.0,OTRO,"Bueno, la verdad es que todas estas casas modernas las conozco porque no...",75,13
NRgZ6RCmoxQ,991.64,998.12,6.480000000000018,OTRO,Eso te pega haber sido fumador. ¿A mí? No sé.,45,10
NRgZ6RCmoxQ,998.12,1014.12,16.0,OTRO,"Te admiro por ello. Yo soy como Chesney. Como digo, no fue el primer problema que tuvo Chesney con el tema de fumar. Esta vez lo saldó con una multa, pero la siguiente vez perdió la titularidad por culpa de eso. Porque efectivamente...",235,43
NRgZ6RCmoxQ,1014.12,1016.12,2.0,OTRO,El tabaco te puede quitar muchas cosas.,39,7
NRgZ6RCmoxQ,1016.12,1030.6,14.479999999999905,OTRO,"¿Te puede quitar muchas cosas? Incluso la titularidad. Porque claro, dijo Benger, además de los 20.000 libras, te vas a ir al banquillo. Y fue estudiado por David Ospina. Que sigue jugando.",189,32
NRgZ6RCmoxQ,1030.6,1034.6,4.0,OTRO,"Sí, lo vi otro día. El Atlético Nacional, creo.",47,9
NRgZ6RCmoxQ,1034.6,1065.08,30.480000000000018,OTRO,"Que asumió la titularidad. Al menos a Chesney sí le dejaron jugar la final de FA Cup de 2015. Bueno, ya unos meses después, claro. Claro, claro. Si ya no fue titular en lo que era esta temporada. O sea, Benger se lo fumó. Sí, se lo fumó completamente. Tú fumas, yo también sé fumar. Ah, dame uno. Me invitas a uno. Fumado. Fumatoria. Le di una goma a Milan y le dije ¿sabes lo que es esto?",389,78
NRgZ6RCmoxQ,1065.08,1067.08,2.0,OTRO,Te voy a borrar.,16,4
NRgZ6RCmoxQ,1067.08,1073.08,6.0,OTRO,Buenas las gomas a Milan. Míticas. El caso.,43,8
NRgZ6RCmoxQ,1073.08,1075.08,2.0,OTRO,Fumatoria de Benger.,20,3
NRgZ6RCmoxQ,1075.08,1087.56,12.480000000000018,OTRO,"Pero al menos, deja de ser titular en la Liga, pero al menos sí que es titular en la final de la FA Cup de 2015 que el Arsenal gana a la Stombeela por 4-0. ¿Por qué? ¿Por qué?",175,39
NRgZ6RCmoxQ,1087.56,1093.56,6.0,OTRO,"No, porque estaba poniendo como cara interesante y yo creo que a Sextus le ha hablado. ¿Quieres volver a hacerlo, Sextus?",121,21
NRgZ6RCmoxQ,1093.56,1120.04,26.480000000000018,OTRO,"Muy bien. Bueno, como decía en 2015, fue titular en la final de Copa, lo cual le vino bien porque en la de 2014, como sí que era titular en Liga, no la jugó, que también la ganaron. Fue Fabianski. Fue Fabianski el portero. Todo sigue jugando. Todo sigue jugando. Así que Sextus ni ha ganado dos FA Cup con el Arsenal, pero una la jugó y otra no, efectivamente. Bueno, en 2015 llega Peter Cech al Arsenal.",404,78
NRgZ6RCmoxQ,1120.04,1122.04,2.0,OTRO,Paraulas mayores.,17,2
NRgZ6RCmoxQ,1122.04,1130.04,8.0,OTRO,"Paraulas mayores y él se va a la Roma. Se va a la Roma, que no es mal destino, este hombre ha hecho...",102,23
NRgZ6RCmoxQ,1130.04,1134.04,4.0,OTRO,"No, no, si tú ves los sitios donde ha estado, no ha hecho un club malo.",71,16
NRgZ6RCmoxQ,1134.04,1142.52,8.480000000000018,OTRO,"Varsovia, claro, claro. Londres, Roma, Turín, Barcelona. Ni tan mal. Si me preguntas, ni tan mal.",97,16
NRgZ6RCmoxQ,1142.52,1146.52,4.0,OTRO,La conclusión cuando al final tendremos que hablar del bombivantismo.,69,10
NRgZ6RCmoxQ,1146.52,1171.0,24.480000000000018,OTRO,"Tengo reflexión final para ti también. Bueno, el caso es que se marcha la Roma en 2015 por la Liga de Cech al Arsenal. En diciembre de 2015, esto sé que os sorprenderá, en diciembre de 2015 fue sentado en el banquillo y el titular pasó a ser Morgan de Santis en un partido de la Liga. Espera, espera, espera. Puedo apostar a que ha pasado. A ver, vamos a ver.",359,71
NRgZ6RCmoxQ,1171.0,1173.0,2.0,OTRO,¿Por qué crees que el entrenador de la Roma,43,9
NRgZ6RCmoxQ,1173.0,1185.0,12.0,OTRO,"decidió sentar a Cesny después de una derrota por 6-1 ante el Barça? A ver, me la voy a jugar muchísimo. Vale, va, venga. Esto es un triple tremendo.",149,29
NRgZ6RCmoxQ,1185.0,1187.0,2.0,OTRO,"Venga, va, triple azo.",22,4
NRgZ6RCmoxQ,1187.0,1191.0,4.0,OTRO,"No va a ser, pero bueno, es muy ocurrido. ¿Por fumar en las duchas?",67,14
NRgZ6RCmoxQ,1191.0,1193.0,2.0,OTRO,La receta es muy difícil.,25,5
NRgZ6RCmoxQ,1193.48,1201.48,8.0,OTRO,"¿Por fumar en las duchas? La respuesta es correcta. Una vez más, la Roma palmó 6-1 ante el Barça. Cesny decidió...",114,21
NRgZ6RCmoxQ,1201.48,1203.48,2.0,OTRO,Me acuerdo de ese partido.,26,5
NRgZ6RCmoxQ,1203.48,1215.48,12.0,OTRO,"Decidió... Echarse un cigarro. Y el entrenador de Atalanta dijo... Yo también sé fumar. Morgan, titular. Y en el siguiente partido de Liga contra Atalanta",154,25
NRgZ6RCmoxQ,1215.48,1219.48,4.0,OTRO,el titular fue Morgan de Santis. Morgan de Santis jugó en España.,65,12
NRgZ6RCmoxQ,1219.48,1223.96,4.480000000000018,OTRO,¿Qué dices? No tengo ni idea.,29,6
NRgZ6RCmoxQ,1223.96,1225.96,2.0,OTRO,"Bar, juraría que jugó en Sevilla.",33,6
NRgZ6RCmoxQ,1227.96,1247.96,20.0,OTRO,"Pero igual... Pero igual no, ¿no? El que jugó... Sí, allá sé quién dices. El que jugó fue a aquel que se llamaba... Morgan Freeman. Jugó en Sevilla. ¡Jugó en Sevilla! Qué bestia, que es maldita enciclopedia del calcho. Maldita enciclopedia del calcho.",251,43
NRgZ6RCmoxQ,1247.96,1256.44,8.480000000000018,OTRO,"Un saludo a Morgan también. Porque un tío jugó en Sevilla. Muy rebuscado. Bueno, en verano de 2016 como decía la Roma ficha a Lison Becker.",139,26
